# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0554472458 
1.11 3.49692292 
1.17 3.6893744311 
1.23 2.7175912294 
1.29 1.9400088671 
1.35 1.4662716108 
1.41 1.0859402074 
1.47 0.8503796981 
1.53 0.6724337553 
1.59 0.5591802429 
1.65 0.526748835 
1.71 0.4513600359 
1.77 0.423372614 
1.83 0.4376696532 
1.89 0.4647007266 
1.95 0.6269803947 
2.01 0.7878474327 
2.07 0.9128705973 
2.13 1.0995735502 
2.19 1.3204799561 
2.25 1.5418030812 
2.31 1.6655776559 
2.37 1.5069017304 
2.43 1.444708793 
2.49 1.2428867564 
2.55 1.129819173 
2.61 0.9534376977 
2.67 0.8491527641 
2.73 0.7817452345 
2.79 0.7255838508 
2.85 0.6957170208 
2.91 0.6833730138 
2.97 0.6998114506 
3.03 0.7702226321 
3.09 0.8623930849 
3.15 0.9927697341 
3.21 1.061011549 
3.27 1.1542183549 
3.33 1.2001081802 
3.39 1.227445003 
3.45 1.2359914311 
3.51 1.2286067068 
3.57 1.1779045155 
3.63 1.1011548068 
3.69 1.0431294858 
3.75 0.974319003 
3.81 0.9192454803 
3.87 0.8686735173 
3.93 0.8571043719 
3.99 0.8417142048 
4.05 0.8542983054 
4.11 0.8495165613 
4.17 0.8963306567 
4.23 0.9646247795 
4.29 1.0275188904 
4.35 1.035333917 
4.41 1.1038528217 
4.47 1.1346218282 
4.53 1.0915029013 
4.59 1.1448225453 
4.65 1.0932050524 
4.71 1.0596780954 
4.77 1.0421641134 
4.83 1.0211247438 
4.89 0.9659046283 
4.95 0.9335299927 
5.01 0.9352987508 
5.07 0.923409901 
5.13 0.9325513385 
5.19 0.9379558659 
5.25 0.9318305706 
5.31 0.9520010166 
5.37 1.0019224385 
5.43 1.0063215603 
5.49 1.0395601109 
5.55 1.041059504 
5.61 1.0850759142 
5.67 1.0533509841 
5.73 1.0619163617 
5.79 1.0387021613 
5.85 1.0432612553 
5.91 1.0268998794 
5.97 0.9880197666 
6.03 0.9919815714 
6.09 0.959264666 
6.15 0.9442260246 
6.21 0.9677821209 
6.27 0.9732450773 
6.33 0.9376102984 
6.39 0.9815203767 
6.45 0.9903135992 
6.51 1.014020253 
6.57 1.0109627965 
6.63 1.0148602226 
6.69 1.0276388647 
6.75 1.0345223903 
6.81 1.0342010514 
6.87 1.0331589422 
6.93 1.0170129021 
6.99 1.0274398441 
7.05 1.0012356915 
7.11 0.993488309 
7.17 1.0069823027 
7.23 0.9535315774 
7.29 0.9767157843 
7.35 0.9732689 
7.41 0.9768368018 
7.47 0.9880298376 
7.53 0.9937427696 
7.59 1.0184322181 
7.65 1.0090311532 
7.71 1.0002079045 
7.77 1.0131432073 
7.83 0.9967757748 
7.89 1.0271444162 
7.95 1.0140568932 
8.01 1.0233858698 
8.07 1.0170137945 
8.13 0.9992780384 
8.19 0.9919573202 
8.25 1.0127691476 
8.31 0.9858400198 
8.37 0.9822509401 
8.43 0.970622783 
8.49 0.9988341308 
8.55 0.9855018369 
8.61 0.9754464947 
8.67 0.9870185327 
8.73 1.0193909449 
8.79 1.0248278483 
8.85 1.0095157868 
8.91 1.0177463313 
8.97 1.0131639711 
9.03 0.9940899066 
9.09 0.9937500602 
9.15 1.0236834132 
9.21 1.0086161045 
9.27 0.9933849601 
9.33 1.0042904679 
9.39 0.9987590151 
9.45 0.9939138836 
9.51 0.9860689215 
9.57 0.9862309486 
9.63 0.9938184693 
9.69 0.9777941548 
9.75 0.989775989 
9.81 1.0031373274 
9.87 1.0141452934 
9.93 1.0254390184 
9.99 1.0160333147 
10.05 0.9986297237 
10.11 0.9899060958 
10.17 0.996251251 
10.23 1.012034187 
10.29 1.0107402457 
10.35 1.0043183737 
10.41 1.001326126 
10.47 0.9878030105 
10.53 0.9932323586 
10.59 0.9994640933 
10.65 0.9899285741 
10.71 0.9839168125 
10.77 1.0028383479 
10.83 1.0044245535 
10.89 0.9906421833 
10.95 1.0044306552 
11.01 1.0037915559 
11.07 1.0090947942 
11.13 1.0024593022 
11.19 1.0121723768 
11.25 1.0014511886 
11.31 0.9956236879 
11.37 1.0076329956 
11.43 0.9976865971 
11.49 1.0010182271 
11.55 1.0094999204 
11.61 0.9949700216 
11.67 0.9887854602 
11.73 0.9879819984 
11.79 0.9996023827 
11.85 1.0046479445 
11.91 0.9940699544 
11.97 1.0093761147 
