# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0443577966 
1.11 3.5283929785 
1.17 3.7462434012 
1.23 2.658763054 
1.29 1.9670877546 
1.35 1.4206816531 
1.41 1.0688341422 
1.47 0.8741428035 
1.53 0.65395134 
1.59 0.5879500402 
1.65 0.4869276312 
1.71 0.4455234837 
1.77 0.4374693714 
1.83 0.4390331101 
1.89 0.4990252121 
1.95 0.6048014963 
2.01 0.7630203077 
2.07 0.9393888453 
2.13 1.0909831319 
2.19 1.3155428726 
2.25 1.5909663058 
2.31 1.6504556798 
2.37 1.5619980443 
2.43 1.3622224582 
2.49 1.2465609715 
2.55 1.1291668524 
2.61 0.9760627232 
2.67 0.8622358221 
2.73 0.7835731657 
2.79 0.7145540223 
2.85 0.6784991919 
2.91 0.6725122131 
2.97 0.7006515604 
3.03 0.7661052623 
3.09 0.8419368195 
3.15 0.9732311808 
3.21 1.0812212928 
3.27 1.1572704969 
3.33 1.1903674478 
3.39 1.2772493874 
3.45 1.2745634281 
3.51 1.217943775 
3.57 1.156704098 
3.63 1.1105487617 
3.69 1.0278026048 
3.75 0.9752061589 
3.81 0.9332164399 
3.87 0.8622261632 
3.93 0.8564694798 
3.99 0.8179510995 
4.05 0.831914047 
4.11 0.8620630184 
4.17 0.8751889011 
4.23 0.9536139789 
4.29 1.0370185934 
4.35 1.0787357266 
4.41 1.0963089788 
4.47 1.1247604053 
4.53 1.1223477268 
4.59 1.134675337 
4.65 1.1105546745 
4.71 1.0739813658 
4.77 1.0254253222 
4.83 0.9952952815 
4.89 0.9669251297 
4.95 0.9575571325 
5.01 0.9215199442 
5.07 0.9224256303 
5.13 0.908232371 
5.19 0.8974120705 
5.25 0.9522668412 
5.31 0.9551336294 
5.37 1.0017675579 
5.43 1.0450733646 
5.49 1.042590015 
5.55 1.0482526602 
5.61 1.0497913032 
5.67 1.0843016954 
5.73 1.0645290591 
5.79 1.0559396471 
5.85 1.0276222886 
5.91 0.9994577146 
5.97 0.9913633191 
6.03 0.9784645811 
6.09 0.9849397453 
6.15 0.972355359 
6.21 0.9258618602 
6.27 0.9498988686 
6.33 0.9758452475 
6.39 0.9712379062 
6.45 0.9890241283 
6.51 1.0121038735 
6.57 1.0295718036 
6.63 1.0136057601 
6.69 1.0290063977 
6.75 1.0215846996 
6.81 1.0372543138 
6.87 1.0354591555 
6.93 1.0354953174 
6.99 0.9941239024 
7.05 1.0011177186 
7.11 1.0016767208 
7.17 0.9937584825 
7.23 0.9719373022 
7.29 0.9794539199 
7.35 0.9806241469 
7.41 0.963592318 
7.47 0.9957122873 
7.53 0.9850170078 
7.59 0.9881882658 
7.65 1.0103357943 
7.71 1.0117504246 
7.77 1.0143206584 
7.83 1.0349090339 
7.89 1.0135461373 
7.95 1.018241591 
8.01 1.0189210167 
8.07 1.0063984296 
8.13 0.9935491717 
8.19 0.9864735267 
8.25 1.0067203571 
8.31 0.9906441133 
8.37 0.9987459989 
8.43 0.9923281105 
8.49 0.987372421 
8.55 0.9958130791 
8.61 0.9831743338 
8.67 0.9958440459 
8.73 0.9909051605 
8.79 0.9991858626 
8.85 0.9964527916 
8.91 1.0095319245 
8.97 1.0330062965 
9.03 1.0127872337 
9.09 0.9921031123 
9.15 1.0088671819 
9.21 1.0078936648 
9.27 1.0051383407 
9.33 0.9964458415 
9.39 0.9936217304 
9.45 0.9924176881 
9.51 0.9805591794 
9.57 1.0200381251 
9.63 0.997618592 
9.69 0.9945313265 
9.75 0.9967708723 
9.81 0.9940656832 
9.87 1.0059714593 
9.93 0.9854868488 
9.99 0.9941374804 
10.05 1.0117881 
10.11 1.0086627308 
10.17 0.99747796 
10.23 1.0067496255 
10.29 1.0049207097 
10.35 1.0101845316 
10.41 0.9982901096 
10.47 0.9961439286 
10.53 1.0035793518 
10.59 1.0010348368 
10.65 0.9996123184 
10.71 1.0009237408 
10.77 0.9948069919 
10.83 0.9764705404 
10.89 1.0011817424 
10.95 0.9960755907 
11.01 1.007870781 
11.07 0.9915139602 
11.13 1.010753971 
11.19 1.0022126839 
11.25 0.9965718309 
11.31 1.0007713102 
11.37 1.0105589717 
11.43 1.0061273851 
11.49 1.0059404369 
11.55 0.9907774737 
11.61 1.0115182306 
11.67 0.9961974314 
11.73 0.9963487184 
11.79 1.0047520633 
11.85 0.9885050755 
11.91 1.0059415309 
11.97 0.9870026646 
