# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0557935333 
1.11 4.0224121675 
1.17 4.3287675123 
1.23 3.0969947066 
1.29 2.0944200405 
1.35 1.3380115867 
1.41 0.8641072939 
1.47 0.5365857671 
1.53 0.3359463568 
1.59 0.2039622092 
1.65 0.1534322167 
1.71 0.1407073758 
1.77 0.159972984 
1.83 0.2309486421 
1.89 0.4221415486 
1.95 0.753570351 
2.01 1.2085129144 
2.07 1.4753616094 
2.13 1.5434901185 
2.19 1.5553402788 
2.25 1.7106917252 
2.31 1.7109413066 
2.37 1.6952876877 
2.43 1.5371922047 
2.49 1.2592757325 
2.55 0.9851387603 
2.61 0.7201320515 
2.67 0.5406957585 
2.73 0.3831973444 
2.79 0.3009651171 
2.85 0.2672216597 
2.91 0.3328918291 
2.97 0.4954728761 
3.03 0.8046790123 
3.09 1.1772616097 
3.15 1.5394144339 
3.21 1.7355091291 
3.27 1.6863894043 
3.33 1.5477260188 
3.39 1.3250964169 
3.45 1.1809631225 
3.51 1.0818938357 
3.57 1.0498405049 
3.63 0.9965601152 
3.69 0.9098579591 
3.75 0.756932269 
3.81 0.6553177473 
3.87 0.5514477133 
3.93 0.4968889738 
3.99 0.5126642647 
4.05 0.6247498116 
4.11 0.8075469136 
4.17 1.070045043 
4.23 1.3217989268 
4.29 1.5061978043 
4.35 1.5963684239 
4.41 1.5555135884 
4.47 1.4074761306 
4.53 1.235186308 
4.59 1.0338213531 
4.65 0.8967460642 
4.71 0.8056598061 
4.77 0.7632134278 
4.83 0.764706399 
4.89 0.7372105671 
4.95 0.7000961293 
5.01 0.7144022284 
5.07 0.7041595098 
5.13 0.7977496434 
5.19 0.9219639506 
5.25 1.0806676042 
5.31 1.2185791016 
5.37 1.3074336596 
5.43 1.3852054722 
5.49 1.3633337884 
5.55 1.3558833892 
5.61 1.2650512373 
5.67 1.1319838787 
5.73 0.9726137106 
5.79 0.8607525675 
5.85 0.7405757033 
5.91 0.6832583715 
5.97 0.6686812916 
6.03 0.7081753828 
6.09 0.7490671215 
6.15 0.8222742079 
6.21 0.9233784846 
6.27 1.0307788547 
6.33 1.1583989131 
6.39 1.2359271745 
6.45 1.2615177394 
6.51 1.2642463268 
6.57 1.219262793 
6.63 1.2062301034 
6.69 1.1452686049 
6.75 1.091073541 
6.81 1.0225742115 
6.87 0.9537486277 
6.93 0.830864739 
6.99 0.7613742006 
7.05 0.7079051855 
7.11 0.6870216377 
7.17 0.7334087193 
7.23 0.8206974096 
7.29 0.9321882526 
7.35 1.0754488213 
7.41 1.1572828711 
7.47 1.2550744122 
7.53 1.2762863371 
7.59 1.2858608459 
7.65 1.2059425802 
7.71 1.1344142375 
7.77 1.0542967224 
7.83 0.9926866685 
7.89 0.964453806 
7.95 0.9132243429 
8.01 0.8819174458 
8.07 0.8317177276 
8.13 0.8066214545 
8.19 0.773377396 
8.25 0.7791651467 
8.31 0.8450437534 
8.37 0.9128941925 
8.43 1.0397584921 
8.49 1.1366535938 
8.55 1.2015186347 
8.61 1.2599715609 
8.67 1.2630767886 
8.73 1.2175676428 
8.79 1.1431644318 
8.85 1.0677211628 
8.91 0.9828835553 
8.97 0.9178409436 
9.03 0.8591462693 
9.09 0.8397417801 
9.15 0.8178478317 
9.21 0.8230454858 
9.27 0.8563886058 
9.33 0.8741285891 
9.39 0.9178600706 
9.45 0.9479734601 
9.51 1.0471554451 
9.57 1.0961213885 
9.63 1.1609168478 
9.69 1.2094356738 
9.75 1.2043534884 
9.81 1.1830532472 
9.87 1.1287308785 
9.93 1.070429559 
9.99 1.0034039724 
10.05 0.9460612439 
10.11 0.8816040506 
10.17 0.8202390024 
10.23 0.8050657811 
10.29 0.8080980297 
10.35 0.8360270147 
10.41 0.889561162 
10.47 0.9607332037 
10.53 1.0297695352 
10.59 1.0893963982 
10.65 1.1099114984 
10.71 1.1611280265 
10.77 1.1681932933 
10.83 1.1486487238 
10.89 1.1161268355 
10.95 1.0809041717 
11.01 1.0534766724 
11.07 0.9880419867 
11.13 0.9508210635 
11.19 0.9101351289 
11.25 0.8657916519 
11.31 0.8472625422 
11.37 0.8375163855 
11.43 0.8457503999 
11.49 0.873807339 
11.55 0.9539245019 
11.61 1.0197577757 
11.67 1.0890376587 
11.73 1.1486903924 
11.79 1.155385171 
11.85 1.1663673458 
11.91 1.1508294614 
11.97 1.1068980226 
