# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0478230286 
1.11 3.9708911119 
1.17 4.4223528193 
1.23 3.0884895948 
1.29 2.0306251089 
1.35 1.3715910281 
1.41 0.8829029878 
1.47 0.5474977677 
1.53 0.3336672092 
1.59 0.1916806138 
1.65 0.1534322167 
1.71 0.1305111891 
1.77 0.1611550504 
1.83 0.2278998152 
1.89 0.4317356747 
1.95 0.7746717514 
2.01 1.1845716594 
2.07 1.4662648377 
2.13 1.5461095332 
2.19 1.4849614497 
2.25 1.7122415455 
2.31 1.8126860076 
2.37 1.7158865661 
2.43 1.5010297294 
2.49 1.2393894832 
2.55 0.9960786688 
2.61 0.7329581512 
2.67 0.5461810778 
2.73 0.3831973444 
2.79 0.2942158994 
2.85 0.257678029 
2.91 0.3199500301 
2.97 0.5086228671 
3.03 0.7881066756 
3.09 1.1948663654 
3.15 1.5301155117 
3.21 1.6770649684 
3.27 1.6665545472 
3.33 1.5517052873 
3.39 1.384963372 
3.45 1.2393846121 
3.51 1.1061346158 
3.57 1.0390959519 
3.63 0.9817663753 
3.69 0.868466415 
3.75 0.7699507602 
3.81 0.6410398746 
3.87 0.5573946984 
3.93 0.503632467 
3.99 0.5166844755 
4.05 0.6261274298 
4.11 0.7985534304 
4.17 1.0583377668 
4.23 1.2904727704 
4.29 1.4954682787 
4.35 1.5883521116 
4.41 1.5476063416 
4.47 1.4385245454 
4.53 1.2729054462 
4.59 1.052966193 
4.65 0.9339417531 
4.71 0.8103981104 
4.77 0.7659914077 
4.83 0.7338062538 
4.89 0.7148189906 
4.95 0.6926288129 
5.01 0.6873963764 
5.07 0.7238303069 
5.13 0.8080817792 
5.19 0.9360735869 
5.25 1.0471914842 
5.31 1.1857439243 
5.37 1.2922384934 
5.43 1.3778844975 
5.49 1.4089391583 
5.55 1.3753608614 
5.61 1.2795963429 
5.67 1.1298928512 
5.73 1.0019466983 
5.79 0.8376257143 
5.85 0.7682340361 
5.91 0.6777120601 
5.97 0.6603870268 
6.03 0.6789138489 
6.09 0.7442573342 
6.15 0.8226144124 
6.21 0.9236030963 
6.27 1.0334484017 
6.33 1.1310750658 
6.39 1.2075501818 
6.45 1.2752498687 
6.51 1.2614609354 
6.57 1.2557791086 
6.63 1.2283203033 
6.69 1.1732070707 
6.75 1.0987193215 
6.81 1.0263634199 
6.87 0.9163905122 
6.93 0.842739986 
6.99 0.7493015655 
7.05 0.694352501 
7.11 0.7017351223 
7.17 0.7363267912 
7.23 0.7997651884 
7.29 0.9511305016 
7.35 1.0537197071 
7.41 1.1543651931 
7.47 1.2312669306 
7.53 1.2702661186 
7.59 1.2738237035 
7.65 1.2332923514 
7.71 1.1569378915 
7.77 1.0963931947 
7.83 1.0095209242 
7.89 0.9672823755 
7.95 0.8974337203 
8.01 0.8557098092 
8.07 0.8245447671 
8.13 0.7840604163 
8.19 0.7852990911 
8.25 0.7890558185 
8.31 0.8453794545 
8.37 0.9128108689 
8.43 1.0285898578 
8.49 1.1364893019 
8.55 1.2023343297 
8.61 1.2315401872 
8.67 1.2655704442 
8.73 1.2129341592 
8.79 1.1756947911 
8.85 1.0914412949 
8.91 0.9888323607 
8.97 0.9298922224 
9.03 0.8649387873 
9.09 0.8282332129 
9.15 0.8178478317 
9.21 0.8147915564 
9.27 0.8216304985 
9.33 0.8646353164 
9.39 0.9227620584 
9.45 0.970187552 
9.51 1.0357151307 
9.57 1.0985991577 
9.63 1.1546885977 
9.69 1.187771776 
9.75 1.2152976045 
9.81 1.1928640367 
9.87 1.1421563741 
9.93 1.0830715983 
9.99 1.000681315 
10.05 0.9439793956 
10.11 0.8840874423 
10.17 0.8363543912 
10.23 0.8007026505 
10.29 0.8135879182 
10.35 0.8472800583 
10.41 0.8729463731 
10.47 0.944413462 
10.53 1.0132778569 
10.59 1.0744469978 
10.65 1.119799789 
10.71 1.1533789246 
10.77 1.148896087 
10.83 1.1654563325 
10.89 1.142063912 
10.95 1.0875917527 
11.01 1.0627249193 
11.07 1.010281279 
11.13 0.9429884134 
11.19 0.908140722 
11.25 0.8696352064 
11.31 0.8364713526 
11.37 0.8311985162 
11.43 0.8440419365 
11.49 0.8928664877 
11.55 0.9411837708 
11.61 1.0002949152 
11.67 1.0745155629 
11.73 1.1395341646 
11.79 1.1665060195 
11.85 1.1593637272 
11.91 1.138532398 
11.97 1.1107434416 
