# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0555836194 
1.11 4.1930167919 
1.17 4.3669493403 
1.23 2.9508741209 
1.29 2.0032683326 
1.35 1.3188405902 
1.41 0.8749966483 
1.47 0.588000314 
1.53 0.4234646806 
1.59 0.2811041656 
1.65 0.2386449759 
1.71 0.2237910327 
1.77 0.2283090311 
1.83 0.3169039103 
1.89 0.4502976763 
1.95 0.7508930242 
2.01 1.1357204686 
2.07 1.3797504208 
2.13 1.4792734515 
2.19 1.5072249706 
2.25 1.7392278688 
2.31 1.8206993405 
2.37 1.6602054954 
2.43 1.4729789441 
2.49 1.2197116182 
2.55 0.9641667893 
2.61 0.7871717731 
2.67 0.5899089292 
2.73 0.4787118927 
2.79 0.4342588478 
2.85 0.397898728 
2.91 0.466364193 
2.97 0.5713649256 
3.03 0.8384913337 
3.09 1.1765324679 
3.15 1.4088219488 
3.21 1.5334648015 
3.27 1.5520939833 
3.33 1.4633406751 
3.39 1.3027624837 
3.45 1.2668293052 
3.51 1.1933970869 
3.57 1.0996699688 
3.63 0.989096523 
3.69 0.911349413 
3.75 0.8055543994 
3.81 0.7186037352 
3.87 0.6534388701 
3.93 0.5889478972 
3.99 0.6517466368 
4.05 0.726365592 
4.11 0.8789740797 
4.17 1.0502221435 
4.23 1.2351250094 
4.29 1.3835140254 
4.35 1.4267594532 
4.41 1.4296281138 
4.47 1.3235049572 
4.53 1.207961725 
4.59 1.1030039742 
4.65 0.993446552 
4.71 0.908325881 
4.77 0.8481137249 
4.83 0.8247299833 
4.89 0.808416414 
4.95 0.7698128741 
5.01 0.7825649503 
5.07 0.8082751699 
5.13 0.8652101186 
5.19 0.9343514104 
5.25 1.0638282603 
5.31 1.1429364353 
5.37 1.2054188932 
5.43 1.3031188712 
5.49 1.2903573655 
5.55 1.2501845622 
5.61 1.1886157999 
5.67 1.1362980426 
5.73 1.034922126 
5.79 0.9111492045 
5.85 0.8639184626 
5.91 0.8070214383 
5.97 0.7876496926 
6.03 0.8150969016 
6.09 0.8333903654 
6.15 0.8954128108 
6.21 0.9501695647 
6.27 1.0174283435 
6.33 1.0960166747 
6.39 1.1433009114 
6.45 1.1595819668 
6.51 1.1905425712 
6.57 1.1740477408 
6.63 1.1488257671 
6.69 1.1397371154 
6.75 1.0908617562 
6.81 1.0234291695 
6.87 0.9714766804 
6.93 0.9262870525 
6.99 0.8599954851 
7.05 0.8278411403 
7.11 0.8160754763 
7.17 0.8577764477 
7.23 0.9180975218 
7.29 0.9665822614 
7.35 1.0361872199 
7.41 1.0940968782 
7.47 1.1468236378 
7.53 1.1514210255 
7.59 1.1622724763 
7.65 1.146782915 
7.71 1.1076753395 
7.77 1.0686012636 
7.83 1.0331452613 
7.89 0.9910187216 
7.95 0.9675558916 
8.01 0.9437067173 
8.07 0.8960442493 
8.13 0.890612681 
8.19 0.8877864043 
8.25 0.9010302993 
8.31 0.9358637599 
8.37 0.9765528236 
8.43 1.0109663578 
8.49 1.0694321194 
8.55 1.1189551634 
8.61 1.1379283124 
8.67 1.1409602401 
8.73 1.1143320075 
8.79 1.1018509428 
8.85 1.060322235 
8.91 1.0102322238 
8.97 0.9834613261 
9.03 0.9505829763 
9.09 0.9257783059 
9.15 0.8979886089 
9.21 0.9182882377 
9.27 0.9294789794 
9.33 0.9379919593 
9.39 0.9649637331 
9.45 1.0091827611 
9.51 1.029927202 
9.57 1.0519554528 
9.63 1.0829917756 
9.69 1.1028938492 
9.75 1.1005773135 
9.81 1.0973854209 
9.87 1.0922862352 
9.93 1.053472094 
9.99 1.0010735152 
10.05 0.9869374118 
10.11 0.9342403223 
10.17 0.9304719891 
10.23 0.9263867793 
10.29 0.937856911 
10.35 0.9206425726 
10.41 0.9574908534 
10.47 0.9848144851 
10.53 1.0229117888 
10.59 1.0378352894 
10.65 1.059804914 
10.71 1.0782173681 
10.77 1.0738568694 
10.83 1.0861209578 
10.89 1.0728101794 
10.95 1.0545852066 
11.01 1.016160509 
11.07 1.0124547411 
11.13 0.9807780757 
11.19 0.9567033636 
11.25 0.9410939999 
11.31 0.9361014588 
11.37 0.9455211598 
11.43 0.9556175773 
11.49 0.9529420901 
11.55 0.9795893342 
11.61 1.0176058438 
11.67 1.052192797 
11.73 1.0602887162 
11.79 1.0699314123 
11.85 1.0764216328 
11.91 1.0595854524 
11.97 1.0487195883 
