# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0429189973 
1.11 4.1317854355 
1.17 4.4269349081 
1.23 2.9646885123 
1.29 2.0439292965 
1.35 1.3095375653 
1.41 0.8812840494 
1.47 0.5925233933 
1.53 0.417670409 
1.59 0.2829627055 
1.65 0.2211831484 
1.71 0.210398133 
1.77 0.2249699593 
1.83 0.2874338651 
1.89 0.4416982415 
1.95 0.7668049854 
2.01 1.1732102705 
2.07 1.3911710141 
2.13 1.4383463079 
2.19 1.5139717251 
2.25 1.7540032613 
2.31 1.8095058613 
2.37 1.6901303409 
2.43 1.4845317202 
2.49 1.2188215343 
2.55 0.9702507745 
2.61 0.7772649007 
2.67 0.6175782036 
2.73 0.4705935452 
2.79 0.3958640107 
2.85 0.3828641181 
2.91 0.4313297571 
2.97 0.566887534 
3.03 0.8665304449 
3.09 1.1736634596 
3.15 1.427818882 
3.21 1.5412897758 
3.27 1.5374089602 
3.33 1.45402286 
3.39 1.3844847873 
3.45 1.2938104567 
3.51 1.1656142976 
3.57 1.0878744874 
3.63 0.9836015424 
3.69 0.9063441988 
3.75 0.8067364308 
3.81 0.6734243854 
3.87 0.6406488016 
3.93 0.6011667332 
3.99 0.6395263874 
4.05 0.7125022608 
4.11 0.8656726314 
4.17 1.0619149002 
4.23 1.2541618626 
4.29 1.4036622879 
4.35 1.4398365248 
4.41 1.4475529097 
4.47 1.3292895069 
4.53 1.2254116918 
4.59 1.0891621033 
4.65 0.9945586783 
4.71 0.9086395836 
4.77 0.8389759035 
4.83 0.8144820402 
4.89 0.7810713625 
4.95 0.7763797152 
5.01 0.7574969191 
5.07 0.8034666102 
5.13 0.8636260122 
5.19 0.9719304434 
5.25 1.0518672283 
5.31 1.1391799795 
5.37 1.2399498384 
5.43 1.2836632438 
5.49 1.3109460271 
5.55 1.2734790999 
5.61 1.200862783 
5.67 1.1200112343 
5.73 1.0162272576 
5.79 0.9424097499 
5.85 0.8434602268 
5.91 0.796771166 
5.97 0.7781211731 
6.03 0.7869182923 
6.09 0.8410328098 
6.15 0.8894065537 
6.21 0.9376782908 
6.27 1.0329813883 
6.33 1.0836454929 
6.39 1.1493128082 
6.45 1.184093083 
6.51 1.1945144509 
6.57 1.2009223132 
6.63 1.1632000178 
6.69 1.1354303866 
6.75 1.0786036528 
6.81 1.0331926447 
6.87 0.968035541 
6.93 0.9074180447 
6.99 0.8520687723 
7.05 0.8271076102 
7.11 0.8055809992 
7.17 0.8384056402 
7.23 0.9178931595 
7.29 0.9724599895 
7.35 1.0537769729 
7.41 1.0777462414 
7.47 1.1523619375 
7.53 1.1799710867 
7.59 1.1736606246 
7.65 1.1468794862 
7.71 1.1001055859 
7.77 1.0704077787 
7.83 1.0390893848 
7.89 0.9972921772 
7.95 0.9664407676 
8.01 0.9329157003 
8.07 0.9105083882 
8.13 0.8754374624 
8.19 0.8742558251 
8.25 0.8842848544 
8.31 0.9033258919 
8.37 0.9733753198 
8.43 1.0573256855 
8.49 1.0864003264 
8.55 1.1135115977 
8.61 1.1343245581 
8.67 1.1482030796 
8.73 1.1370113041 
8.79 1.0968921933 
8.85 1.0505554501 
8.91 1.0122221756 
8.97 0.9771196024 
9.03 0.9519737939 
9.09 0.9277288528 
9.15 0.9101803263 
9.21 0.9149994696 
9.27 0.9239003522 
9.33 0.9233432583 
9.39 0.9402594027 
9.45 1.0009742097 
9.51 1.025965346 
9.57 1.0650016457 
9.63 1.0973375617 
9.69 1.1173795281 
9.75 1.1073967254 
9.81 1.1153839877 
9.87 1.0804599332 
9.93 1.0491570247 
9.99 0.9977457241 
10.05 0.9845116011 
10.11 0.9473934907 
10.17 0.9224087218 
10.23 0.9292754191 
10.29 0.9173953616 
10.35 0.9293507749 
10.41 0.9643746818 
10.47 0.970772923 
10.53 1.0163168842 
10.59 1.0326032099 
10.65 1.0598742821 
10.71 1.0775275738 
10.77 1.0879188724 
10.83 1.0927378233 
10.89 1.0669081631 
10.95 1.0555297522 
11.01 1.03716277 
11.07 1.0108530726 
11.13 0.9864864484 
11.19 0.9544586659 
11.25 0.9365628796 
11.31 0.934729738 
11.37 0.933370771 
11.43 0.9368090068 
11.49 0.9556425535 
11.55 0.9936611366 
11.61 1.0139151773 
11.67 1.049597291 
11.73 1.0717512969 
11.79 1.0702447158 
11.85 1.0627060786 
11.91 1.0717432061 
11.97 1.0483492777 
