# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0431501441 
1.11 4.058728134 
1.17 4.208477452 
1.23 2.8416797286 
1.29 1.9045301778 
1.35 1.2964375726 
1.41 0.9235670852 
1.47 0.6397953391 
1.53 0.4675963589 
1.59 0.3686015047 
1.65 0.2936360978 
1.71 0.275213426 
1.77 0.2807472469 
1.83 0.339827351 
1.89 0.4713263946 
1.95 0.7049106044 
2.01 1.024893829 
2.07 1.1921765497 
2.13 1.3531226463 
2.19 1.4678771395 
2.25 1.733707832 
2.31 1.8130020215 
2.37 1.6354415572 
2.43 1.4074061331 
2.49 1.1821428901 
2.55 0.9841016731 
2.61 0.8209246915 
2.67 0.6582391044 
2.73 0.5337555043 
2.79 0.5083949078 
2.85 0.4710252146 
2.91 0.5057621643 
2.97 0.6227526089 
3.03 0.8043277815 
3.09 1.0585501992 
3.15 1.2430025376 
3.21 1.3554504862 
3.27 1.4134896635 
3.33 1.4042606828 
3.39 1.3653947247 
3.45 1.3028862228 
3.51 1.2206541655 
3.57 1.0867367881 
3.63 0.9920736939 
3.69 0.9157381744 
3.75 0.8155377232 
3.81 0.7731569822 
3.87 0.6746863301 
3.93 0.6643857754 
3.99 0.697252116 
4.05 0.7520600978 
4.11 0.8507853049 
4.17 0.9783887102 
4.23 1.1151562917 
4.29 1.2603628538 
4.35 1.3341986152 
4.41 1.296161394 
4.47 1.2723874214 
4.53 1.2271427164 
4.59 1.1435970876 
4.65 1.0466491764 
4.71 0.9537228014 
4.77 0.8888719577 
4.83 0.8307764416 
4.89 0.8175940372 
4.95 0.8010404558 
5.01 0.8149309373 
5.07 0.817682464 
5.13 0.8692299822 
5.19 0.9155023577 
5.25 0.9969075223 
5.31 1.0900975209 
5.37 1.1465037607 
5.43 1.1769007619 
5.49 1.2035718401 
5.55 1.204648944 
5.61 1.1693599724 
5.67 1.1175474891 
5.73 1.0614636651 
5.79 0.9617368734 
5.85 0.9041543425 
5.91 0.8770459325 
5.97 0.8321213958 
6.03 0.8366875956 
6.09 0.8506434132 
6.15 0.9016377077 
6.21 0.9142256061 
6.27 0.9775049425 
6.33 1.0223833252 
6.39 1.0574987416 
6.45 1.1262899761 
6.51 1.122420111 
6.57 1.1304111063 
6.63 1.1154416168 
6.69 1.0965897856 
6.75 1.0749334997 
6.81 1.0501176531 
6.87 0.9919093024 
6.93 0.9495773398 
6.99 0.9368264876 
7.05 0.8795136609 
7.11 0.8657192205 
7.17 0.8728454709 
7.23 0.8914770096 
7.29 0.9448867672 
7.35 0.9745569408 
7.41 1.0341213517 
7.47 1.0669025455 
7.53 1.0775197109 
7.59 1.1171419905 
7.65 1.1039859286 
7.71 1.08458946 
7.77 1.0604138503 
7.83 1.0480882543 
7.89 1.0244652906 
7.95 0.9926502865 
8.01 0.9589398789 
8.07 0.9396760151 
8.13 0.9304940009 
8.19 0.9115423324 
8.25 0.8979152709 
8.31 0.9225623416 
8.37 0.9567218615 
8.43 0.9818131452 
8.49 1.0108534836 
8.55 1.0454691389 
8.61 1.0605904808 
8.67 1.0937928168 
8.73 1.0869450023 
8.79 1.0809389006 
8.85 1.0580042572 
8.91 1.0188931464 
8.97 1.0129739564 
9.03 0.9766240412 
9.09 0.9752424106 
9.15 0.9337065947 
9.21 0.9374626107 
9.27 0.9343904908 
9.33 0.9414617579 
9.39 0.9432284407 
9.45 0.9745900822 
9.51 0.9864223051 
9.57 1.0117746647 
9.63 1.0312715321 
9.69 1.0426084075 
9.75 1.0679714196 
9.81 1.0687397208 
9.87 1.0574302639 
9.93 1.044344085 
9.99 1.0225639467 
10.05 1.0099148912 
10.11 0.9910551782 
10.17 0.9683941009 
10.23 0.953999437 
10.29 0.9505672787 
10.35 0.9382079948 
10.41 0.9499289412 
10.47 0.9486730078 
10.53 0.9882378371 
10.59 0.9909884251 
10.65 0.9972074756 
10.71 1.030718021 
10.77 1.0630409631 
10.83 1.0416319854 
10.89 1.0652847599 
10.95 1.0455663171 
11.01 1.0300451793 
11.07 1.0035360242 
11.13 1.0045605667 
11.19 0.985264111 
11.25 0.9862452609 
11.31 0.9567188509 
11.37 0.9656814205 
11.43 0.9437335826 
11.49 0.9644364301 
11.55 0.9602488808 
11.61 0.989086761 
11.67 0.999405858 
11.73 1.0147279159 
11.79 1.0166918439 
11.85 1.0292428202 
11.91 1.0513004755 
11.97 1.046946549 
