# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0556776053 
1.11 4.1785478453 
1.17 4.1322776525 
1.23 2.8042501189 
1.29 1.898298818 
1.35 1.3245856953 
1.41 0.8774405585 
1.47 0.661668684 
1.53 0.4570885756 
1.59 0.3672226961 
1.65 0.2918645376 
1.71 0.2658117251 
1.77 0.2914817005 
1.83 0.3378307156 
1.89 0.4605001936 
1.95 0.6925437517 
2.01 1.0245302626 
2.07 1.2588988974 
2.13 1.3613566584 
2.19 1.4925697761 
2.25 1.7278616835 
2.31 1.7535282159 
2.37 1.614782699 
2.43 1.4269534405 
2.49 1.1839037783 
2.55 0.9806627622 
2.61 0.8007655585 
2.67 0.6612497614 
2.73 0.5364323123 
2.79 0.4934652273 
2.85 0.4733329048 
2.91 0.5102823823 
2.97 0.6052830573 
3.03 0.8238631789 
3.09 1.0620976194 
3.15 1.2692174101 
3.21 1.4262508055 
3.27 1.4365077561 
3.33 1.384290731 
3.39 1.3274551176 
3.45 1.274502748 
3.51 1.150492055 
3.57 1.1108910433 
3.63 1.0073735317 
3.69 0.9165303355 
3.75 0.8250864325 
3.81 0.7420849328 
3.87 0.7026330351 
3.93 0.6480225098 
3.99 0.6679481132 
4.05 0.7609014953 
4.11 0.8923911067 
4.17 1.0165919591 
4.23 1.1408973122 
4.29 1.2608738808 
4.35 1.3321827019 
4.41 1.31389206 
4.47 1.2499902639 
4.53 1.1869746428 
4.59 1.1020435807 
4.65 1.0222902241 
4.71 0.952791886 
4.77 0.8968384075 
4.83 0.8592204356 
4.89 0.8225256042 
4.95 0.8174273873 
5.01 0.803991288 
5.07 0.8080253646 
5.13 0.8784892331 
5.19 0.9246545652 
5.25 1.0166730722 
5.31 1.0843174305 
5.37 1.1590234457 
5.43 1.1974914785 
5.49 1.2118245999 
5.55 1.1921402928 
5.61 1.139790549 
5.67 1.099632704 
5.73 1.0243513346 
5.79 0.9606009637 
5.85 0.893786173 
5.91 0.8810027166 
5.97 0.8592957044 
6.03 0.8592287156 
6.09 0.8638428455 
6.15 0.8883294021 
6.21 0.9363487125 
6.27 0.9637520412 
6.33 1.0259621286 
6.39 1.0918071251 
6.45 1.0855028932 
6.51 1.1379110576 
6.57 1.1195107532 
6.63 1.1228264576 
6.69 1.0980098142 
6.75 1.0740674036 
6.81 1.0435718553 
6.87 0.982229544 
6.93 0.9210003871 
6.99 0.9124675352 
7.05 0.872465113 
7.11 0.8818557417 
7.17 0.9078041346 
7.23 0.9122983548 
7.29 0.9557129682 
7.35 0.9963308614 
7.41 1.0377702636 
7.47 1.0711091116 
7.53 1.0609245681 
7.59 1.0942272448 
7.65 1.0934781452 
7.71 1.0905607207 
7.77 1.0560875499 
7.83 1.0363287601 
7.89 1.0263176825 
7.95 0.9844693554 
8.01 0.9454375383 
8.07 0.9566095619 
8.13 0.9031688294 
8.19 0.909400886 
8.25 0.9279432158 
8.31 0.9303009257 
8.37 0.9687703755 
8.43 0.9906551848 
8.49 1.040032582 
8.55 1.0617084404 
8.61 1.0510845482 
8.67 1.0545150598 
8.73 1.0810854605 
8.79 1.0692166744 
8.85 1.0362876319 
8.91 1.0320158143 
8.97 0.9904073016 
9.03 0.9880347132 
9.09 0.95996782 
9.15 0.9612601637 
9.21 0.941588557 
9.27 0.9282416291 
9.33 0.9528188257 
9.39 0.9577037286 
9.45 0.9780699325 
9.51 1.0074002041 
9.57 1.0020005396 
9.63 1.0371146453 
9.69 1.054825591 
9.75 1.0412140474 
9.81 1.0662814779 
9.87 1.0515811537 
9.93 1.0261668608 
9.99 1.0232954468 
10.05 0.9984261913 
10.11 0.9736352746 
10.17 0.9709808923 
10.23 0.9536422676 
10.29 0.9693158601 
10.35 0.9515524644 
10.41 0.9576507992 
10.47 0.9672388568 
10.53 0.9846291034 
10.59 1.0081708022 
10.65 1.0185472902 
10.71 1.0243041793 
10.77 1.0365785915 
10.83 1.0532379128 
10.89 1.0306588111 
10.95 1.025745471 
11.01 1.0167705459 
11.07 1.0095432455 
11.13 1.0006211135 
11.19 1.0021782361 
11.25 0.9750076642 
11.31 0.9706751737 
11.37 0.9546909697 
11.43 0.966622047 
11.49 0.963291623 
11.55 0.983468973 
11.61 0.978197617 
11.67 1.0156242864 
11.73 1.0228268003 
11.79 1.0256792436 
11.85 1.0293661566 
11.91 1.0276164564 
11.97 1.025456947 
