# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0418330966 
1.11 3.542441408 
1.17 3.8351130799 
1.23 2.6707842159 
1.29 1.9467544142 
1.35 1.4610298386 
1.41 1.0615747354 
1.47 0.8424082371 
1.53 0.6647234887 
1.59 0.5976698766 
1.65 0.5150151512 
1.71 0.4727393967 
1.77 0.4142403767 
1.83 0.4745128679 
1.89 0.5229137079 
1.95 0.612520696 
2.01 0.7652791085 
2.07 0.9275451512 
2.13 1.0893941159 
2.19 1.3307024285 
2.25 1.5831681789 
2.31 1.6693014522 
2.37 1.5628857122 
2.43 1.4120159896 
2.49 1.2517943536 
2.55 1.091162378 
2.61 0.9848439339 
2.67 0.869067216 
2.73 0.7908683062 
2.79 0.7411620595 
2.85 0.7048114641 
2.91 0.6789584568 
2.97 0.7155832342 
3.03 0.7733387952 
3.09 0.8600153604 
3.15 0.9739603011 
3.21 1.050488904 
3.27 1.1438414461 
3.33 1.2307859443 
3.39 1.2862466931 
3.45 1.2641220279 
3.51 1.2417911328 
3.57 1.170048998 
3.63 1.1062633422 
3.69 1.0505038799 
3.75 0.9895458112 
3.81 0.9269603567 
3.87 0.8911983713 
3.93 0.8475009543 
3.99 0.830310754 
4.05 0.8528409722 
4.11 0.8802625422 
4.17 0.9085155429 
4.23 0.9323725431 
4.29 1.0061658597 
4.35 1.0464654538 
4.41 1.0971610692 
4.47 1.1353463552 
4.53 1.1555513875 
4.59 1.1500158032 
4.65 1.1055667387 
4.71 1.0947112647 
4.77 1.0621700503 
4.83 1.0190696241 
4.89 0.9956829772 
4.95 0.9448770352 
5.01 0.908270521 
5.07 0.9165151639 
5.13 0.9316473376 
5.19 0.929502948 
5.25 0.94607157 
5.31 0.9519256583 
5.37 0.9818732941 
5.43 1.0184705618 
5.49 1.0447283959 
5.55 1.0637217186 
5.61 1.0779421902 
5.67 1.0900739603 
5.73 1.0566942492 
5.79 1.0724420354 
5.85 1.0634641504 
5.91 1.0295131615 
5.97 1.0088373855 
6.03 0.9661596213 
6.09 0.9774463925 
6.15 0.9475824276 
6.21 0.9678081465 
6.27 0.9685162504 
6.33 0.9637396861 
6.39 0.9813932674 
6.45 0.9832648599 
6.51 1.003916466 
6.57 1.0149338136 
6.63 1.0230762103 
6.69 1.0359968546 
6.75 1.0530677595 
6.81 1.0392001801 
6.87 1.0320914897 
6.93 1.0427801332 
6.99 1.0421675378 
7.05 1.0089752648 
7.11 1.0022427874 
7.17 0.983370616 
7.23 0.9953052392 
7.29 0.9847959869 
7.35 0.9759523533 
7.41 0.9720397481 
7.47 0.9850388992 
7.53 1.0082635258 
7.59 0.9950623362 
7.65 0.9899079861 
7.71 1.0157297487 
7.77 1.0073427064 
7.83 1.0204446019 
7.89 1.0273518452 
7.95 1.0316047701 
8.01 1.0329466547 
8.07 1.0363620347 
8.13 1.0117779113 
8.19 1.0041593413 
8.25 1.021020097 
8.31 0.9994171906 
8.37 0.9724724408 
8.43 0.9767736045 
8.49 0.9996194119 
8.55 0.9948768494 
8.61 1.0005997949 
8.67 0.9997158078 
8.73 0.9865555686 
8.79 1.0015396862 
8.85 1.0020035656 
8.91 1.028342785 
8.97 1.00875126 
9.03 1.0052291065 
9.09 1.0354859642 
9.15 1.0247262322 
9.21 1.0166747473 
9.27 1.004535848 
9.33 1.010388792 
9.39 1.0076209166 
9.45 0.9856699927 
9.51 0.9812277146 
9.57 1.0048214988 
9.63 1.0047887771 
9.69 1.0039719033 
9.75 0.9895631385 
9.81 1.0031430929 
9.87 0.9864326346 
9.93 1.010755862 
9.99 0.9952996256 
10.05 1.0152450688 
10.11 0.9950996537 
10.17 1.0138972868 
10.23 1.0189326887 
10.29 1.0136481107 
10.35 1.0167494496 
10.41 1.0074811834 
10.47 1.0137287895 
10.53 1.0064283948 
10.59 0.9961796707 
10.65 0.9986575401 
10.71 0.995113462 
10.77 0.9828245493 
10.83 0.9995306663 
10.89 1.002245733 
10.95 1.007862448 
11.01 0.9966925981 
11.07 0.9975475573 
11.13 0.9933842559 
11.19 1.0095717778 
11.25 1.0087675828 
11.31 1.0005779354 
11.37 1.019591518 
11.43 1.0091400519 
11.49 1.0091635927 
11.55 1.0053107453 
11.61 1.0070999963 
11.67 1.00496218 
11.73 0.9913242322 
11.79 0.9973128146 
11.85 1.0123650119 
11.91 0.9922999382 
11.97 0.9983347133 
