# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0561700608 
1.11 4.0414518044 
1.17 4.2256457569 
1.23 2.8426685084 
1.29 1.9253122903 
1.35 1.3483896622 
1.41 0.8753057148 
1.47 0.6444201859 
1.53 0.4449685885 
1.59 0.3640652088 
1.65 0.2788960145 
1.71 0.2559101643 
1.77 0.2801450929 
1.83 0.3191041502 
1.89 0.4773299404 
1.95 0.6952711988 
2.01 1.017571315 
2.07 1.2547058935 
2.13 1.4043003547 
2.19 1.4333197399 
2.25 1.7530144321 
2.31 1.7695775604 
2.37 1.6169410919 
2.43 1.4083180917 
2.49 1.2270021013 
2.55 0.9851176238 
2.61 0.7981536877 
2.67 0.6490450913 
2.73 0.5462311704 
2.79 0.4755030899 
2.85 0.4534847338 
2.91 0.4914254777 
2.97 0.6018721129 
3.03 0.8189664895 
3.09 1.0441248804 
3.15 1.2752684171 
3.21 1.4077188074 
3.27 1.4736290837 
3.33 1.3913194736 
3.39 1.3666943502 
3.45 1.2715900771 
3.51 1.1492428813 
3.57 1.0923995845 
3.63 1.042851251 
3.69 0.9071044796 
3.75 0.8285153312 
3.81 0.7302326314 
3.87 0.6985912766 
3.93 0.6464241799 
3.99 0.6584196859 
4.05 0.746468517 
4.11 0.850725612 
4.17 0.9835872044 
4.23 1.1634594545 
4.29 1.265826726 
4.35 1.36051587 
4.41 1.320376179 
4.47 1.2928794462 
4.53 1.2047102605 
4.59 1.0912438219 
4.65 1.0068556097 
4.71 0.9612558252 
4.77 0.9071863882 
4.83 0.8583798339 
4.89 0.8161314558 
4.95 0.7910879567 
5.01 0.8025421489 
5.07 0.8150177751 
5.13 0.8412532135 
5.19 0.9300147473 
5.25 0.9942794217 
5.31 1.0893160146 
5.37 1.146974898 
5.43 1.214757542 
5.49 1.237025939 
5.55 1.1804896392 
5.61 1.1665661664 
5.67 1.109660483 
5.73 1.0436535986 
5.79 0.9552467448 
5.85 0.9072380537 
5.91 0.8648858767 
5.97 0.831312718 
6.03 0.8412743979 
6.09 0.8645502545 
6.15 0.889266271 
6.21 0.9210087649 
6.27 0.9747889514 
6.33 1.0145513876 
6.39 1.0785218157 
6.45 1.1084515613 
6.51 1.14319831 
6.57 1.1337555818 
6.63 1.1353562982 
6.69 1.0783731207 
6.75 1.0804376686 
6.81 1.0392698472 
6.87 0.9964894012 
6.93 0.9465695429 
6.99 0.9003191988 
7.05 0.8679727701 
7.11 0.8562445037 
7.17 0.8802558521 
7.23 0.9156516953 
7.29 0.9434732407 
7.35 1.0089807215 
7.41 1.0417865975 
7.47 1.0576898476 
7.53 1.1060233355 
7.59 1.1059140256 
7.65 1.0838197471 
7.71 1.0937066623 
7.77 1.0497447797 
7.83 1.0304486791 
7.89 1.0012946807 
7.95 0.9943788609 
8.01 0.9550234916 
8.07 0.9431409238 
8.13 0.9170144337 
8.19 0.9079848541 
8.25 0.9149730957 
8.31 0.9330759106 
8.37 0.9535289734 
8.43 1.0072038908 
8.49 1.0336192925 
8.55 1.0443348902 
8.61 1.0940561222 
8.67 1.0845531964 
8.73 1.0611687633 
8.79 1.056327541 
8.85 1.040938536 
8.91 1.0251847462 
8.97 0.984477782 
9.03 0.9812424199 
9.09 0.9561017233 
9.15 0.9422723798 
9.21 0.9434071958 
9.27 0.9387933928 
9.33 0.9405603208 
9.39 0.9666532253 
9.45 0.9798555048 
9.51 1.0131042782 
9.57 1.0253171899 
9.63 1.0468292452 
9.69 1.0357636405 
9.75 1.0590376874 
9.81 1.0448411711 
9.87 1.0379731485 
9.93 1.0499596626 
9.99 1.0101260718 
10.05 1.0017770432 
10.11 0.9728571396 
10.17 0.9649696921 
10.23 0.9420142793 
10.29 0.9427484503 
10.35 0.9578256653 
10.41 0.9687421983 
10.47 0.9753609462 
10.53 0.9925530878 
10.59 1.0136758023 
10.65 1.0294328355 
10.71 1.0346794422 
10.77 1.038718267 
10.83 1.032761897 
10.89 1.0306154506 
10.95 1.0241037956 
11.01 1.0349239696 
11.07 1.0128050741 
11.13 0.9993639047 
11.19 0.9790393444 
11.25 0.9679927578 
11.31 0.9657545884 
11.37 0.9440079583 
11.43 0.9467606532 
11.49 0.9795223555 
11.55 0.9866639971 
11.61 1.0017594453 
11.67 1.0130808561 
11.73 1.0272660086 
11.79 1.0313636958 
11.85 1.0421789041 
11.91 1.0347888706 
11.97 1.0219374282 
