# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.04230091 
1.11 4.1385358601 
1.17 4.2853897911 
1.23 2.7242733186 
1.29 1.9524055151 
1.35 1.2405184893 
1.41 0.8959618968 
1.47 0.64689682 
1.53 0.4482999042 
1.59 0.3539904483 
1.65 0.2890457112 
1.71 0.2695359967 
1.77 0.2928976595 
1.83 0.3342237982 
1.89 0.4696248566 
1.95 0.7438132266 
2.01 1.0414800749 
2.07 1.229731372 
2.13 1.3502888026 
2.19 1.4532685184 
2.25 1.7701659486 
2.31 1.7938485743 
2.37 1.6144832677 
2.43 1.3837474356 
2.49 1.1661783556 
2.55 0.9705550155 
2.61 0.8017803909 
2.67 0.6343188582 
2.73 0.5745029009 
2.79 0.4768079831 
2.85 0.4723905762 
2.91 0.5086904258 
2.97 0.6509044642 
3.03 0.81728434 
3.09 1.0813561445 
3.15 1.282434145 
3.21 1.391840574 
3.27 1.4290951132 
3.33 1.3454013392 
3.39 1.3069833602 
3.45 1.3091573856 
3.51 1.205460358 
3.57 1.1019856152 
3.63 0.9780616849 
3.69 0.8932917075 
3.75 0.8174477488 
3.81 0.7462859005 
3.87 0.693511297 
3.93 0.6671749704 
3.99 0.7082391355 
4.05 0.7730767397 
4.11 0.8624182173 
4.17 1.0038421513 
4.23 1.1519264195 
4.29 1.2512301722 
4.35 1.3238582696 
4.41 1.3015537601 
4.47 1.232120465 
4.53 1.1945839434 
4.59 1.1266192213 
4.65 1.0358242392 
4.71 0.9561542745 
4.77 0.8939060221 
4.83 0.8454151929 
4.89 0.8171737693 
4.95 0.8255086674 
5.01 0.7928046763 
5.07 0.8282303981 
5.13 0.8754597302 
5.19 0.9399756836 
5.25 1.0242367874 
5.31 1.0904130096 
5.37 1.1208055925 
5.43 1.1978616981 
5.49 1.1975026486 
5.55 1.1622535801 
5.61 1.1524188909 
5.67 1.0965618406 
5.73 1.038316517 
5.79 0.9815298635 
5.85 0.9198091942 
5.91 0.8764669697 
5.97 0.8376548925 
6.03 0.8585418357 
6.09 0.8773433505 
6.15 0.8877271335 
6.21 0.9115114117 
6.27 0.9917438224 
6.33 1.0291600073 
6.39 1.0765846926 
6.45 1.0962596101 
6.51 1.1150126165 
6.57 1.115801681 
6.63 1.1187729358 
6.69 1.0834885362 
6.75 1.0664144161 
6.81 1.0302885028 
6.87 0.9839829399 
6.93 0.972206458 
6.99 0.9128192918 
7.05 0.8870797386 
7.11 0.8874793529 
7.17 0.9025973712 
7.23 0.9106162152 
7.29 0.9518632208 
7.35 0.9842143808 
7.41 1.0416883343 
7.47 1.0494045617 
7.53 1.0918088373 
7.59 1.0832738703 
7.65 1.076776394 
7.71 1.0665080163 
7.77 1.0695176906 
7.83 1.0338893976 
7.89 1.0186443029 
7.95 0.9814648497 
8.01 0.9695679194 
8.07 0.9425093361 
8.13 0.9400315945 
8.19 0.9174976691 
8.25 0.9250345342 
8.31 0.9349159514 
8.37 0.9641421049 
8.43 0.9957161867 
8.49 1.0190395314 
8.55 1.0396510103 
8.61 1.0801869714 
8.67 1.0696042674 
8.73 1.068008018 
8.79 1.0299027852 
8.85 1.0370716287 
8.91 1.0180750553 
8.97 1.012645146 
9.03 0.9907573024 
9.09 0.9716415804 
9.15 0.9513441686 
9.21 0.9550288214 
9.27 0.9441345868 
9.33 0.9386092747 
9.39 0.9605273145 
9.45 0.9836309959 
9.51 1.0045290304 
9.57 1.0157305199 
9.63 1.0311022331 
9.69 1.0559018192 
9.75 1.0382019554 
9.81 1.0531541789 
9.87 1.0357599861 
9.93 1.0171827949 
9.99 1.0205487595 
10.05 1.0007627322 
10.11 0.9955436956 
10.17 0.966687994 
10.23 0.9615165016 
10.29 0.959518801 
10.35 0.9642979357 
10.41 0.9520952204 
10.47 0.9796727023 
10.53 0.9874361219 
10.59 1.0232329438 
10.65 1.00960581 
10.71 1.0202664031 
10.77 1.0300645351 
10.83 1.0189791883 
10.89 1.0350283622 
10.95 1.0463799316 
11.01 1.0226892623 
11.07 1.0068195395 
11.13 1.0034199771 
11.19 0.9923135718 
11.25 0.9628796642 
11.31 0.9846821165 
11.37 0.9593774658 
11.43 0.9558702464 
11.49 0.966784826 
11.55 0.9938507388 
11.61 0.9998152556 
11.67 1.0022244129 
11.73 1.0200033267 
11.79 1.0206177508 
11.85 1.0258343732 
11.91 1.0237843806 
11.97 1.0185309701 
