# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0389633969 
1.11 3.5458195538 
1.17 3.7564710837 
1.23 2.6568420799 
1.29 1.9028635685 
1.35 1.4193808863 
1.41 1.1096870175 
1.47 0.8684407264 
1.53 0.6783123574 
1.59 0.5518939369 
1.65 0.505006105 
1.71 0.4765448039 
1.77 0.4509565063 
1.83 0.4603520779 
1.89 0.5168613872 
1.95 0.6020058902 
2.01 0.7290059864 
2.07 0.9228597522 
2.13 1.0842329554 
2.19 1.3095818814 
2.25 1.6045497915 
2.31 1.6152821953 
2.37 1.5504331796 
2.43 1.4025448506 
2.49 1.255748032 
2.55 1.1377966736 
2.61 0.9510523721 
2.67 0.8818361091 
2.73 0.7936421892 
2.79 0.7125333945 
2.85 0.6720453567 
2.91 0.6908973467 
2.97 0.7134855792 
3.03 0.7698990869 
3.09 0.835200137 
3.15 0.9645428656 
3.21 1.0606991487 
3.27 1.1668592643 
3.33 1.2651821149 
3.39 1.2452524312 
3.45 1.2620752467 
3.51 1.2045826728 
3.57 1.1508936137 
3.63 1.0975993501 
3.69 1.0229588693 
3.75 1.0068141754 
3.81 0.8991384555 
3.87 0.8752740927 
3.93 0.8370544368 
3.99 0.8437186693 
4.05 0.8295698891 
4.11 0.8763717108 
4.17 0.9126164593 
4.23 0.941911499 
4.29 1.0227405125 
4.35 1.0439503233 
4.41 1.1287646851 
4.47 1.1466744652 
4.53 1.1283534328 
4.59 1.1307024977 
4.65 1.0787653846 
4.71 1.0627186728 
4.77 1.0288717289 
4.83 0.9988043796 
4.89 0.9588888557 
4.95 0.9725668676 
5.01 0.9182562738 
5.07 0.9312680023 
5.13 0.915167839 
5.19 0.9166533254 
5.25 0.9468900613 
5.31 0.942165755 
5.37 1.0025378415 
5.43 1.0300544424 
5.49 1.0429780476 
5.55 1.0775861461 
5.61 1.0824323358 
5.67 1.0814330562 
5.73 1.0542265386 
5.79 1.0418598906 
5.85 1.024323441 
5.91 0.982561368 
5.97 1.0066709646 
6.03 0.9630079079 
6.09 0.9713429518 
6.15 0.9576578452 
6.21 0.9572787639 
6.27 0.9534447083 
6.33 0.9854283618 
6.39 0.9676824859 
6.45 0.9902657346 
6.51 1.0044809887 
6.57 1.0428363822 
6.63 1.0287394606 
6.69 1.0339902087 
6.75 1.0424873298 
6.81 1.0442141322 
6.87 1.0182013071 
6.93 1.029626437 
6.99 1.0017964734 
7.05 0.9905466611 
7.11 0.982657339 
7.17 0.9729204451 
7.23 0.9758171418 
7.29 0.9657241696 
7.35 1.0019159198 
7.41 0.986028589 
7.47 0.9952096552 
7.53 0.9992547885 
7.59 1.0016959119 
7.65 1.0163225539 
7.71 1.0133948527 
7.77 1.0168522467 
7.83 1.0173775852 
7.89 1.0207521084 
7.95 1.0221852879 
8.01 1.0127564582 
8.07 0.9905352143 
8.13 1.0071534876 
8.19 0.9734732517 
8.25 0.9892654662 
8.31 0.9893568052 
8.37 0.9760799756 
8.43 1.0101364636 
8.49 0.9972938106 
8.55 0.9985957305 
8.61 1.0034674736 
8.67 0.999604695 
8.73 1.0124362282 
8.79 1.0093248543 
8.85 0.9967270897 
8.91 1.0115677473 
8.97 1.0073145748 
9.03 1.0021008433 
9.09 1.0171632651 
9.15 1.0112233354 
9.21 1.0007374084 
9.27 1.0065093854 
9.33 0.9702369062 
9.39 1.002805089 
9.45 0.9801812358 
9.51 0.9948923241 
9.57 0.9948491147 
9.63 1.0031297327 
9.69 0.9980385362 
9.75 1.0029435258 
9.81 0.9973199752 
9.87 1.0146048245 
9.93 1.0152008069 
9.99 0.9919703079 
10.05 1.0113036891 
10.11 1.0015029969 
10.17 1.0084016095 
10.23 0.9972638175 
10.29 1.0136812104 
10.35 1.002964624 
10.41 0.9924517764 
10.47 0.9863656488 
10.53 0.9940661512 
10.59 0.9985257416 
10.65 0.9875692364 
10.71 1.0005126762 
10.77 0.9871864223 
10.83 0.9947461613 
10.89 1.013032985 
10.95 1.0005434322 
11.01 1.013290987 
11.07 1.0041786025 
11.13 1.0144436196 
11.19 1.0060196862 
11.25 0.998650416 
11.31 0.9884064434 
11.37 0.9984645823 
11.43 1.0156488005 
11.49 1.0010439303 
11.55 0.9902052142 
11.61 1.0010529431 
11.67 0.9942606067 
11.73 0.990100202 
11.79 0.9864778599 
11.85 1.0053683726 
11.91 1.0031076753 
11.97 1.0028226941 
