# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0492513083 
1.11 4.1171431547 
1.17 4.3044380643 
1.23 2.9160378297 
1.29 2.0078498497 
1.35 1.3549582164 
1.41 0.9305353577 
1.47 0.6005644232 
1.53 0.4118761375 
1.59 0.3192042343 
1.65 0.2368540192 
1.71 0.2211988585 
1.77 0.2312307189 
1.83 0.3173076095 
1.89 0.4612424115 
1.95 0.741800475 
2.01 1.1052140612 
2.07 1.3569092344 
2.13 1.4144143341 
2.19 1.4906954219 
2.25 1.7392278688 
2.31 1.7775244922 
2.37 1.6732976153 
2.43 1.4744990462 
2.49 1.2244587323 
2.55 1.0087826804 
2.61 0.792266736 
2.67 0.6159180471 
2.73 0.5009020426 
2.79 0.4255207125 
2.85 0.3914182927 
2.91 0.4610328658 
2.97 0.5959905798 
3.03 0.8316644197 
3.09 1.1071981018 
3.15 1.3792711638 
3.21 1.5472735796 
3.27 1.5037463687 
3.33 1.4431520757 
3.39 1.3616025423 
3.45 1.2383492008 
3.51 1.1683504814 
3.57 1.0779414504 
3.63 1.0342774753 
3.69 0.9173556701 
3.75 0.836484221 
3.81 0.721512277 
3.87 0.644657629 
3.93 0.5934594674 
3.99 0.6463771333 
4.05 0.727095241 
4.11 0.8841868094 
4.17 1.0344546383 
4.23 1.1850004509 
4.29 1.3535499427 
4.35 1.4231929792 
4.41 1.4180691332 
4.47 1.3235049572 
4.53 1.2174205855 
4.59 1.0968877987 
4.65 0.9613537639 
4.71 0.9273048884 
4.77 0.8636015577 
4.83 0.8547090405 
4.89 0.8212580128 
4.95 0.790110383 
5.01 0.7607410173 
5.07 0.8020094709 
5.13 0.8647780896 
5.19 0.9421803756 
5.25 1.0275230102 
5.31 1.1160847333 
5.37 1.2168374926 
5.43 1.2633912965 
5.49 1.2425862877 
5.55 1.2740115465 
5.61 1.2023113509 
5.67 1.1110209161 
5.73 1.0417554227 
5.79 0.940495839 
5.85 0.8692224497 
5.91 0.8325221157 
5.97 0.8002718872 
6.03 0.8045605521 
6.09 0.8218660445 
6.15 0.8928901828 
6.21 0.9363696812 
6.27 1.0096518211 
6.33 1.0887807004 
6.39 1.1135882676 
6.45 1.1582075117 
6.51 1.1719314777 
6.57 1.1649396221 
6.63 1.138351507 
6.69 1.1305715132 
6.75 1.0918467824 
6.81 1.0557571208 
6.87 0.9739499994 
6.93 0.9242615658 
6.99 0.8662311657 
7.05 0.8469129236 
7.11 0.832180862 
7.17 0.8616918237 
7.23 0.8909173392 
7.29 0.9534080431 
7.35 1.0103554113 
7.41 1.0975863433 
7.47 1.1367360204 
7.53 1.1463192963 
7.59 1.1544857082 
7.65 1.1223504032 
7.71 1.0823789477 
7.77 1.0830533849 
7.83 1.0259745728 
7.89 1.0084345835 
7.95 0.9701578475 
8.01 0.942876639 
8.07 0.9256133433 
8.13 0.9044248561 
8.19 0.8909435395 
8.25 0.8832998283 
8.31 0.914527453 
8.37 0.9611948887 
8.43 1.0162245046 
8.49 1.0739569746 
8.55 1.098822611 
8.61 1.1308066075 
8.67 1.1179535736 
8.73 1.1039232258 
8.79 1.1163069582 
8.85 1.0581518384 
8.91 1.0019407577 
8.97 0.9794256838 
9.03 0.9767630737 
9.09 0.9450399562 
9.15 0.900653024 
9.21 0.9185288793 
9.27 0.9190389771 
9.33 0.9467811799 
9.39 0.9515101009 
9.45 0.9748631986 
9.51 1.0230133748 
9.57 1.0591347187 
9.63 1.0845260843 
9.69 1.0929063548 
9.75 1.0938336728 
9.81 1.0737387683 
9.87 1.0778401827 
9.93 1.0545136624 
9.99 1.0154199924 
10.05 0.9909069202 
10.11 0.9595236349 
10.17 0.9457994612 
10.23 0.9234981395 
10.29 0.9164620278 
10.35 0.9379162199 
10.41 0.9472715617 
10.47 0.9777584238 
10.53 1.0008118427 
10.59 1.0231157057 
10.65 1.0631345799 
10.71 1.0777345121 
10.77 1.0662428092 
10.83 1.0687261051 
10.89 1.0609383075 
10.95 1.0446000098 
11.01 1.0372969697 
11.07 1.0114536983 
11.13 0.9867519541 
11.19 0.9647578672 
11.25 0.9492368829 
11.31 0.9475977854 
11.37 0.9426622448 
11.43 0.9523858642 
11.49 0.9550638828 
11.55 0.9582897424 
11.61 1.0269597745 
11.67 1.0258579072 
11.73 1.0532348204 
11.79 1.069367466 
11.85 1.0682546437 
11.91 1.0590271882 
11.97 1.0424243083 
