# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0421440823 
1.11 3.5127232322 
1.17 3.7022363189 
1.23 2.687388297 
1.29 1.8873299884 
1.35 1.4410272179 
1.41 1.1369258664 
1.47 0.9121751514 
1.53 0.6701267699 
1.59 0.574473803 
1.65 0.4938737059 
1.71 0.4457842275 
1.77 0.4273709149 
1.83 0.449858423 
1.89 0.5044920548 
1.95 0.6435383023 
2.01 0.7443753434 
2.07 0.9200363176 
2.13 1.0614977741 
2.19 1.284800856 
2.25 1.5674417945 
2.31 1.6868476181 
2.37 1.5169655241 
2.43 1.375401038 
2.49 1.2503830203 
2.55 1.1368144031 
2.61 1.0073541607 
2.67 0.8880902659 
2.73 0.7713162239 
2.79 0.6975704925 
2.85 0.6831777558 
2.91 0.6908973467 
2.97 0.7272605175 
3.03 0.7718279679 
3.09 0.8730286776 
3.15 0.9398925533 
3.21 1.0393707205 
3.27 1.1438795414 
3.33 1.2120274164 
3.39 1.2533800678 
3.45 1.2560250298 
3.51 1.2274183632 
3.57 1.170071276 
3.63 1.0798887152 
3.69 1.0582567201 
3.75 0.9829908413 
3.81 0.9280651619 
3.87 0.8787259994 
3.93 0.8534131149 
3.99 0.8146321378 
4.05 0.8464746433 
4.11 0.8714962076 
4.17 0.9058088771 
4.23 0.9571099872 
4.29 0.9970503607 
4.35 1.0525875295 
4.41 1.0948752388 
4.47 1.0954953149 
4.53 1.1403336636 
4.59 1.1252454393 
4.65 1.1080328209 
4.71 1.0969313007 
4.77 1.036398351 
4.83 0.9988043796 
4.89 0.9737434373 
4.95 0.9577236687 
5.01 0.9289220454 
5.07 0.9171054828 
5.13 0.9086576641 
5.19 0.903622627 
5.25 0.9538875693 
5.31 0.9616631772 
5.37 0.9642896546 
5.43 1.0295931551 
5.49 1.0504300634 
5.55 1.0446402623 
5.61 1.0729072884 
5.67 1.0799605167 
5.73 1.0620949882 
5.79 1.0353707979 
5.85 1.0501563159 
5.91 1.0175973449 
5.97 1.0096079041 
6.03 0.9721464445 
6.09 0.9616089575 
6.15 0.9572505624 
6.21 0.9419515477 
6.27 0.9598365164 
6.33 0.9532446488 
6.39 0.9961667935 
6.45 0.9632114159 
6.51 1.0044809887 
6.57 1.0184366034 
6.63 1.0349101343 
6.69 1.0293725095 
6.75 1.0304890775 
6.81 1.0541450169 
6.87 1.0319345069 
6.93 1.0113133995 
6.99 1.0112327345 
7.05 1.01245617 
7.11 1.0079048686 
7.17 0.9739684743 
7.23 0.9763945484 
7.29 0.9780935019 
7.35 0.9735169424 
7.41 0.981634221 
7.47 0.95933114 
7.53 0.990384351 
7.59 1.0080761406 
7.65 1.0133757424 
7.71 1.0139363118 
7.77 1.0120167452 
7.83 1.0184439069 
7.89 1.0175774698 
7.95 1.0228154237 
8.01 1.0168216601 
8.07 1.0102962574 
8.13 1.0065373031 
8.19 0.9926389205 
8.25 0.9966533311 
8.31 1.006437201 
8.37 0.9787732979 
8.43 0.9808198254 
8.49 0.9874595358 
8.55 0.9770145007 
8.61 0.9684605392 
8.67 0.9991231899 
8.73 1.0175051041 
8.79 1.0302218492 
8.85 1.00351974 
8.91 1.0057579093 
8.97 1.0039636855 
9.03 1.0192062738 
9.09 1.0083455232 
9.15 1.0083033619 
9.21 1.0028224669 
9.27 1.0110127831 
9.33 1.0023633634 
9.39 0.9785307683 
9.45 0.9872494257 
9.51 1.0028816642 
9.57 0.9774874578 
9.63 0.9850092389 
9.69 0.9971768954 
9.75 0.9948939449 
9.81 1.011192919 
9.87 1.0012391782 
9.93 0.9927510292 
9.99 1.0130316035 
10.05 1.0139621725 
10.11 1.0083575157 
10.17 1.0038041585 
10.23 1.013750215 
10.29 1.0049180974 
10.35 0.9902188337 
10.41 1.0054449224 
10.47 0.9987261206 
10.53 0.987881485 
10.59 0.9844131393 
10.65 1.0010535508 
10.71 0.99419808 
10.77 1.0040865825 
10.83 0.9951316322 
10.89 1.0018392503 
10.95 0.9944434875 
11.01 0.9966833888 
11.07 0.9998040825 
11.13 0.9965897719 
11.19 1.0067658255 
11.25 1.0048845595 
11.31 1.009224325 
11.37 1.0161618658 
11.43 1.0113390135 
11.49 0.9974106407 
11.55 1.0015544782 
11.61 0.9970976333 
11.67 0.9872491986 
11.73 0.9888901586 
11.79 1.0000038665 
11.85 0.9818353264 
11.91 1.0092066597 
11.97 1.0077750772 
