# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0418330966 
1.11 3.6558299729 
1.17 3.8488305401 
1.23 2.8088216619 
1.29 1.9382418655 
1.35 1.4197330637 
1.41 1.1106995256 
1.47 0.8016094753 
1.53 0.648712707 
1.59 0.5631378393 
1.65 0.4679163501 
1.71 0.455450077 
1.77 0.4309436177 
1.83 0.4565109205 
1.89 0.5305115994 
1.95 0.631147563 
2.01 0.7745246551 
2.07 0.9597827522 
2.13 1.0830489008 
2.19 1.3781448629 
2.25 1.6023148654 
2.31 1.7398765191 
2.37 1.6031607602 
2.43 1.4200111565 
2.49 1.2612930642 
2.55 1.1040814226 
2.61 0.9673672423 
2.67 0.8450231285 
2.73 0.7741598208 
2.79 0.7078582087 
2.85 0.6594640486 
2.91 0.6920209324 
2.97 0.7215559082 
3.03 0.7889505372 
3.09 0.8786043765 
3.15 0.9747647837 
3.21 1.0970661925 
3.27 1.1784563408 
3.33 1.2323079384 
3.39 1.3076758321 
3.45 1.3236187649 
3.51 1.2429944188 
3.57 1.2164250554 
3.63 1.1099865675 
3.69 1.0296723582 
3.75 0.9688223387 
3.81 0.9129927647 
3.87 0.8615135859 
3.93 0.8462113257 
3.99 0.8220542218 
4.05 0.8472095938 
4.11 0.868547631 
4.17 0.9030462186 
4.23 0.9657214861 
4.29 1.033928949 
4.35 1.1066629469 
4.41 1.1347035918 
4.47 1.1523538738 
4.53 1.1568566738 
4.59 1.1645543291 
4.65 1.1186460692 
4.71 1.0875375342 
4.77 1.0582741282 
4.83 1.0174956363 
4.89 0.9694262436 
4.95 0.954092018 
5.01 0.9192297904 
5.07 0.8916904485 
5.13 0.9156752995 
5.19 0.94952201 
5.25 0.9338434341 
5.31 0.9794462363 
5.37 0.9957157885 
5.43 1.0458496391 
5.49 1.0748855042 
5.55 1.0914220123 
5.61 1.0853201994 
5.67 1.0993106127 
5.73 1.0789544099 
5.79 1.0609166755 
5.85 1.0461368322 
5.91 1.0216521003 
5.97 1.0031777087 
6.03 1.0044025641 
6.09 0.9748110184 
6.15 0.9482691811 
6.21 0.9525734997 
6.27 0.9473649009 
6.33 0.9680099257 
6.39 0.9843014909 
6.45 0.9967539756 
6.51 1.0136481107 
6.57 1.0544048904 
6.63 1.0471560862 
6.69 1.0697093665 
6.75 1.0608265475 
6.81 1.0638839752 
6.87 1.0303701077 
6.93 1.0227899588 
6.99 1.0132855756 
7.05 1.0275468319 
7.11 1.0048565073 
7.17 0.9890255567 
7.23 0.9783643706 
7.29 0.9786547717 
7.35 0.9784807273 
7.41 0.9808174027 
7.47 0.9996262047 
7.53 1.0034398352 
7.59 0.9935042473 
7.65 1.0325297912 
7.71 1.0213173031 
7.77 1.0471319823 
7.83 1.0501118252 
7.89 1.0353813772 
7.95 1.0486051577 
8.01 1.014913589 
8.07 1.0166836121 
8.13 1.002115214 
8.19 1.0112759184 
8.25 1.0095525628 
8.31 0.9819334887 
8.37 0.995886057 
8.43 0.9953110601 
8.49 0.9891725085 
8.55 0.9926045388 
8.61 1.0075654372 
8.67 1.0121866804 
8.73 1.0057138663 
8.79 1.0159544773 
8.85 1.0349328121 
8.91 1.0135533064 
8.97 1.0252310462 
9.03 1.0248734497 
9.09 1.032233518 
9.15 1.0094938152 
9.21 1.0210771278 
9.27 1.0163817896 
9.33 1.0033269349 
9.39 0.9884598368 
9.45 0.9972009103 
9.51 1.0009464213 
9.57 1.0035857732 
9.63 1.0002275361 
9.69 1.0069357866 
9.75 1.0056775444 
9.81 1.00400416 
9.87 1.0236613519 
9.93 1.0095649361 
9.99 0.9982590587 
10.05 1.0219691027 
10.11 1.0238414069 
10.17 1.0094121181 
10.23 1.0119966801 
10.29 1.0346631671 
10.35 1.0105467719 
10.41 1.0036674257 
10.47 1.0048541244 
10.53 0.9903043627 
10.59 1.0045549502 
10.65 1.0118238614 
10.71 0.9928262074 
10.77 1.0154520342 
10.83 1.004366476 
10.89 0.9967384621 
10.95 1.0065510311 
11.01 1.0055156024 
11.07 1.0089934484 
11.13 1.0125855865 
11.19 1.0054199573 
11.25 1.0236344217 
11.31 1.0133493639 
11.37 1.022860392 
11.43 0.9986458822 
11.49 1.0185002122 
11.55 0.9963151668 
11.61 0.9996788 
11.67 1.001125894 
11.73 1.0034943466 
11.79 1.0023280371 
11.85 0.9924769793 
11.91 1.0115913101 
11.97 1.0005929102 
