# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0459420037 
1.11 3.5366351366 
1.17 3.7213632268 
1.23 2.7081246265 
1.29 1.9593509296 
1.35 1.4410123099 
1.41 1.0989172223 
1.47 0.8486823335 
1.53 0.6572129427 
1.59 0.5722574235 
1.65 0.4728137868 
1.71 0.4216908956 
1.77 0.4388790472 
1.83 0.4544856212 
1.89 0.4959448095 
1.95 0.5907264263 
2.01 0.7746062993 
2.07 0.934165554 
2.13 1.132763803 
2.19 1.3622552783 
2.25 1.5517835854 
2.31 1.6263325274 
2.37 1.6072682639 
2.43 1.4087707633 
2.49 1.2144950944 
2.55 1.0812212928 
2.61 0.9789306842 
2.67 0.8616128193 
2.73 0.756154198 
2.79 0.7088900563 
2.85 0.6679933979 
2.91 0.6968061094 
2.97 0.7014916702 
3.03 0.7639093318 
3.09 0.8704679266 
3.15 0.987489044 
3.21 1.0651571375 
3.27 1.1646465067 
3.33 1.2003579426 
3.39 1.2745506277 
3.45 1.2702240785 
3.51 1.2428239493 
3.57 1.1594997575 
3.63 1.1052789821 
3.69 1.0361422312 
3.75 0.9561323063 
3.81 0.9316883662 
3.87 0.8450332187 
3.93 0.8412320687 
3.99 0.8354607561 
4.05 0.824726441 
4.11 0.8628724673 
4.17 0.9100927429 
4.23 0.9475187143 
4.29 1.0209272598 
4.35 1.0743381865 
4.41 1.1087563196 
4.47 1.1381570553 
4.53 1.152825352 
4.59 1.1370309389 
4.65 1.0626196362 
4.71 1.085812466 
4.77 1.0630876024 
4.83 1.0026997274 
4.89 0.9517876915 
4.95 0.959741418 
5.01 0.9050849821 
5.07 0.9143874202 
5.13 0.9006124279 
5.19 0.9083092171 
5.25 0.9319889913 
5.31 0.9761221349 
5.37 1.0045554083 
5.43 1.0280715848 
5.49 1.0377421684 
5.55 1.0755267108 
5.61 1.0918956289 
5.67 1.0691930543 
5.73 1.046240177 
5.79 1.0402822642 
5.85 1.0234992882 
5.91 1.0299959185 
5.97 0.9947068716 
6.03 0.9751542978 
6.09 0.9558504267 
6.15 0.965052551 
6.21 0.9383174009 
6.27 0.944725561 
6.33 0.9688814939 
6.39 0.9877679537 
6.45 0.9818030917 
6.51 1.015042322 
6.57 1.0300781711 
6.63 1.0358097476 
6.69 1.0326117119 
6.75 1.0255276148 
6.81 1.0323690939 
6.87 1.0373961772 
6.93 1.0273342509 
6.99 1.0022149169 
7.05 0.9894384051 
7.11 1.0098651326 
7.17 0.9861025867 
7.23 0.9717072306 
7.29 0.9777425852 
7.35 0.9725899541 
7.41 0.967071801 
7.47 0.9891432361 
7.53 1.0141765156 
7.59 0.9984887423 
7.65 1.0047910697 
7.71 1.0125055427 
7.77 1.0206360783 
7.83 1.0287482288 
7.89 1.0066942914 
7.95 1.0251463424 
8.01 1.0145599973 
8.07 1.0043371937 
8.13 1.0019378694 
8.19 0.9928712858 
8.25 0.9926065127 
8.31 0.9965491449 
8.37 0.9708236404 
8.43 0.9840406218 
8.49 1.0015771041 
8.55 0.9801516641 
8.61 1.0013347558 
8.67 1.0071637258 
8.73 1.009482846 
8.79 0.9991858626 
8.85 1.0128990086 
8.91 1.0164394939 
8.97 1.0205816628 
9.03 1.0038530429 
9.09 1.0093960652 
9.15 1.0035042516 
9.21 0.9843240701 
9.27 1.0071121909 
9.33 0.9930583892 
9.39 0.9999990494 
9.45 0.9725270888 
9.51 0.995251825 
9.57 1.0006576614 
9.63 0.9879455523 
9.69 1.014272606 
9.75 0.9827811057 
9.81 1.0077155404 
9.87 1.0172631476 
9.93 1.0140480434 
9.99 1.0164495853 
10.05 1.0076502458 
10.11 1.0024927851 
10.17 0.9972326182 
10.23 0.9955300948 
10.29 0.9953831368 
10.35 0.9912199663 
10.41 0.9871047863 
10.47 1.008853899 
10.53 0.9908628182 
10.59 0.9881547401 
10.65 0.9982847083 
10.71 0.9954100791 
10.77 1.0026838987 
10.83 1.0090323579 
10.89 0.9984322922 
10.95 1.0022279564 
11.01 0.9994857071 
11.07 1.0078926859 
11.13 1.0268202215 
11.19 1.0173008754 
11.25 1.0058869682 
11.31 0.9898142285 
11.37 0.981591809 
11.43 0.987135612 
11.49 1.0060852078 
11.55 0.9899853702 
11.61 0.977991989 
11.67 1.0035381336 
11.73 1.0083315631 
11.79 0.9982620549 
11.85 1.0047883173 
11.91 0.9878548349 
11.97 1.0037480108 
