# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0516573457 
1.11 4.1433992634 
1.17 4.6104746401 
1.23 3.2153701517 
1.29 2.1454060425 
1.35 1.309702704 
1.41 0.7473158563 
1.47 0.3748307402 
1.53 0.2053570953 
1.59 0.0906915664 
1.65 0.0469039536 
1.71 0.0386822229 
1.77 0.0713785358 
1.83 0.1626555768 
1.89 0.412628798 
1.95 0.8510862689 
2.01 1.4414035488 
2.07 1.7540033529 
2.13 1.6875146995 
2.19 1.5086861784 
2.25 1.6642484865 
2.31 1.7756496715 
2.37 1.7432559965 
2.43 1.5782633491 
2.49 1.254394582 
2.55 0.9390223388 
2.61 0.6206629363 
2.67 0.3681417581 
2.73 0.2180657183 
2.79 0.1289740181 
2.85 0.1151182954 
2.91 0.2036678855 
2.97 0.4438726472 
3.03 0.9005106601 
3.09 1.4145525593 
3.15 1.8836032155 
3.21 2.0229320377 
3.27 1.910362391 
3.33 1.5291187271 
3.39 1.2247852974 
3.45 1.0757929838 
3.51 1.0021869665 
3.57 1.0053542246 
3.63 0.9481012841 
3.69 0.8425176848 
3.75 0.6988608907 
3.81 0.5305617147 
3.87 0.3943157855 
3.93 0.3381387324 
3.99 0.4033450645 
4.05 0.5660842464 
4.11 0.8740685917 
4.17 1.2260121841 
4.23 1.5559306905 
4.29 1.8171041848 
4.35 1.8727851507 
4.41 1.7060123406 
4.47 1.4507858575 
4.53 1.1211337839 
4.59 0.8646614538 
4.65 0.7284661179 
4.71 0.6360466176 
4.77 0.6586925697 
4.83 0.6457168214 
4.89 0.6693116213 
4.95 0.6338047062 
5.01 0.6141995785 
5.07 0.6927780127 
5.13 0.8262522818 
5.19 0.9969146718 
5.25 1.2092858637 
5.31 1.3637909418 
5.37 1.4819548588 
5.43 1.5568205589 
5.49 1.5475172058 
5.55 1.4276939386 
5.61 1.2785984734 
5.67 1.057062352 
5.73 0.8368179968 
5.79 0.6469571721 
5.85 0.5329041564 
5.91 0.4837319974 
5.97 0.5236328934 
6.03 0.6187943241 
6.09 0.7229421637 
6.15 0.8838906809 
6.21 1.0288406137 
6.27 1.2027709736 
6.33 1.3238724973 
6.39 1.3812114241 
6.45 1.4017951814 
6.51 1.3453873221 
6.57 1.2778274925 
6.63 1.2064022653 
6.69 1.1441681155 
6.75 1.0558957453 
6.81 0.9593685465 
6.87 0.8234144594 
6.93 0.6780742497 
6.99 0.5600222975 
7.05 0.4913613483 
7.11 0.5371736644 
7.17 0.6799169469 
7.23 0.8635653788 
7.29 1.0843868739 
7.35 1.2815341514 
7.41 1.4073782925 
7.47 1.447432856 
7.53 1.4525020598 
7.59 1.3425407005 
7.65 1.2058568634 
7.71 1.0785070348 
7.77 0.9532091297 
7.83 0.8830529023 
7.89 0.853869624 
7.95 0.8291206051 
8.01 0.8021823773 
8.07 0.7213831937 
8.13 0.6639068461 
8.19 0.6508857865 
8.25 0.7060448125 
8.31 0.8513091456 
8.37 1.0162235902 
8.43 1.2106475802 
8.49 1.3744313216 
8.55 1.4544515822 
8.61 1.414584632 
8.67 1.3670297584 
8.73 1.245495797 
8.79 1.1062059589 
8.85 0.9467559295 
8.91 0.8133582075 
8.97 0.7395588223 
9.03 0.6924516293 
9.09 0.7067280429 
9.15 0.7453239984 
9.21 0.767113841 
9.27 0.8209456817 
9.33 0.8882644872 
9.39 0.9657122002 
9.45 1.0667451878 
9.51 1.1628864623 
9.57 1.2842946679 
9.63 1.3267785556 
9.69 1.3441617384 
9.75 1.2814801542 
9.81 1.2155196535 
9.87 1.1085419764 
9.93 1.0103177247 
9.99 0.8835437904 
10.05 0.769340917 
10.11 0.6793929842 
10.17 0.6299862137 
10.23 0.6478228715 
10.29 0.7367407157 
10.35 0.829804319 
10.41 0.9747886736 
10.47 1.1101509804 
10.53 1.2041445381 
10.59 1.2512263602 
10.65 1.2580276127 
10.71 1.2792666208 
10.77 1.2295160721 
10.83 1.1850807972 
10.89 1.1054803876 
10.95 1.048499139 
11.01 0.9706307804 
11.07 0.9077679906 
11.13 0.8374409323 
11.19 0.7609519191 
11.25 0.6969793874 
11.31 0.681350932 
11.37 0.7035857476 
11.43 0.8029607103 
11.49 0.9331333847 
11.55 1.1011261485 
11.61 1.2440802619 
11.67 1.317263935 
11.73 1.3478004396 
11.79 1.3036322526 
11.85 1.2298802232 
11.91 1.1181608079 
11.97 1.0349152444 
