# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0508656337 
1.11 4.584052962 
1.17 4.9585170031 
1.23 3.2709448623 
1.29 1.9468803911 
1.35 1.0314087716 
1.41 0.5320838131 
1.47 0.2342383805 
1.53 0.094867047 
1.59 0.0312194178 
1.65 0.0175173626 
1.71 0.0169027183 
1.77 0.0504092123 
1.83 0.1462693537 
1.89 0.42122064 
1.95 1.0794562088 
2.01 1.7656046486 
2.07 2.0301155228 
2.13 1.7086133004 
2.19 1.3562392862 
2.25 1.6113434871 
2.31 1.8191944296 
2.37 1.8070745466 
2.43 1.5736947914 
2.49 1.1438819444 
2.55 0.723946452 
2.61 0.43791218 
2.67 0.2009747246 
2.73 0.0883819156 
2.79 0.055627249 
2.85 0.0698890658 
2.91 0.2118218962 
2.97 0.5367336835 
3.03 1.1735237907 
3.09 1.8705829539 
3.15 2.325856036 
3.21 2.2179821165 
3.27 1.7591603546 
3.33 1.2576238162 
3.39 0.9287942915 
3.45 0.8895111436 
3.51 0.9682883306 
3.57 1.0203047705 
3.63 0.9658782952 
3.69 0.8047522213 
3.75 0.55930654 
3.81 0.3629860207 
3.87 0.2480888364 
3.93 0.2591703394 
3.99 0.4231453802 
4.05 0.7375627708 
4.11 1.1447716003 
4.17 1.605808468 
4.23 1.929732221 
4.29 2.0875833575 
4.35 1.8948428731 
4.41 1.5573147803 
4.47 1.1170960672 
4.53 0.7626080169 
4.59 0.5800168514 
4.65 0.5475342827 
4.71 0.6282067757 
4.77 0.7177831547 
4.83 0.7048337685 
4.89 0.6429886027 
4.95 0.5703297847 
5.01 0.5843187434 
5.07 0.7571065419 
5.13 1.0099986617 
5.19 1.2610387915 
5.25 1.4479351453 
5.31 1.5812636238 
5.37 1.586763724 
5.43 1.59619235 
5.49 1.4974868728 
5.55 1.3205333107 
5.61 1.0241608944 
5.67 0.7570003136 
5.73 0.5216429742 
5.79 0.4079327705 
5.85 0.4165304655 
5.91 0.5106460052 
5.97 0.6230777007 
6.03 0.7577595022 
6.09 0.8919541654 
6.15 1.0758409933 
6.21 1.2700363857 
6.27 1.4300501414 
6.33 1.5272736223 
6.39 1.4492140206 
6.45 1.3174686219 
6.51 1.1937498252 
6.57 1.1548261322 
6.63 1.1306332372 
6.69 1.0676147743 
6.75 0.9620586331 
6.81 0.7779977105 
6.87 0.566695162 
6.93 0.4378433961 
6.99 0.3915664992 
7.05 0.4899270888 
7.11 0.6869322404 
7.17 0.9676614061 
7.23 1.2600697494 
7.29 1.4479405631 
7.35 1.5524704342 
7.41 1.5592333675 
7.47 1.4827818896 
7.53 1.283466179 
7.59 1.0960769433 
7.65 0.9272329812 
7.71 0.8327341079 
7.77 0.8284871502 
7.83 0.8537562182 
7.89 0.8463877625 
7.95 0.7809596643 
8.01 0.6697588599 
8.07 0.5852829173 
8.13 0.5808861996 
8.19 0.7059045187 
8.25 0.9249167468 
8.31 1.2100274273 
8.37 1.4343722632 
8.43 1.5448373187 
8.49 1.5317734666 
8.55 1.4598069428 
8.61 1.3012698922 
8.67 1.1293454492 
8.73 0.9358885884 
8.79 0.7752388243 
8.85 0.6757674401 
8.91 0.6346870518 
8.97 0.6796161024 
9.03 0.7421790004 
9.09 0.7743307712 
9.15 0.8097004456 
9.21 0.8457008563 
9.27 0.9281404641 
9.33 1.059355954 
9.39 1.1689536343 
9.45 1.32596401 
9.51 1.4141948727 
9.57 1.3870100657 
9.63 1.3507682692 
9.69 1.2280192314 
9.75 1.115094375 
9.81 1.0011809759 
9.87 0.8461265805 
9.93 0.7247109865 
9.99 0.6190314378 
10.05 0.5710080473 
10.11 0.5904284591 
10.17 0.6962404624 
10.23 0.8388924922 
10.29 1.002046878 
10.35 1.1583314646 
10.41 1.2767196459 
10.47 1.3077517564 
10.53 1.3448747393 
10.59 1.2829057034 
10.65 1.2395706299 
10.71 1.1523676788 
10.77 1.082530368 
10.83 1.0248385006 
10.89 0.9571657729 
10.95 0.8746265792 
11.01 0.817584145 
11.07 0.7206897273 
11.13 0.6543093172 
11.19 0.6089677628 
11.25 0.6567132312 
11.31 0.7837863198 
11.37 1.0063390238 
11.43 1.1929667781 
11.49 1.3622786993 
11.55 1.4533970807 
11.61 1.3961491521 
11.67 1.3186529031 
11.73 1.1734373411 
11.79 1.0482995221 
11.85 0.9592660101 
11.91 0.8790959228 
11.97 0.8440335651 
