# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0484719568 
1.11 4.5291439552 
1.17 4.9262944297 
1.23 3.3547235531 
1.29 1.9619800388 
1.35 1.089588418 
1.41 0.5035634077 
1.47 0.2188504577 
1.53 0.0800825721 
1.59 0.0300338703 
1.65 0.0121859914 
1.71 0.0154329167 
1.77 0.0440193121 
1.83 0.1387155373 
1.89 0.4082548903 
1.95 1.030800123 
2.01 1.7596651146 
2.07 2.0899140811 
2.13 1.7817721572 
2.19 1.3625513794 
2.25 1.5314744685 
2.31 1.7966177044 
2.37 1.8669922179 
2.43 1.5504229329 
2.49 1.1756774717 
2.55 0.7404557822 
2.61 0.3984302682 
2.67 0.2056813927 
2.73 0.0904533668 
2.79 0.0502221722 
2.85 0.0617316669 
2.91 0.196275335 
2.97 0.5206549448 
3.03 1.1440768251 
3.09 1.9118622603 
3.15 2.3316407552 
3.21 2.2902118756 
3.27 1.7574309779 
3.33 1.2359243806 
3.39 0.9019183841 
3.45 0.859642219 
3.51 0.9688253735 
3.57 1.0491696976 
3.63 0.9852650997 
3.69 0.7970895362 
3.75 0.5604794417 
3.81 0.3400623238 
3.87 0.254258585 
3.93 0.2545337325 
3.99 0.417791103 
4.05 0.7246856757 
4.11 1.1470648127 
4.17 1.5979730509 
4.23 1.9295836772 
4.29 2.0918308785 
4.35 1.9586880133 
4.41 1.556887338 
4.47 1.1080996977 
4.53 0.7289023515 
4.59 0.5583877123 
4.65 0.5665871785 
4.71 0.6327425647 
4.77 0.7038200395 
4.83 0.7199243402 
4.89 0.6541676611 
4.95 0.5507814235 
5.01 0.5814341478 
5.07 0.7532646197 
5.13 0.9978727986 
5.19 1.2933638066 
5.25 1.471991598 
5.31 1.5331027097 
5.37 1.5855936306 
5.43 1.6018624547 
5.49 1.5113355362 
5.55 1.3217786696 
5.61 1.0480176606 
5.67 0.7435912903 
5.73 0.5163793915 
5.79 0.4061964246 
5.85 0.4137378424 
5.91 0.5022468725 
5.97 0.6240249472 
6.03 0.7426501612 
6.09 0.9023749138 
6.15 1.0726737501 
6.21 1.2692269297 
6.27 1.4552037914 
6.33 1.5121855168 
6.39 1.4537372832 
6.45 1.3280870839 
6.51 1.1963558443 
6.57 1.1327338062 
6.63 1.1225775938 
6.69 1.0786976056 
6.75 0.9714604639 
6.81 0.7861172312 
6.87 0.5773046906 
6.93 0.4275977337 
6.99 0.3843751953 
7.05 0.4727257193 
7.11 0.6792436896 
7.17 0.9754608867 
7.23 1.2330415618 
7.29 1.4593179162 
7.35 1.5694826378 
7.41 1.5772101716 
7.47 1.4788284775 
7.53 1.2908927761 
7.59 1.0902819746 
7.65 0.9292863805 
7.71 0.8215690489 
7.77 0.8166805007 
7.83 0.864830413 
7.89 0.8572981054 
7.95 0.7808015913 
8.01 0.6811333076 
8.07 0.5750830953 
8.13 0.571148086 
8.19 0.6873381787 
8.25 0.9243074472 
8.31 1.2009539229 
8.37 1.4409033977 
8.43 1.5450609273 
8.49 1.5613032348 
8.55 1.4598069428 
8.61 1.2940450748 
8.67 1.1189818222 
8.73 0.9504994769 
8.79 0.7856039354 
8.85 0.6711525123 
8.91 0.6342639271 
8.97 0.665676337 
9.03 0.7319502067 
9.09 0.7752293876 
9.15 0.8236406704 
9.21 0.8542288175 
9.27 0.9198032643 
9.33 1.0409704375 
9.39 1.1889614846 
9.45 1.3248336626 
9.51 1.3808948253 
9.57 1.4088082831 
9.63 1.336152672 
9.69 1.2386536783 
9.75 1.1236655795 
9.81 0.9976581716 
9.87 0.8657343592 
9.93 0.7273053417 
9.99 0.6284030782 
10.05 0.5620049641 
10.11 0.5752016199 
10.17 0.6699823919 
10.23 0.8447275184 
10.29 1.0107178504 
10.35 1.1616704704 
10.41 1.2878861141 
10.47 1.3197544342 
10.53 1.3139649374 
10.59 1.2731157006 
10.65 1.2425795829 
10.71 1.1563571403 
10.77 1.0975241866 
10.83 1.0232720016 
10.89 0.9497226248 
10.95 0.8893739241 
11.01 0.8175270751 
11.07 0.7257981841 
11.13 0.6661083377 
11.19 0.6068339892 
11.25 0.6394548209 
11.31 0.7710639589 
11.37 0.9799233152 
11.43 1.2092387548 
11.49 1.3691691139 
11.55 1.4443119889 
11.61 1.4076768402 
11.67 1.3039001002 
11.73 1.1825972874 
11.79 1.0477665788 
11.85 0.9588418142 
11.91 0.8945538298 
11.97 0.8494403353 
