# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.052893725 
1.11 4.175256095 
1.17 4.2365839354 
1.23 2.8173207763 
1.29 1.9617453914 
1.35 1.2986028128 
1.41 0.8758857318 
1.47 0.641783825 
1.53 0.4575662021 
1.59 0.3295352604 
1.65 0.2679484753 
1.71 0.2397433727 
1.77 0.2667098846 
1.83 0.3422233135 
1.89 0.4790593953 
1.95 0.7052853575 
2.01 1.0892450911 
2.07 1.2691367179 
2.13 1.3483194726 
2.19 1.4929034604 
2.25 1.7674855792 
2.31 1.7880103691 
2.37 1.5999823229 
2.43 1.4422905587 
2.49 1.2170671712 
2.55 0.968626574 
2.61 0.803845426 
2.67 0.6330590638 
2.73 0.5337555043 
2.79 0.4693681992 
2.85 0.4479483124 
2.91 0.4899414015 
2.97 0.6099580077 
3.03 0.8284455561 
3.09 1.0843281196 
3.15 1.3235030752 
3.21 1.4221530378 
3.27 1.4427651016 
3.33 1.4235722847 
3.39 1.3375867172 
3.45 1.2639118991 
3.51 1.1910903088 
3.57 1.1018843719 
3.63 0.9904631846 
3.69 0.9153420939 
3.75 0.8260607905 
3.81 0.7464963966 
3.87 0.6858272463 
3.93 0.646348994 
3.99 0.6796697143 
4.05 0.7477296174 
4.11 0.8667875364 
4.17 1.0101079215 
4.23 1.1730303982 
4.29 1.2574670343 
4.35 1.3555336975 
4.41 1.3177033247 
4.47 1.2871008825 
4.53 1.2110109599 
4.59 1.1271985772 
4.65 1.0134895704 
4.71 0.9332426631 
4.77 0.9015876372 
4.83 0.8690547953 
4.89 0.822824487 
4.95 0.7917397649 
5.01 0.7969899125 
5.07 0.821574131 
5.13 0.8571217311 
5.19 0.9322579376 
5.25 1.0191785644 
5.31 1.0847302941 
5.37 1.149905849 
5.43 1.2136410601 
5.49 1.2373815335 
5.55 1.1964854032 
5.61 1.1659731662 
5.67 1.1349467407 
5.73 1.0294526859 
5.79 0.9613582368 
5.85 0.9021556592 
5.91 0.8563964653 
5.97 0.8521961103 
6.03 0.8388689943 
6.09 0.8488434906 
6.15 0.8857152706 
6.21 0.9244634266 
6.27 0.9877613434 
6.33 1.036352203 
6.39 1.0932938217 
6.45 1.1075958964 
6.51 1.13903359 
6.57 1.1346377738 
6.63 1.1262433242 
6.69 1.0976821153 
6.75 1.077964836 
6.81 1.0330556557 
6.87 1.0015890607 
6.93 0.9523190401 
6.99 0.9041039465 
7.05 0.8800319364 
7.11 0.8846308122 
7.17 0.8671379339 
7.23 0.9034037996 
7.29 0.9479942878 
7.35 0.9913596466 
7.41 1.0343185902 
7.47 1.0958593723 
7.53 1.0957646632 
7.59 1.087102492 
7.65 1.1041769792 
7.71 1.1043040984 
7.77 1.0727344015 
7.83 1.0244759366 
7.89 1.0142771357 
7.95 0.9838259114 
8.01 0.9656910492 
8.07 0.9433887179 
8.13 0.9266289273 
8.19 0.897712158 
8.25 0.9246658295 
8.31 0.9265195721 
8.37 0.9625715024 
8.43 0.9926489781 
8.49 1.0239367371 
8.55 1.0541870797 
8.61 1.0740855101 
8.67 1.0859541228 
8.73 1.079327598 
8.79 1.0767820828 
8.85 1.0552793575 
8.91 1.0312776642 
8.97 1.0019757672 
9.03 0.9704736081 
9.09 0.9614952791 
9.15 0.9572668929 
9.21 0.9349235668 
9.27 0.9303700812 
9.33 0.9455346374 
9.39 0.9617505833 
9.45 0.9742034322 
9.51 0.9950286227 
9.57 1.0218542312 
9.63 1.0480420258 
9.69 1.0527893937 
9.75 1.0545552582 
9.81 1.0630038207 
9.87 1.0466945554 
9.93 1.0355130449 
9.99 1.025489947 
10.05 1.0085333387 
10.11 0.9823090855 
10.17 0.972274288 
10.23 0.9542137387 
10.29 0.9511354175 
10.35 0.9449155324 
10.41 0.9495779476 
10.47 0.9815471239 
10.53 0.9932345452 
10.59 1.0105859957 
10.65 1.0114111464 
10.71 1.0298310004 
10.77 1.0475706536 
10.83 1.0238182363 
10.89 1.0440797215 
10.95 1.0482357914 
11.01 1.0258636698 
11.07 1.0217557284 
11.13 0.9997675653 
11.19 0.9759907297 
11.25 0.978710225 
11.31 0.969641372 
11.37 0.9534698085 
11.43 0.9627859915 
11.49 0.9651996349 
11.55 0.9801156627 
11.61 1.0026195123 
11.67 0.9962122679 
11.73 1.0212070235 
11.79 1.0219603196 
11.85 1.0222743097 
11.91 1.0354088668 
11.97 1.0485338492 
