# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0522788317 
1.11 3.4991707814 
1.17 3.7803647832 
1.23 2.6107538534 
1.29 1.9432325442 
1.35 1.4323871828 
1.41 1.1012766796 
1.47 0.8158666166 
1.53 0.7034189809 
1.59 0.5440107134 
1.65 0.5307813619 
1.71 0.4693560718 
1.77 0.4529758046 
1.83 0.4617573911 
1.89 0.5007854421 
1.95 0.5770778734 
2.01 0.7439861785 
2.07 0.9317548042 
2.13 1.0765356101 
2.19 1.2923765576 
2.25 1.5983592719 
2.31 1.6569365267 
2.37 1.5458551752 
2.43 1.410482098 
2.49 1.224515681 
2.55 1.0861136969 
2.61 0.9856225932 
2.67 0.8345121992 
2.73 0.7805266138 
2.79 0.7306516098 
2.85 0.7047636767 
2.91 0.7073810996 
2.97 0.711292951 
3.03 0.7839471978 
3.09 0.8152898422 
3.15 0.9721750428 
3.21 1.0568659606 
3.27 1.1486227613 
3.33 1.2058527147 
3.39 1.2752866531 
3.45 1.2651615038 
3.51 1.2226828558 
3.57 1.1560051832 
3.63 1.0858037098 
3.69 1.0255486517 
3.75 0.9756497368 
3.81 0.9122600005 
3.87 0.8785594604 
3.93 0.8276877033 
3.99 0.8517197229 
4.05 0.8516286232 
4.11 0.8648960894 
4.17 0.9160762586 
4.23 0.9465356071 
4.29 1.0213150028 
4.35 1.0557920387 
4.41 1.1140370097 
4.47 1.0868032303 
4.53 1.1377701395 
4.59 1.1225349269 
4.65 1.088018052 
4.71 1.0708028613 
4.77 1.0402461269 
4.83 0.9992557991 
4.89 0.9621627896 
4.95 0.9590693301 
5.01 0.9228480219 
5.07 0.9178323674 
5.13 0.9202297283 
5.19 0.9184051029 
5.25 0.9445042268 
5.31 0.9780017025 
5.37 0.9788452329 
5.43 1.0164307266 
5.49 1.0566790693 
5.55 1.0657859785 
5.61 1.0607621487 
5.67 1.0536443558 
5.73 1.0465304767 
5.79 1.0529230871 
5.85 1.023072771 
5.91 1.0097309353 
5.97 1.0027871235 
6.03 0.9649475908 
6.09 0.9591280964 
6.15 0.9655934998 
6.21 0.9620231074 
6.27 0.9740409708 
6.33 0.9553481614 
6.39 0.9756632733 
6.45 1.0016609425 
6.51 1.0027774935 
6.57 1.0246347201 
6.63 1.020379858 
6.69 1.0137148927 
6.75 1.0420385725 
6.81 1.0149044328 
6.87 1.0227474507 
6.93 1.013652463 
6.99 1.0189918732 
7.05 1.0051287959 
7.11 0.9752398483 
7.17 0.9958464541 
7.23 0.9909182058 
7.29 0.9870978818 
7.35 0.979945201 
7.41 0.9906424925 
7.47 0.985469021 
7.53 1.0031312475 
7.59 0.9833667662 
7.65 1.0181636408 
7.71 0.9976189281 
7.77 1.0163544377 
7.83 1.0161079563 
7.89 1.0012128146 
7.95 0.9910410553 
8.01 1.0229705346 
8.07 1.0079443565 
8.13 0.9942652801 
8.19 1.0069869766 
8.25 0.9982520505 
8.31 0.9866407021 
8.37 1.0005346197 
8.43 0.995978552 
8.49 0.983551851 
8.55 1.0082643905 
8.61 0.9928341327 
8.67 1.0055329244 
8.73 1.0018612314 
8.79 0.9993751024 
8.85 1.0018095595 
8.91 0.9893692897 
8.97 0.9930434822 
9.03 1.000905681 
9.09 1.0230291339 
9.15 0.9939600536 
9.21 1.0099706789 
9.27 1.0060355453 
9.33 1.010976229 
9.39 0.986801542 
9.45 0.988545182 
9.51 1.0044347285 
9.57 0.9860571327 
9.63 0.9901047129 
9.69 1.0072344107 
9.75 0.9991593691 
9.81 1.0189067276 
9.87 0.9937528413 
9.93 1.0106977566 
9.99 0.9970513747 
10.05 1.0006158937 
10.11 0.9918804784 
10.17 1.0080276572 
10.23 1.0026032772 
10.29 0.9809959506 
10.35 0.9978093492 
10.41 1.0119521832 
10.47 0.9936019345 
10.53 0.9976555007 
10.59 0.9958513832 
10.65 0.9928961731 
10.71 1.009233062 
10.77 0.9971237292 
10.83 1.0110290731 
10.89 0.9971339407 
10.95 1.0179506685 
11.01 1.00092099 
11.07 1.0027085938 
11.13 0.990428296 
11.19 1.0051114005 
11.25 0.9966457606 
11.31 1.0016537597 
11.37 0.9787389823 
11.43 1.0068550393 
11.49 1.0008010708 
11.55 0.9912815396 
11.61 1.0022053857 
11.67 0.9867899295 
11.73 0.9884074249 
11.79 1.0091257646 
11.85 1.0026827257 
11.91 1.0140421361 
11.97 1.0105573217 
