# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0411893826 
1.11 3.4849343264 
1.17 3.7298935723 
1.23 2.6912199784 
1.29 1.9348509838 
1.35 1.4601108057 
1.41 1.038751062 
1.47 0.8288797457 
1.53 0.7104857867 
1.59 0.5801037319 
1.65 0.5171715834 
1.71 0.4430915869 
1.77 0.4210231544 
1.83 0.4699381323 
1.89 0.4959448095 
1.95 0.6158909455 
2.01 0.7733649431 
2.07 0.9301476376 
2.13 1.1058211272 
2.19 1.2832619419 
2.25 1.539215543 
2.31 1.6011292338 
2.37 1.5641036359 
2.43 1.4094552972 
2.49 1.2532413626 
2.55 1.0981816268 
2.61 0.9655468663 
2.67 0.8712693622 
2.73 0.7796126482 
2.79 0.7079957459 
2.85 0.7106002289 
2.91 0.7130973105 
2.97 0.7191339756 
3.03 0.7773594063 
3.09 0.852703275 
3.15 0.9423391439 
3.21 1.0566068613 
3.27 1.1671899583 
3.33 1.1708859831 
3.39 1.2487897392 
3.45 1.2157411326 
3.51 1.2165220507 
3.57 1.1748758844 
3.63 1.1142146953 
3.69 1.0345644641 
3.75 0.9891788648 
3.81 0.9231748127 
3.87 0.8727568416 
3.93 0.8672626459 
3.99 0.846091619 
4.05 0.8483428605 
4.11 0.8699551446 
4.17 0.8917432946 
4.23 0.9522376289 
4.29 0.9982442956 
4.35 1.0330395482 
4.41 1.1066817628 
4.47 1.1072703345 
4.53 1.1175741228 
4.59 1.104414912 
4.65 1.1107335366 
4.71 1.064975603 
4.77 1.0475693481 
4.83 1.0264628327 
4.89 0.972027637 
4.95 0.9575571325 
5.01 0.9273302843 
5.07 0.9230818108 
5.13 0.9224994986 
5.19 0.9057451826 
5.25 0.9562273588 
5.31 0.9490250345 
5.37 0.9929393652 
5.43 1.0081595905 
5.49 1.0253195614 
5.55 1.0545466719 
5.61 1.0411925325 
5.67 1.05877836 
5.73 1.0642387594 
5.79 1.0497628814 
5.85 1.0503698766 
5.91 1.0336548739 
5.97 0.9993042563 
6.03 0.9814990075 
6.09 0.9484756699 
6.15 0.9927761739 
6.21 0.9590766354 
6.27 0.9358380838 
6.33 0.9498297151 
6.39 0.9807394296 
6.45 0.9806425679 
6.51 0.9871909405 
6.57 1.0072916318 
6.63 1.0102187111 
6.69 1.0240335505 
6.75 1.0215846996 
6.81 1.0359108783 
6.87 1.0433283061 
6.93 1.0362154115 
6.99 1.0272018731 
7.05 1.0278975586 
7.11 0.9979334468 
7.17 0.9739227523 
7.23 1.0017315691 
7.29 0.9744340046 
7.35 0.9777952058 
7.41 0.9616842144 
7.47 0.9734443171 
7.53 0.9867842507 
7.59 0.9839146639 
7.65 0.9882656161 
7.71 0.9955693217 
7.77 0.9950532757 
7.83 1.0280046834 
7.89 1.0288310245 
7.95 1.0262971343 
8.01 1.0215168615 
8.07 1.0112423339 
8.13 1.0139071088 
8.19 1.0093226664 
8.25 1.0013772589 
8.31 0.9986509358 
8.37 0.9898028948 
8.43 0.9858165123 
8.49 0.9905072476 
8.55 0.9940621135 
8.61 0.9746737108 
8.67 0.9922946547 
8.73 0.9630862674 
8.79 0.9850875015 
8.85 1.0096097652 
8.91 1.0011308267 
8.97 1.0176145861 
9.03 1.0327740316 
9.09 1.0201012265 
9.15 1.0065947538 
9.21 0.991548467 
9.27 1.0168020008 
9.33 1.0093716464 
9.39 0.9942417475 
9.45 0.9962901941 
9.51 0.9910539263 
9.57 0.9911846994 
9.63 1.0015914476 
9.69 0.9844890235 
9.75 0.9890082579 
9.81 0.9833831863 
9.87 1.0090050472 
9.93 0.9884183497 
9.99 1.0011308267 
10.05 1.0036779058 
10.11 1.0062770185 
10.17 1.0204583081 
10.23 0.9977252204 
10.29 1.0092853617 
10.35 1.0081755734 
10.41 1.0019652873 
10.47 1.0048025959 
10.53 1.0052380301 
10.59 0.986348385 
10.65 0.9976599506 
10.71 0.9971185377 
10.77 0.9822966106 
10.83 1.0077268133 
10.89 0.9952246003 
10.95 0.9914423277 
11.01 0.9996367895 
11.07 1.0041360975 
11.13 1.0009647673 
11.19 1.0039221834 
11.25 0.9931710665 
11.31 0.9932704892 
11.37 1.0052922148 
11.43 1.0088924709 
11.49 1.0021040087 
11.55 1.0118762309 
11.61 1.0119480542 
11.67 0.9896406876 
11.73 1.0020210709 
11.79 0.993324005 
11.85 1.005630554 
11.91 0.9824078762 
11.97 0.9985368035 
