# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0483183142 
1.11 3.5059143653 
1.17 3.6979047766 
1.23 2.7006865813 
1.29 1.8993905359 
1.35 1.4724324159 
1.41 1.0641152276 
1.47 0.847550757 
1.53 0.7088549853 
1.59 0.5576109812 
1.65 0.4990252121 
1.71 0.4664377957 
1.77 0.4482768854 
1.83 0.4467593656 
1.89 0.5021056146 
1.95 0.6124788073 
2.01 0.7460551056 
2.07 0.9225135966 
2.13 1.0683356653 
2.19 1.2828821662 
2.25 1.6031646998 
2.31 1.6018493279 
2.37 1.579544641 
2.43 1.4169851701 
2.49 1.2198394073 
2.55 1.1027478706 
2.61 0.9712827883 
2.67 0.8787453953 
2.73 0.7939314424 
2.79 0.7094862633 
2.85 0.7129348498 
2.91 0.6890892247 
2.97 0.7090526582 
3.03 0.7781828802 
3.09 0.852703275 
3.15 0.9367944193 
3.21 1.0319924297 
3.27 1.1394663354 
3.33 1.2278318031 
3.39 1.2384853837 
3.45 1.2340628312 
3.51 1.229317569 
3.57 1.1485500913 
3.63 1.1295657923 
3.69 1.068148365 
3.75 0.9747625809 
3.81 0.9242662939 
3.87 0.8680287819 
3.93 0.8687440609 
3.99 0.8469254121 
4.05 0.8091190681 
4.11 0.8377795531 
4.17 0.9088960397 
4.23 0.964821401 
4.29 0.9964994522 
4.35 1.0338043378 
4.41 1.0782037556 
4.47 1.129784149 
4.53 1.1230821274 
4.59 1.125071729 
4.65 1.1078717432 
4.71 1.0757472017 
4.77 1.0657030385 
4.83 1.0233632972 
4.89 0.9650542104 
4.95 0.9489880127 
5.01 0.9255041774 
5.07 0.9065132551 
5.13 0.9268769127 
5.19 0.9031811481 
5.25 0.9475142201 
5.31 0.9430730703 
5.37 0.9796196357 
5.43 1.0034113457 
5.49 1.0324398362 
5.55 1.0407597891 
5.61 1.0947124676 
5.67 1.0705132268 
5.73 1.0822373418 
5.79 1.0562269385 
5.85 1.0161063221 
5.91 1.0250704018 
5.97 1.0110066901 
6.03 0.9610855936 
6.09 0.9574892616 
6.15 0.963564942 
6.21 0.9365763038 
6.27 0.9683370676 
6.33 0.9650711381 
6.39 0.9733204319 
6.45 0.9859293983 
6.51 0.9836136989 
6.57 0.9918474218 
6.63 1.0138566526 
6.69 1.0544922394 
6.75 1.0271294242 
6.81 1.0554517579 
6.87 1.0338853254 
6.93 1.0320148626 
6.99 1.0275588296 
7.05 0.9978144784 
7.11 0.9951259914 
7.17 0.9749667381 
7.23 0.9963248875 
7.29 0.9546966106 
7.35 0.9659136531 
7.41 0.9858161128 
7.47 0.9898112752 
7.53 0.9717626861 
7.59 0.9838050843 
7.65 0.999028905 
7.71 1.0100244403 
7.77 1.0272726213 
7.83 1.0140897615 
7.89 1.0371586526 
7.95 1.0015027998 
8.01 1.0242165401 
8.07 1.0180444124 
8.13 1.0132933017 
8.19 1.0021124934 
8.25 0.9821219426 
8.31 0.9945474393 
8.37 0.987418067 
8.43 0.9790089323 
8.49 0.9936420742 
8.55 0.9885173889 
8.61 0.9842369117 
8.67 0.9990097191 
8.73 0.9909051605 
8.79 0.998902003 
8.85 1.0066964354 
8.91 1.0019709365 
8.97 1.0067662119 
9.03 1.0103003971 
9.09 1.0044552215 
9.15 1.0170479231 
9.21 1.019001175 
9.27 1.0035233724 
9.33 1.0104413681 
9.39 0.9749326428 
9.45 0.9947939986 
9.51 1.0009364795 
9.57 1.0024827275 
9.63 1.005909769 
9.69 0.9916130504 
9.75 0.9772363811 
9.81 0.9955917542 
9.87 1.0090893135 
9.93 0.9949514089 
9.99 0.9908905696 
10.05 0.9856368617 
10.11 1.0089917946 
10.17 1.0018123317 
10.23 1.0117089832 
10.29 1.004678229 
10.35 1.0119524148 
10.41 1.0143490382 
10.47 0.9889945703 
10.53 1.0070546777 
10.59 0.9998567792 
10.65 1.0098427257 
10.71 0.9892751598 
10.77 0.9994404665 
10.83 0.9906011404 
10.89 0.9962174573 
10.95 0.9964553664 
11.01 0.99215821 
11.07 0.9890346118 
11.13 0.9981251509 
11.19 1.0094966384 
11.25 0.9848170148 
11.31 1.009669343 
11.37 0.9975383783 
11.43 1.0070733355 
11.49 1.0107178759 
11.55 1.0217415201 
11.61 1.0058588864 
11.67 0.9957698176 
11.73 0.9941506818 
11.79 1.0058807604 
11.85 0.9998752702 
11.91 0.98673751 
11.97 0.9920749064 
