# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0535896951 
1.11 4.1239047901 
1.17 4.1478923655 
1.23 2.8333620376 
1.29 1.9679767513 
1.35 1.3164660445 
1.41 0.8634471179 
1.47 0.6159335083 
1.53 0.4532675635 
1.59 0.3511365955 
1.65 0.3148948198 
1.71 0.2756407761 
1.77 0.2947846092 
1.83 0.3406260052 
1.89 0.4840858458 
1.95 0.7075338762 
2.01 1.0110783039 
2.07 1.2465429071 
2.13 1.3510641433 
2.19 1.4909013547 
2.25 1.7048018753 
2.31 1.7794689183 
2.37 1.6372916043 
2.43 1.427855624 
2.49 1.1888929613 
2.55 0.9545843544 
2.61 0.8049653779 
2.67 0.6363434169 
2.73 0.5458011401 
2.79 0.494251 
2.85 0.4825636657 
2.91 0.5245964058 
2.97 0.6318564598 
3.03 0.8337514665 
3.09 1.0677734918 
3.15 1.2425385575 
3.21 1.4269337668 
3.27 1.4260043546 
3.33 1.3579567285 
3.39 1.3362933215 
3.45 1.2791627214 
3.51 1.1825542657 
3.57 1.0754784488 
3.63 1.000730181 
3.69 0.9234617447 
3.75 0.8428197497 
3.81 0.7353718357 
3.87 0.6950798716 
3.93 0.6712657849 
3.99 0.7031129165 
4.05 0.7663145958 
4.11 0.8666097338 
4.17 1.0146642722 
4.23 1.1550635114 
4.29 1.2322563704 
4.35 1.3137034967 
4.41 1.2943386153 
4.47 1.27794584 
4.53 1.1758437308 
4.59 1.0975857332 
4.65 1.0439775494 
4.71 0.9518609706 
4.77 0.8933147855 
4.83 0.8640619665 
4.89 0.8361247739 
4.95 0.8063551363 
5.01 0.8352057539 
5.07 0.8047102409 
5.13 0.8844721337 
5.19 0.9439446026 
5.25 1.0066511032 
5.31 1.0761977798 
5.37 1.1384748323 
5.43 1.2043550507 
5.49 1.1829399406 
5.55 1.194115343 
5.61 1.1464338996 
5.67 1.099632704 
5.73 1.0122356253 
5.79 0.9580767199 
5.85 0.922517245 
5.91 0.8912656254 
5.97 0.8530529578 
6.03 0.862258436 
6.09 0.8686426391 
6.15 0.8876164571 
6.21 0.9409380803 
6.27 0.9818172929 
6.33 1.0114160244 
6.39 1.093408183 
6.45 1.0953597715 
6.51 1.1110825341 
6.57 1.1218465431 
6.63 1.1168744964 
6.69 1.1045637924 
6.75 1.0563124339 
6.81 1.0259733171 
6.87 0.9921220443 
6.93 0.9359742885 
6.99 0.9045221259 
7.05 0.9101955753 
7.11 0.8899753924 
7.17 0.8956756186 
7.23 0.9214961334 
7.29 0.9620282521 
7.35 0.9815166414 
7.41 1.0301765821 
7.47 1.063967732 
7.53 1.0736378061 
7.59 1.0802665805 
7.65 1.1118190034 
7.71 1.0887598643 
7.77 1.0653985008 
7.83 1.0252225711 
7.89 1.0043668395 
7.95 0.9866754492 
8.01 0.9538308852 
8.07 0.9455620073 
8.13 0.92303351 
8.19 0.9192158485 
8.25 0.9236028934 
8.31 0.9390947713 
8.37 0.9701673047 
8.43 1.0003640911 
8.49 1.0124028163 
8.55 1.0533323796 
8.61 1.0715392782 
8.67 1.0688438553 
8.73 1.0641764971 
8.79 1.0563305392 
8.85 1.0476000945 
8.91 1.0184010463 
8.97 0.9935845562 
9.03 0.9921619776 
9.09 0.9743580922 
9.15 0.9388179814 
9.21 0.9496024143 
9.27 0.9421948153 
9.33 0.9582232234 
9.39 0.9479757125 
9.45 0.972115522 
9.51 1.0077844147 
9.57 1.0121564664 
9.63 1.0349139923 
9.69 1.0570126176 
9.75 1.0713441977 
9.81 1.043114401 
9.87 1.0366992406 
9.93 1.0115956446 
9.99 1.0095432455 
10.05 0.9999531704 
10.11 0.9952475201 
10.17 0.9775915814 
10.23 0.9602856183 
10.29 0.9595864826 
10.35 0.961154834 
10.41 0.9570892096 
10.47 0.9714266423 
10.53 0.982963534 
10.59 1.0121731229 
10.65 1.0034516014 
10.71 1.0386329747 
10.77 1.0330502753 
10.83 1.0391353615 
10.89 1.0348863979 
10.95 1.0342210517 
11.01 1.0115270657 
11.07 0.999575219 
11.13 0.99320181 
11.19 0.9953864639 
11.25 0.9871546618 
11.31 0.9626632106 
11.37 0.9732012026 
11.43 0.9758285801 
11.49 0.9685068556 
11.55 0.9718905619 
11.61 0.9921709694 
11.67 1.0120549798 
11.73 1.0120490542 
11.79 1.0248734767 
11.85 1.0328195777 
11.91 1.0236282148 
11.97 1.0104996956 
