# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0428377989 
1.11 4.228615155 
1.17 4.6319581516 
1.23 3.1637435361 
1.29 2.1361762841 
1.35 1.3185222509 
1.41 0.6961812496 
1.47 0.3928298154 
1.53 0.1902255198 
1.59 0.0906915664 
1.65 0.053719058 
1.71 0.0452582008 
1.77 0.0739945031 
1.83 0.1637399473 
1.89 0.4014293735 
1.95 0.8663508692 
2.01 1.4571997521 
2.07 1.7747740248 
2.13 1.7198116315 
2.19 1.5083841391 
2.25 1.6460214231 
2.31 1.7908261644 
2.37 1.7284637186 
2.43 1.5385209467 
2.49 1.2806938331 
2.55 0.9309809873 
2.61 0.598360634 
2.67 0.3594708553 
2.73 0.2180657183 
2.79 0.1239952417 
2.85 0.1179034155 
2.91 0.2066228883 
2.97 0.4587946077 
3.03 0.8948347141 
3.09 1.4871211606 
3.15 1.8909528379 
3.21 2.0287018347 
3.27 1.9006527982 
3.33 1.5609008779 
3.39 1.1968827488 
3.45 1.0466501334 
3.51 0.9795727439 
3.57 0.9755234044 
3.63 0.9661412662 
3.69 0.8548865615 
3.75 0.6928635988 
3.81 0.5217074453 
3.87 0.3722669185 
3.93 0.3526135612 
3.99 0.4106394266 
4.05 0.5731072189 
4.11 0.8840469111 
4.17 1.2551991736 
4.23 1.5847036801 
4.29 1.8365318579 
4.35 1.8542336901 
4.41 1.7339109071 
4.47 1.4401313714 
4.53 1.1055097523 
4.59 0.8319484288 
4.65 0.671423565 
4.71 0.6367488108 
4.77 0.6661808642 
4.83 0.6880342122 
4.89 0.6720170037 
4.95 0.6251187888 
5.01 0.6046934802 
5.07 0.6901686793 
5.13 0.8379858894 
5.19 1.0102969322 
5.25 1.2239011127 
5.31 1.4031550208 
5.37 1.5053586842 
5.43 1.5637641248 
5.49 1.5106486084 
5.55 1.4286474031 
5.61 1.261737575 
5.67 1.0445796601 
5.73 0.8080736623 
5.79 0.6212525344 
5.85 0.519448694 
5.91 0.4948123925 
5.97 0.5406958357 
6.03 0.6225239832 
6.09 0.7448824156 
6.15 0.8824924601 
6.21 1.030970939 
6.27 1.2314661499 
6.33 1.3536541424 
6.39 1.4264478321 
6.45 1.3869250152 
6.51 1.336141023 
6.57 1.2500398792 
6.63 1.1801631158 
6.69 1.1478264477 
6.75 1.0599135388 
6.81 0.9468385736 
6.87 0.8132084335 
6.93 0.6558344833 
6.99 0.5398660371 
7.05 0.506185693 
7.11 0.5430347557 
7.17 0.6793634189 
7.23 0.8788440543 
7.29 1.104167339 
7.35 1.3219420751 
7.41 1.4377289597 
7.47 1.4827641731 
7.53 1.4481976993 
7.59 1.3229320243 
7.65 1.1769771709 
7.71 1.044532905 
7.77 0.9337993162 
7.83 0.8836442512 
7.89 0.8412942246 
7.95 0.8405194534 
8.01 0.7831063911 
8.07 0.7226946504 
8.13 0.66992757 
8.19 0.6555701612 
8.25 0.6940983354 
8.31 0.8624529773 
8.37 1.0550264351 
8.43 1.2514497542 
8.49 1.3992849915 
8.55 1.4578556179 
8.61 1.43924556 
8.67 1.3461252962 
8.73 1.2201888499 
8.79 1.0723425111 
8.85 0.9199235794 
8.91 0.7902699999 
8.97 0.7154451783 
9.03 0.700802363 
9.09 0.7186620831 
9.15 0.7479264876 
9.21 0.7895936306 
9.27 0.8305786819 
9.33 0.8937235315 
9.39 0.9642328833 
9.45 1.0917339038 
9.51 1.1948816638 
9.57 1.2848476175 
9.63 1.3450495794 
9.69 1.3382911422 
9.75 1.2803268288 
9.81 1.2018318247 
9.87 1.0927257678 
9.93 0.983139665 
9.99 0.860170667 
10.05 0.7422899189 
10.11 0.6638868076 
10.17 0.6361000589 
10.23 0.6553233659 
10.29 0.7602037959 
10.35 0.8507028104 
10.41 1.0102447768 
10.47 1.1208911163 
10.53 1.2172105334 
10.59 1.2600958762 
10.65 1.2777784289 
10.71 1.2715464293 
10.77 1.2216546376 
10.83 1.1522823439 
10.89 1.0878048495 
10.95 1.0356926738 
11.01 0.9631209483 
11.07 0.9056168817 
11.13 0.8216323107 
11.19 0.7528535416 
11.25 0.6891593892 
11.31 0.6811754769 
11.37 0.7135920937 
11.43 0.8188752469 
11.49 0.9660627632 
11.55 1.1276993286 
11.61 1.2638501763 
11.67 1.3562603889 
11.73 1.3459395377 
11.79 1.2949361345 
11.85 1.2030308433 
11.91 1.0891140636 
11.97 1.001538012 
