# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0503974104 
1.11 4.1678317918 
1.17 4.6596605744 
1.23 3.2519390044 
1.29 2.0879764352 
1.35 1.2518856748 
1.41 0.7327729865 
1.47 0.3824803472 
1.53 0.2027631109 
1.59 0.0960997791 
1.65 0.0545208349 
1.71 0.0483527787 
1.77 0.0975382086 
1.83 0.1836200733 
1.89 0.4031792836 
1.95 0.8398922287 
2.01 1.4269236958 
2.07 1.7734958296 
2.13 1.7101846614 
2.19 1.5201636708 
2.25 1.6774778068 
2.31 1.785099186 
2.37 1.7320920132 
2.43 1.5357988644 
2.49 1.242440377 
2.55 0.9327967763 
2.61 0.5960797167 
2.67 0.3656643573 
2.73 0.2158850611 
2.79 0.1372719789 
2.85 0.1406485626 
2.91 0.2291263712 
2.97 0.4683713884 
3.03 0.8946164085 
3.09 1.4468766265 
3.15 1.9098518668 
3.21 2.0188107542 
3.27 1.8777947984 
3.33 1.520974551 
3.39 1.2177608796 
3.45 1.0347629181 
3.51 1.002940774 
3.57 0.9866404803 
3.63 0.9409946244 
3.69 0.8633117383 
3.75 0.6995664544 
3.81 0.5218810584 
3.87 0.4009817221 
3.93 0.348742386 
3.99 0.4248965887 
4.05 0.5945027862 
4.11 0.9015894404 
4.17 1.2317226821 
4.23 1.5939298018 
4.29 1.8152539303 
4.35 1.820171992 
4.41 1.7259613156 
4.47 1.3978093849 
4.53 1.1031734485 
4.59 0.8316602083 
4.65 0.7007272206 
4.71 0.6491074115 
4.77 0.66590352 
4.83 0.6951555854 
4.89 0.6693116213 
4.95 0.6432924005 
5.01 0.6390210576 
5.07 0.7024325462 
5.13 0.8203210076 
5.19 1.0346399011 
5.25 1.2139476242 
5.31 1.376995348 
5.37 1.4932872374 
5.43 1.5328226207 
5.49 1.5287214503 
5.55 1.4091013804 
5.61 1.2451124934 
5.67 1.0329135928 
5.73 0.8181168635 
5.79 0.6250225479 
5.85 0.5310950186 
5.91 0.5014158603 
5.97 0.5557644082 
6.03 0.6457795047 
6.09 0.7675829734 
6.15 0.8955066694 
6.21 1.0468418627 
6.27 1.2078348282 
6.33 1.3331727303 
6.39 1.3923911313 
6.45 1.3810795016 
6.51 1.3328895771 
6.57 1.2699744714 
6.63 1.1723811627 
6.69 1.1221192484 
6.75 1.0530538913 
6.81 0.9379996005 
6.87 0.8150378155 
6.93 0.6689110841 
6.99 0.556142454 
7.05 0.5091880919 
7.11 0.5732705438 
7.17 0.6960615149 
7.23 0.8986056945 
7.29 1.1000842155 
7.35 1.3122225745 
7.41 1.4235355594 
7.47 1.4646114914 
7.53 1.4186820845 
7.59 1.3213633302 
7.65 1.1751613818 
7.71 1.0470209095 
7.77 0.9246051941 
7.83 0.8885439994 
7.89 0.8480011043 
7.95 0.8416842992 
8.01 0.7773257893 
8.07 0.7190061782 
8.13 0.6818062954 
8.19 0.6682502789 
8.25 0.7304990105 
8.31 0.860224211 
8.37 1.0564489427 
8.43 1.2573346831 
8.49 1.3981163236 
8.55 1.4299270529 
8.61 1.4283363644 
8.67 1.344599423 
8.73 1.2073080684 
8.79 1.0490896104 
8.85 0.9114777421 
8.91 0.7968772362 
8.97 0.7362404309 
9.03 0.7134017156 
9.09 0.7223005101 
9.15 0.7369381997 
9.21 0.8050350195 
9.27 0.8422096377 
9.33 0.896701192 
9.39 0.9694457145 
9.45 1.0991535226 
9.51 1.2009329301 
9.57 1.2791798837 
9.63 1.3293887018 
9.69 1.3182901575 
9.75 1.2838546475 
9.81 1.1869302968 
9.87 1.0889727691 
9.93 0.9764783758 
9.99 0.8397771203 
10.05 0.7610479103 
10.11 0.6750093815 
10.17 0.6392870632 
10.23 0.6720701593 
10.29 0.7659249305 
10.35 0.868341904 
10.41 0.9974729547 
10.47 1.1392757017 
10.53 1.2100493629 
10.59 1.2622820245 
10.65 1.2697663054 
10.71 1.2562913308 
10.77 1.2153286396 
10.83 1.150083565 
10.89 1.0950329905 
10.95 1.0302559668 
11.01 0.9536285205 
11.07 0.8855996175 
11.13 0.8213351561 
11.19 0.7586465415 
11.25 0.7028590852 
11.31 0.6839242746 
11.37 0.725401909 
11.43 0.8325328128 
11.49 0.9966318192 
11.55 1.1230032062 
11.61 1.2651605741 
11.67 1.3333046275 
11.73 1.3461651016 
11.79 1.2732799954 
11.85 1.1716600502 
11.91 1.0888919088 
11.97 1.0177292853 
