# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0582504334 
1.11 4.0447316711 
1.17 4.2026194103 
1.23 2.8260931818 
1.29 1.8790280312 
1.35 1.3289728511 
1.41 0.9181672926 
1.47 0.6379809373 
1.53 0.445920393 
1.59 0.3420839132 
1.65 0.310227687 
1.71 0.2772005274 
1.77 0.291252167 
1.83 0.3258682033 
1.89 0.48464977 
1.95 0.7090870067 
2.01 0.981708175 
2.07 1.2673690312 
2.13 1.3249922529 
2.19 1.4725523377 
2.25 1.7148280368 
2.31 1.7960550301 
2.37 1.6356820014 
2.43 1.4071195231 
2.49 1.1688101523 
2.55 0.9671285194 
2.61 0.7964798246 
2.67 0.6531357117 
2.73 0.543564026 
2.79 0.5065595486 
2.85 0.4734125136 
2.91 0.521701691 
2.97 0.6376657294 
3.03 0.8129588128 
3.09 1.0519010305 
3.15 1.264866554 
3.21 1.3922942378 
3.27 1.3950266258 
3.33 1.3998471272 
3.39 1.3162192328 
3.45 1.2777105937 
3.51 1.1745511181 
3.57 1.091379794 
3.63 0.9961145052 
3.69 0.906117853 
3.75 0.8391945773 
3.81 0.7579436316 
3.87 0.6733795257 
3.93 0.687740486 
3.99 0.6848805657 
4.05 0.7702001751 
4.11 0.8776540362 
4.17 1.0220017588 
4.23 1.1503772059 
4.29 1.2490237164 
4.35 1.2813421487 
4.41 1.2959400562 
4.47 1.2459663455 
4.53 1.1582577901 
4.59 1.1045690845 
4.65 1.0387993958 
4.71 0.9628017496 
4.77 0.9081022755 
4.83 0.8425509118 
4.89 0.8541014469 
4.95 0.8103576708 
5.01 0.8026874843 
5.07 0.8311027074 
5.13 0.8801436101 
5.19 0.9401159785 
5.25 1.0056521253 
5.31 1.0849280347 
5.37 1.141144431 
5.43 1.1611199422 
5.49 1.1805262017 
5.55 1.1945274689 
5.61 1.1237349654 
5.67 1.1061931953 
5.73 1.0207803917 
5.79 0.9736072009 
5.85 0.9117188562 
5.91 0.8763437666 
5.97 0.8457045755 
6.03 0.8630096343 
6.09 0.8688544737 
6.15 0.9009873948 
6.21 0.945748784 
6.27 0.9877954278 
6.33 1.0345663469 
6.39 1.071570962 
6.45 1.0962596101 
6.51 1.1030448815 
6.57 1.0992885255 
6.63 1.1068021642 
6.69 1.0755433164 
6.75 1.0673852566 
6.81 1.0280431667 
6.87 0.9814392528 
6.93 0.9473050282 
6.99 0.9182359987 
7.05 0.8944126832 
7.11 0.8766239627 
7.17 0.8866536508 
7.23 0.9405269668 
7.29 0.9636491453 
7.35 1.0025414729 
7.41 1.0542660257 
7.47 1.0617837535 
7.53 1.072469384 
7.59 1.0994865239 
7.65 1.0647836577 
7.71 1.0590472767 
7.77 1.0277228172 
7.83 1.0338893976 
7.89 0.9947424298 
7.95 0.9812816722 
8.01 0.9741130531 
8.07 0.9425093361 
8.13 0.9289260383 
8.19 0.9266548648 
8.25 0.92724099 
8.31 0.961815595 
8.37 0.9503102368 
8.43 1.0038353159 
8.49 1.0427102023 
8.55 1.0529361969 
8.61 1.0603134931 
8.67 1.0642293716 
8.73 1.0662565016 
8.79 1.0459730129 
8.85 1.0394575928 
8.91 1.001567497 
8.97 0.9872376966 
9.03 0.9690665957 
9.09 0.9557813138 
9.15 0.9503892434 
9.21 0.9518664743 
9.27 0.9545813339 
9.33 0.9585879871 
9.39 0.9857288465 
9.45 0.9905655713 
9.51 0.9936568412 
9.57 1.0218172945 
9.63 1.0382096328 
9.69 1.0430524589 
9.75 1.0489558816 
9.81 1.0438020451 
9.87 1.0429158778 
9.93 1.0263485856 
9.99 0.992779221 
10.05 1.0047475255 
10.11 0.9605415806 
10.17 0.95537584 
10.23 0.9548971342 
10.29 0.9604386937 
10.35 0.9650717941 
10.41 0.9738482041 
10.47 0.9869053253 
10.53 1.0029253159 
10.59 1.0171823794 
10.65 1.0251255851 
10.71 1.0235297327 
10.77 1.0335125064 
10.83 1.0509147329 
10.89 1.0142341878 
10.95 1.0379349487 
11.01 1.0091980175 
11.07 0.9953746711 
11.13 0.9854293334 
11.19 0.9752002295 
11.25 0.9767303229 
11.31 0.961054896 
11.37 0.9646287142 
11.43 0.968165012 
11.49 0.9866832552 
11.55 0.9825032518 
11.61 1.0013204348 
11.67 1.0215039586 
11.73 1.0247209662 
11.79 1.0385894175 
11.85 1.0187681286 
11.91 1.0298979861 
11.97 1.0213899617 
