# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0487179046 
1.11 4.0560947337 
1.17 4.2140987487 
1.23 2.7935559448 
1.29 1.9215247957 
1.35 1.3370358265 
1.41 0.9292681166 
1.47 0.620904723 
1.53 0.4742831302 
1.59 0.3447021553 
1.65 0.2732631559 
1.71 0.2700852256 
1.77 0.2683613389 
1.83 0.3410253323 
1.89 0.4775127952 
1.95 0.7221492475 
2.01 1.0241666961 
2.07 1.2504262183 
2.13 1.3297929455 
2.19 1.4855624063 
2.25 1.7285112555 
2.31 1.7630187168 
2.37 1.6061491462 
2.43 1.3995872102 
2.49 1.2200019847 
2.55 0.993845254 
2.61 0.8074852695 
2.67 0.6508493099 
2.73 0.5431243321 
2.79 0.4884886672 
2.85 0.464614964 
2.91 0.5105335055 
2.97 0.6311183097 
3.03 0.7956453827 
3.09 1.0514553587 
3.15 1.2852247216 
3.21 1.3900538577 
3.27 1.420417439 
3.33 1.3695875796 
3.39 1.3550475592 
3.45 1.2751381989 
3.51 1.1761001843 
3.57 1.0928777004 
3.63 1.0345508751 
3.69 0.8987067118 
3.75 0.8015069666 
3.81 0.7649094629 
3.87 0.7052766423 
3.93 0.6560181964 
3.99 0.6813180645 
4.05 0.7762386134 
4.11 0.8676765492 
4.17 0.9896043429 
4.23 1.1275949056 
4.29 1.2654731236 
4.35 1.3113515978 
4.41 1.2943386153 
4.47 1.256366097 
4.53 1.1906849467 
4.59 1.119556553 
4.65 1.0441347039 
4.71 0.9543434116 
4.77 0.9139969148 
4.83 0.8705677737 
4.89 0.803845426 
4.95 0.8023691259 
5.01 0.8069085278 
5.07 0.8258982053 
5.13 0.8747855328 
5.19 0.9222609109 
5.25 1.0081822374 
5.31 1.0872074757 
5.37 1.1292211521 
5.43 1.1803998379 
5.49 1.2188793784 
5.55 1.1665963104 
5.61 1.1391392401 
5.67 1.0998904707 
5.73 1.0600607935 
5.79 0.9763774872 
5.85 0.9090261329 
5.91 0.8831047582 
5.97 0.8540322122 
6.03 0.8506243096 
6.09 0.8613229539 
6.15 0.8832199633 
6.21 0.9350542754 
6.27 0.9625865411 
6.33 1.0234223326 
6.39 1.0701928435 
6.45 1.1012512391 
6.51 1.1177054751 
6.57 1.1244047892 
6.63 1.1061830105 
6.69 1.0791125104 
6.75 1.068112993 
6.81 1.0501176531 
6.87 0.9925475282 
6.93 0.9602277908 
6.99 0.9170675091 
7.05 0.8879097253 
7.11 0.8765111614 
7.17 0.8908853644 
7.23 0.9196767926 
7.29 0.9511018085 
7.35 0.9926521625 
7.41 1.0250483816 
7.47 1.0554567727 
7.53 1.0851864728 
7.59 1.0667873183 
7.65 1.0868868993 
7.71 1.0726469386 
7.77 1.067373551 
7.83 1.0447283988 
7.89 1.0063118509 
7.95 0.9939371746 
8.01 0.9782810695 
8.07 0.9326128245 
8.13 0.9272581254 
8.19 0.9246586913 
8.25 0.9278546378 
8.31 0.9408535404 
8.37 0.9622222701 
8.43 0.9780856187 
8.49 1.0288429572 
8.55 1.0364947881 
8.61 1.0609299784 
8.67 1.0553579301 
8.73 1.0571450469 
8.79 1.0689672653 
8.85 1.0442971857 
8.91 1.0341482478 
8.97 0.9884520679 
9.03 0.999202605 
9.09 0.9789404693 
9.15 0.943130714 
9.21 0.9444449814 
9.27 0.9354941327 
9.33 0.9589281449 
9.39 0.9584041458 
9.45 0.9795392027 
9.51 0.9911865166 
9.57 1.0122328268 
9.63 1.0299814942 
9.69 1.0336340566 
9.75 1.043087813 
9.81 1.0522024505 
9.87 1.0623168622 
9.93 1.0259460848 
9.99 1.0098358455 
10.05 1.0065700798 
10.11 0.9857063281 
10.17 0.9772323048 
10.23 0.9593569779 
10.29 0.9548283199 
10.35 0.9653205678 
10.41 0.9695845799 
10.47 0.9668898747 
10.53 0.9908749886 
10.59 0.9906433974 
10.65 1.0035202182 
10.71 1.02635115 
10.77 1.0382748974 
10.83 1.0362338796 
10.89 1.0353561298 
10.95 1.0294159981 
11.01 1.0044251368 
11.07 1.0201053928 
11.13 1.0136869667 
11.19 0.9925130218 
11.25 0.9674726283 
11.31 0.9744873174 
11.37 0.9608610474 
11.43 0.9686679432 
11.49 0.9892405852 
11.55 0.9787869926 
11.61 0.9916044822 
11.67 1.0047285083 
11.73 1.0120490542 
11.79 1.0207206782 
11.85 1.0168475052 
11.91 1.0150381561 
11.97 1.0275936972 
