# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0612453658 
1.11 3.9935514778 
1.17 4.2977936104 
1.23 2.8036559982 
1.29 1.9254902066 
1.35 1.3137594943 
1.41 0.8831415899 
1.47 0.6502348901 
1.53 0.45374519 
1.59 0.3561922271 
1.65 0.3038225687 
1.71 0.2457262732 
1.77 0.2671227482 
1.83 0.3498105282 
1.89 0.4709397446 
1.95 0.7195259758 
2.01 1.0099876045 
2.07 1.2518383315 
2.13 1.3610135745 
2.19 1.4888992491 
2.25 1.7086993076 
2.31 1.7509974156 
2.37 1.655175392 
2.43 1.4016923048 
2.49 1.1815559274 
2.55 0.9809493381 
2.61 0.7895660402 
2.67 0.648386045 
2.73 0.5661448805 
2.79 0.4960844695 
2.85 0.4530765129 
2.91 0.5163093396 
2.97 0.6348090601 
3.03 0.8221749347 
3.09 1.0590231885 
3.15 1.2492662682 
3.21 1.4125915799 
3.27 1.4139366168 
3.33 1.3720015298 
3.39 1.3179702158 
3.45 1.2912362891 
3.51 1.1929640744 
3.57 1.0939011858 
3.63 0.9898592436 
3.69 0.9155401342 
3.75 0.8455479524 
3.81 0.7570455492 
3.87 0.6907368026 
3.93 0.6634560444 
3.99 0.6862631149 
4.05 0.778764727 
4.11 0.8554081718 
4.17 1.0008199756 
4.23 1.1355417978 
4.29 1.2549118995 
4.35 1.2987521398 
4.41 1.2943386153 
4.47 1.2151684059 
4.53 1.2300464326 
4.59 1.1098448138 
4.65 1.0306194143 
4.71 0.9782369062 
4.77 0.8910167711 
4.83 0.8631541795 
4.89 0.8597365191 
4.95 0.8039930561 
5.01 0.8072002518 
5.07 0.8346904899 
5.13 0.8539878308 
5.19 0.9291602674 
5.25 1.0092957895 
5.31 1.0552793575 
5.37 1.1567100256 
5.43 1.1475623552 
5.49 1.2143536714 
5.55 1.1650162702 
5.61 1.1730073021 
5.67 1.0754026351 
5.73 1.034043902 
5.79 0.9825618844 
5.85 0.931386402 
5.91 0.8869378928 
5.97 0.8730052655 
6.03 0.8610465479 
6.09 0.878362221 
6.15 0.898785928 
6.21 0.8917494713 
6.27 0.9730760421 
6.33 1.0205362008 
6.39 1.0665332826 
6.45 1.0878821397 
6.51 1.1051331126 
6.57 1.1191770689 
6.63 1.0948301957 
6.69 1.1087146452 
6.75 1.0539306697 
6.81 1.0411037677 
6.87 1.0092477706 
6.93 0.9568533905 
6.99 0.9307628857 
7.05 0.883245245 
7.11 0.8934699257 
7.17 0.905561888 
7.23 0.9149262915 
7.29 0.9413782761 
7.35 0.9880786449 
7.41 1.0130168343 
7.47 1.0628916337 
7.53 1.0789754252 
7.59 1.078437252 
7.65 1.0722715279 
7.71 1.0880963909 
7.77 1.0448015488 
7.83 1.0314756355 
7.89 1.0122395047 
7.95 1.0187557298 
8.01 0.9704351148 
8.07 0.9351483288 
8.13 0.9282468651 
8.19 0.9182343523 
8.25 0.9324606942 
8.31 0.9571221548 
8.37 0.9438875748 
8.43 0.9969833112 
8.49 1.0100788173 
8.55 1.0486315292 
8.61 1.0667014375 
8.67 1.0609208742 
8.73 1.0468489949 
8.79 1.0594065844 
8.85 1.0444623312 
8.91 1.0179089463 
8.97 0.9990429168 
9.03 0.9855259839 
9.09 0.9709012112 
9.15 0.960541375 
9.21 0.9572988911 
9.27 0.937228427 
9.33 0.9619044799 
9.39 0.9657196139 
9.45 0.9790752226 
9.51 0.9946444121 
9.57 1.0210906276 
9.63 1.033320416 
9.69 1.0290337591 
9.75 1.030571059 
9.81 1.0396877594 
9.87 1.0404752484 
9.93 1.0255781248 
9.99 1.0318539976 
10.05 0.9937725407 
10.11 0.9871519633 
10.17 0.9803220834 
10.23 0.9680719109 
10.29 0.9535500076 
10.35 0.9614372566 
10.41 0.9706375606 
10.47 0.9886663593 
10.53 0.9911525835 
10.59 0.9947837292 
10.65 1.0223212123 
10.71 1.0142740224 
10.77 1.0241616325 
10.83 1.0272595288 
10.89 1.0192510373 
10.95 1.027614103 
11.01 1.0244034601 
11.07 1.0082889905 
11.13 0.9903785352 
11.19 0.9946681033 
11.25 0.9805290268 
11.31 0.9808193527 
11.37 0.973843919 
11.43 0.981262992 
11.49 0.9878413765 
11.55 0.9777746725 
11.61 0.9898420774 
11.67 0.9984665668 
11.73 1.0038878707 
11.79 1.0194190548 
11.85 1.0193142345 
11.91 1.0232600695 
11.97 1.0182530463 
