# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0556776053 
1.11 4.0218605305 
1.17 4.2284642846 
1.23 2.7893970992 
1.29 1.9572134933 
1.35 1.2948136425 
1.41 0.9282315655 
1.47 0.6497377686 
1.53 0.4566109491 
1.59 0.3584902415 
1.65 0.295850548 
1.71 0.2632476249 
1.77 0.2762057473 
1.83 0.3326394634 
1.89 0.4798326954 
1.95 0.7022873326 
2.01 1.0310744587 
2.07 1.2363050865 
2.13 1.3363115384 
2.19 1.4605360854 
2.25 1.7145454562 
2.31 1.7718765176 
2.37 1.6366749219 
2.43 1.440185464 
2.49 1.1830233342 
2.55 0.9760775476 
2.61 0.8060853297 
2.67 0.6645341146 
2.73 0.5530285215 
2.79 0.4926794547 
2.85 0.4623072737 
2.91 0.5022464393 
2.97 0.6173395084 
3.03 0.8262749564 
3.09 1.0538203055 
3.15 1.2671294999 
3.21 1.3875496663 
3.27 1.4103609908 
3.33 1.4049190329 
3.39 1.3231437986 
3.45 1.2514146975 
3.51 1.1892165433 
3.57 1.1180554411 
3.63 1.013614255 
3.69 0.9165303355 
3.75 0.8381428309 
3.81 0.7426603411 
3.87 0.7011224024 
3.93 0.6560181964 
3.99 0.6829664146 
4.05 0.7498948576 
4.11 0.8626980772 
4.17 1.0125613411 
4.23 1.1343324882 
4.29 1.2739902398 
4.35 1.3006000603 
4.41 1.2860532574 
4.47 1.258164409 
4.53 1.1884265008 
4.59 1.10076991 
4.65 1.0372199046 
4.71 0.9738926345 
4.77 0.9143033167 
4.83 0.870265178 
4.89 0.8304459997 
4.95 0.803254906 
5.01 0.790280261 
5.07 0.815376291 
5.13 0.8700846823 
5.19 0.9298642833 
5.25 1.0083214314 
5.31 1.0795006886 
5.37 1.1504501831 
5.43 1.1723250471 
5.49 1.2115583818 
5.55 1.1916136127 
5.61 1.1438286641 
5.67 1.0791402521 
5.73 1.0220557265 
5.79 0.9857171891 
5.85 0.9377572049 
5.91 0.8708634573 
5.97 0.8618662471 
6.03 0.8498971767 
6.09 0.8472835577 
6.15 0.8973600381 
6.21 0.9283467378 
6.27 0.9776214925 
6.33 1.0364676483 
6.39 1.0529242905 
6.45 1.1021576187 
6.51 1.1190525139 
6.57 1.112058471 
6.63 1.134289494 
6.69 1.0724492992 
6.75 1.0604263903 
6.81 1.0297291027 
6.87 0.9838251086 
6.93 0.9880665935 
6.99 0.9059857539 
7.05 0.8935071015 
7.11 0.8776417457 
7.17 0.8898661614 
7.23 0.9191714201 
7.29 0.9337598383 
7.35 0.986090159 
7.41 1.0495059531 
7.47 1.0454784067 
7.53 1.0909122823 
7.59 1.0895095031 
7.65 1.103508302 
7.71 1.0718886833 
7.77 1.0432026987 
7.83 1.0352088083 
7.89 1.0015882518 
7.95 0.9852966406 
8.01 0.9627716242 
8.07 0.9489124952 
8.13 0.9269884691 
8.19 0.9297446264 
8.25 0.9264373896 
8.31 0.948680063 
8.37 0.9577695583 
8.43 0.9733178522 
8.49 1.0138660749 
8.55 1.0552981898 
8.61 1.0583837465 
8.67 1.0751653827 
8.73 1.0880332029 
8.79 1.0489314035 
8.85 1.0313332688 
8.91 1.0066726619 
8.97 1.0203060825 
9.03 0.9891676878 
9.09 0.9526520951 
9.15 0.9456065419 
9.21 0.9372245753 
9.27 0.9512604448 
9.33 0.9622961029 
9.39 0.9623731763 
9.45 0.983328373 
9.51 0.9818117779 
9.57 1.0068112418 
9.63 1.0406053363 
9.69 1.0409492838 
9.75 1.0531311964 
9.81 1.0600986246 
9.87 1.040179091 
9.93 1.0346299409 
9.99 1.0128349958 
10.05 1.0060610868 
10.11 0.9799960693 
10.17 0.9668851393 
10.23 0.9607856554 
10.29 0.9485787928 
10.35 0.948940055 
10.41 0.9697249773 
10.47 0.9767311706 
10.53 0.9846985021 
10.59 1.0054105809 
10.65 1.0151850686 
10.71 1.0228030673 
10.77 1.0459421999 
10.83 1.0308357738 
10.89 1.0393152983 
10.95 1.0378915787 
11.01 1.0208193091 
11.07 1.0057804805 
11.13 1.0034443883 
11.19 0.9833702515 
11.25 0.9776059525 
11.31 0.9615001837 
11.37 0.9573261071 
11.43 0.9840760994 
11.49 0.9585851936 
11.55 0.9763194624 
11.61 0.9931151149 
11.67 0.9926429613 
11.73 1.0232628941 
11.79 1.0254313153 
11.85 1.0276394461 
11.91 1.0339976429 
11.97 1.0291199474 
