# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0373730541 
1.11 3.6293125472 
1.17 3.8528091529 
1.23 2.6242594483 
1.29 1.9028635685 
1.35 1.3884575555 
1.41 1.048695682 
1.47 0.8798003173 
1.53 0.6826780041 
1.59 0.5629213134 
1.65 0.4852713975 
1.71 0.4599438579 
1.77 0.4589756073 
1.83 0.4402772598 
1.89 0.510676721 
1.95 0.629836888 
2.01 0.770544789 
2.07 0.9470606198 
2.13 1.0897207578 
2.19 1.3244504967 
2.25 1.610115991 
2.31 1.6622695941 
2.37 1.5462056863 
2.43 1.4001397027 
2.49 1.20981012 
2.55 1.0913025361 
2.61 0.9676869915 
2.67 0.8730802896 
2.73 0.7734570699 
2.79 0.7286933287 
2.85 0.7130594587 
2.91 0.6725346265 
2.97 0.7376620015 
3.03 0.7946989859 
3.09 0.8424956413 
3.15 0.9886630637 
3.21 1.0484743179 
3.27 1.150518128 
3.33 1.2293277664 
3.39 1.2969737545 
3.45 1.2182716763 
3.51 1.2179034922 
3.57 1.166797041 
3.63 1.1028895398 
3.69 1.0340460147 
3.75 0.9729716821 
3.81 0.9074658407 
3.87 0.8849825803 
3.93 0.8572372214 
3.99 0.8705033889 
4.05 0.839465355 
4.11 0.8784031705 
4.17 0.9296354148 
4.23 0.957899519 
4.29 0.9855676413 
4.35 1.0746603898 
4.41 1.0895740964 
4.47 1.1121191995 
4.53 1.1604235892 
4.59 1.1197883809 
4.65 1.1031848407 
4.71 1.0595278578 
4.77 1.0402491808 
4.83 0.9915441193 
4.89 0.9710115603 
4.95 0.9536755236 
5.01 0.947920451 
5.07 0.9195756897 
5.13 0.9169581371 
5.19 0.9377276648 
5.25 0.9616802487 
5.31 0.974084922 
5.37 0.9949193002 
5.43 1.0291318678 
5.49 1.0259448686 
5.55 1.0541178453 
5.61 1.088831977 
5.67 1.0469756304 
5.73 1.0916745304 
5.79 1.0248440474 
5.85 1.0183290723 
5.91 1.013500396 
5.97 1.0093281955 
6.03 0.9713156685 
6.09 0.9677783905 
6.15 0.9792438386 
6.21 0.9521696919 
6.27 0.9603691671 
6.33 0.9715788132 
6.39 0.9878044279 
6.45 1.0004920082 
6.51 1.0170498264 
6.57 1.0118283299 
6.63 1.0357916591 
6.69 1.0220091513 
6.75 1.032220784 
6.81 1.0437237182 
6.87 1.0330283015 
6.93 1.0162531004 
6.99 1.0155328028 
7.05 1.0136404677 
7.11 0.9865325412 
7.17 0.9866612724 
7.23 0.9904832692 
7.29 0.9814148967 
7.35 0.9707906406 
7.41 0.9876060545 
7.47 0.9985627875 
7.53 0.9832880009 
7.59 0.9903655057 
7.65 1.0227618828 
7.71 1.0059227171 
7.77 1.0265232498 
7.83 1.0187638035 
7.89 1.0233976405 
7.95 1.0151487715 
8.01 1.0297469175 
8.07 0.9980878643 
8.13 1.0163962544 
8.19 0.9978381179 
8.25 0.9933136114 
8.31 0.9983993677 
8.37 0.9939357053 
8.43 0.9771552456 
8.49 0.9909015319 
8.55 0.9960567623 
8.61 0.997164286 
8.67 0.9910339033 
8.73 1.0252518766 
8.79 1.0035306875 
8.85 1.0005951266 
8.91 1.005289374 
8.97 1.0071284143 
9.03 1.0119017927 
9.09 1.0172551165 
9.15 1.0140520598 
9.21 1.0011000273 
9.27 0.9979529298 
9.33 0.9874187441 
9.39 1.0118746154 
9.45 0.9923738634 
9.51 1.0070958215 
9.57 0.9987751175 
9.63 1.0024361253 
9.69 1.0022605761 
9.75 0.990612253 
9.81 0.9936602415 
9.87 1.0059763693 
9.93 1.008810608 
9.99 1.0011637306 
10.05 1.0113867668 
10.11 0.9921709413 
10.17 0.994937646 
10.23 1.0144031416 
10.29 1.0065408961 
10.35 1.0089341714 
10.41 1.0100165848 
10.47 0.9835745745 
10.53 1.0057218682 
10.59 1.0040446363 
10.65 1.0013671395 
10.71 0.9965368193 
10.77 0.9995902096 
10.83 0.9993718119 
10.89 0.9897254827 
10.95 1.0063383797 
11.01 1.0077551209 
11.07 1.0022176108 
11.13 0.9950144324 
11.19 1.0079596485 
11.25 1.0010995438 
11.31 0.9997012515 
11.37 0.9966287645 
11.43 1.0053491399 
11.49 1.0074385198 
11.55 1.0076989842 
11.61 1.0076690976 
11.67 1.0074964283 
11.73 0.9839788061 
11.79 0.9933470884 
11.85 0.9945882646 
11.91 1.0072437682 
11.97 1.0020554235 
