# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0490734403 
1.11 3.4899326095 
1.17 3.7852970403 
1.23 2.7298450137 
1.29 1.9009176133 
1.35 1.4447614121 
1.41 1.0609756525 
1.47 0.8699904987 
1.53 0.6542336662 
1.59 0.5742943437 
1.65 0.5232062471 
1.71 0.4875588135 
1.77 0.4638728642 
1.83 0.4518950366 
1.89 0.5086117945 
1.95 0.6086220494 
2.01 0.7404842335 
2.07 0.948356767 
2.13 1.0755139579 
2.19 1.2878885243 
2.25 1.5880487068 
2.31 1.6572342128 
2.37 1.5554009688 
2.43 1.4130588375 
2.49 1.2412779241 
2.55 1.1126941189 
2.61 0.9939059221 
2.67 0.8611579767 
2.73 0.7679714929 
2.79 0.7381344367 
2.85 0.7172597743 
2.91 0.6955042593 
2.97 0.725822104 
3.03 0.7588421775 
3.09 0.8720435473 
3.15 0.9466078918 
3.21 1.0546992803 
3.27 1.1229175172 
3.33 1.2419472348 
3.39 1.2438867672 
3.45 1.2545731689 
3.51 1.2290363014 
3.57 1.1972594398 
3.63 1.0948609644 
3.69 1.0365398928 
3.75 0.9823376469 
3.81 0.9285123114 
3.87 0.888360855 
3.93 0.8530893451 
3.99 0.839837522 
4.05 0.8586809201 
4.11 0.8529277493 
4.17 0.8943358131 
4.23 0.9571346325 
4.29 1.0227055725 
4.35 1.0627770326 
4.41 1.0910316778 
4.47 1.1325117688 
4.53 1.1341073969 
4.59 1.11615392 
4.65 1.0968471851 
4.71 1.0930971753 
4.77 1.0442842259 
4.83 1.0157467611 
4.89 0.9690807603 
4.95 0.9441944439 
5.01 0.9510959735 
5.07 0.9156821198 
5.13 0.9290127747 
5.19 0.9376407781 
5.25 0.9380267437 
5.31 0.9654473296 
5.37 0.9714914233 
5.43 0.9979362539 
5.49 1.0319577836 
5.55 1.0641783169 
5.61 1.0829110535 
5.67 1.0790495688 
5.73 1.0631806537 
5.79 1.067044082 
5.85 1.0374731732 
5.91 1.0240818829 
5.97 1.0154875057 
6.03 0.9800279412 
6.09 0.9691241584 
6.15 0.9467583235 
6.21 0.963183343 
6.27 0.965552367 
6.33 0.9608038964 
6.39 0.9730651725 
6.45 0.9627037806 
6.51 0.9879565688 
6.57 1.028305123 
6.63 1.016068839 
6.69 1.0531687708 
6.75 1.052817476 
6.81 1.0423011594 
6.87 1.0464773254 
6.93 1.0218148283 
6.99 1.0271827541 
7.05 1.0134084776 
7.11 1.0029556201 
7.17 0.9846665399 
7.23 0.9803505414 
7.29 0.9822468032 
7.35 0.9689418619 
7.41 0.9796774476 
7.47 0.9709039133 
7.53 0.9790970242 
7.59 0.996397841 
7.65 1.0150835601 
7.71 1.0105804338 
7.77 1.0253892085 
7.83 1.0406183138 
7.89 1.0123633856 
7.95 1.0076979751 
8.01 1.0175500021 
8.07 1.0132294209 
8.13 1.0285058065 
8.19 1.0092131424 
8.25 0.9974706964 
8.31 0.9991122423 
8.37 0.9975007892 
8.43 1.010241227 
8.49 0.9612146052 
8.55 0.9780815104 
8.61 0.9799971911 
8.67 0.9969878044 
8.73 1.0012629486 
8.79 1.0069212082 
8.85 1.0158433938 
8.91 1.0254038501 
8.97 1.0056436431 
9.03 1.0024227717 
9.09 1.0054705315 
9.15 1.0156790997 
9.21 1.0332753905 
9.27 0.9951502173 
9.33 1.002331032 
9.39 1.003482843 
9.45 1.0046200279 
9.51 0.992597059 
9.57 0.9907871859 
9.63 0.9906664731 
9.69 0.990372909 
9.75 0.9803796599 
9.81 1.0041763734 
9.87 0.9932792953 
9.93 1.0185819468 
9.99 1.0025713755 
10.05 1.0074283794 
10.11 1.0229223392 
10.17 0.9987806073 
10.23 1.0028312402 
10.29 1.008804797 
10.35 1.0040176375 
10.41 1.0090229152 
10.47 1.004289373 
10.53 0.9910263343 
10.59 0.9929093234 
10.65 1.003257821 
10.71 1.0026850632 
10.77 0.9971775054 
10.83 0.9910290008 
10.89 0.9878182346 
10.95 0.9995310937 
11.01 1.0055156024 
11.07 1.0157846771 
11.13 1.0052238115 
11.19 1.0109305555 
11.25 0.9979553363 
11.31 1.0051338251 
11.37 0.9811079559 
11.43 1.0033756488 
11.49 1.0020324738 
11.55 1.0056032845 
11.61 1.0087734033 
11.67 1.0034421422 
11.73 0.9989575584 
11.79 1.0074865517 
11.85 0.9954708767 
11.91 0.9856330671 
11.97 0.9991109685 
