# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0442465445 
1.11 3.4518827555 
1.17 3.8596601139 
1.23 2.7161099444 
1.29 1.8917502532 
1.35 1.3859447934 
1.41 1.099916035 
1.47 0.883206999 
1.53 0.711651642 
1.59 0.5812007511 
1.65 0.4812268809 
1.71 0.4564380382 
1.77 0.4533736842 
1.83 0.4565109205 
1.89 0.5090587293 
1.95 0.6112211471 
2.01 0.7442665025 
2.07 0.9357065692 
2.13 1.1012913942 
2.19 1.2998455606 
2.25 1.5512570346 
2.31 1.6751522349 
2.37 1.553618887 
2.43 1.4081922142 
2.49 1.2426348827 
2.55 1.113356634 
2.61 0.9835493641 
2.67 0.9022860212 
2.73 0.7871553094 
2.79 0.7130051675 
2.85 0.688806494 
2.91 0.6821515064 
2.97 0.737198626 
3.03 0.7705509841 
3.09 0.8354122509 
3.15 0.9769100707 
3.21 1.039436666 
3.27 1.1409999248 
3.33 1.2279956216 
3.39 1.2648175541 
3.45 1.2538386413 
3.51 1.2220572427 
3.57 1.1948933145 
3.63 1.0902069327 
3.69 1.0598895105 
3.75 0.9839144328 
3.81 0.928955727 
3.87 0.8918531827 
3.93 0.861042055 
3.99 0.8239595754 
4.05 0.8467924546 
4.11 0.8555995712 
4.17 0.9034513537 
4.23 0.9533404414 
4.29 0.9931703711 
4.35 1.0484073084 
4.41 1.1111437435 
4.47 1.1334566309 
4.53 1.1354126833 
4.59 1.1246193908 
4.65 1.1119247466 
4.71 1.0830539527 
4.77 1.0343673331 
4.83 1.0071772722 
4.89 0.9727083353 
4.95 0.9595527486 
5.01 0.9603692014 
5.07 0.9245123876 
5.13 0.92489627 
5.19 0.9308050008 
5.25 0.9431754326 
5.31 0.9473123822 
5.37 0.9930416702 
5.43 1.0117813555 
5.49 1.0301114301 
5.55 1.0478929793 
5.61 1.0750813296 
5.67 1.0617680901 
5.73 1.0760060442 
5.79 1.0734632698 
5.85 1.0318417948 
5.91 1.0130763972 
5.97 1.0003478703 
6.03 0.9707823946 
6.09 0.9861847383 
6.15 0.9710693961 
6.21 0.9547498778 
6.27 0.9585468245 
6.33 0.983622989 
6.39 1.0009576805 
6.45 0.9716092162 
6.51 0.9983369898 
6.57 1.0115909862 
6.63 1.0108451622 
6.69 1.0108703008 
6.75 1.0594499883 
6.81 1.0356030441 
6.87 1.0373785917 
6.93 1.0352228721 
6.99 1.0237990932 
7.05 1.0066987502 
7.11 0.989768215 
7.17 0.9917352157 
7.23 0.9941369034 
7.29 0.9895467382 
7.35 0.9698612706 
7.41 0.9854912188 
7.47 0.9647975994 
7.53 1.008151347 
7.59 0.9941719997 
7.65 1.0125439189 
7.71 1.0218651025 
7.77 1.0039725764 
7.83 1.0099801631 
7.89 1.0171811048 
7.95 1.0231045763 
8.01 1.0234555675 
8.07 1.0100892471 
8.13 1.0146871104 
8.19 0.9919889631 
8.25 1.00033758 
8.31 0.9956561617 
8.37 0.9891243661 
8.43 1.0104416319 
8.49 0.9898689688 
8.55 0.99714916 
8.61 0.9911814617 
8.67 0.9937726576 
8.73 1.0002953578 
8.79 1.0083626873 
8.85 1.0108801451 
8.91 0.9999962843 
8.97 1.0066795154 
9.03 1.0202897696 
9.09 0.9998019823 
9.15 1.0149405582 
9.21 1.0171333286 
9.27 0.9941478684 
9.33 0.9937300521 
9.39 1.0015937225 
9.45 0.9986311017 
9.51 0.9978376162 
9.57 0.9981132738 
9.63 1.0053150742 
9.69 0.9871475065 
9.75 1.0100960105 
9.81 1.011237123 
9.87 1.0054321179 
9.93 1.0011433883 
9.99 0.9918328611 
10.05 1.0107903963 
10.11 1.0033712629 
10.17 1.0041794214 
10.23 1.0013449527 
10.29 0.9919763338 
10.35 1.0005082278 
10.41 0.9992045177 
10.47 1.0074358452 
10.53 1.0086745287 
10.59 0.9936272045 
10.65 1.0222141511 
10.71 0.992510724 
10.77 1.0046284935 
10.83 0.9952408351 
10.89 0.9982122388 
10.95 0.9918940189 
11.01 1.0019864007 
11.07 0.9986921464 
11.13 1.0052238115 
11.19 0.9934929092 
11.25 1.0053887558 
11.31 0.996470166 
11.37 1.0041386591 
11.43 1.0001978369 
11.49 1.0040174244 
11.55 1.0116734716 
11.61 0.9910207376 
11.67 1.0166158037 
11.73 1.0106235853 
11.79 1.00010701 
11.85 1.0038110194 
11.91 0.9815194657 
11.97 0.9993226745 
