# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.051315858 
1.11 3.9889739364 
1.17 4.2611187772 
1.23 2.8793710173 
1.29 1.933778923 
1.35 1.341378036 
1.41 0.8768549284 
1.47 0.5874576022 
1.53 0.4678118958 
1.59 0.3507848427 
1.65 0.3080212312 
1.71 0.2503746699 
1.77 0.2710948843 
1.83 0.3191041502 
1.89 0.4599935019 
1.95 0.6930307975 
2.01 1.0501741695 
2.07 1.2867154916 
2.13 1.3492632668 
2.19 1.4526035591 
2.25 1.726801737 
2.31 1.7424696747 
2.37 1.6215495123 
2.43 1.4610551096 
2.49 1.2305111636 
2.55 0.9719827222 
2.61 0.780857103 
2.67 0.6564082079 
2.73 0.5518321736 
2.79 0.4739372181 
2.85 0.4470976248 
2.91 0.509941509 
2.97 0.5989301718 
3.03 0.8004628452 
3.09 1.0542574396 
3.15 1.2808160774 
3.21 1.4004601864 
3.27 1.4515847683 
3.33 1.3801679267 
3.39 1.3684126521 
3.45 1.2498516907 
3.51 1.1971625755 
3.57 1.0779185594 
3.63 1.0209872798 
3.69 0.9242717821 
3.75 0.8219136154 
3.81 0.7489614453 
3.87 0.678271358 
3.93 0.657170125 
3.99 0.6817782557 
4.05 0.7301080558 
4.11 0.8638355027 
4.17 0.9942385127 
4.23 1.1522706892 
4.29 1.2568311754 
4.35 1.3223517929 
4.41 1.3155880198 
4.47 1.2682826469 
4.53 1.1966735009 
4.59 1.1145630314 
4.65 1.0405218548 
4.71 0.943477694 
4.77 0.9102393459 
4.83 0.8636561413 
4.89 0.8244699637 
4.95 0.7869692392 
5.01 0.7837938807 
5.07 0.8243527805 
5.13 0.868646814 
5.19 0.9342235936 
5.25 0.9924764321 
5.31 1.0747808311 
5.37 1.1522629961 
5.43 1.1989344501 
5.49 1.221906291 
5.55 1.1797024712 
5.61 1.1470974386 
5.67 1.1173655668 
5.73 1.04860946 
5.79 0.9573846061 
5.85 0.9283973991 
5.91 0.8599577521 
5.97 0.8338739808 
6.03 0.8380141125 
6.09 0.8552244462 
6.15 0.8943572642 
6.21 0.9102216476 
6.27 0.9756018562 
6.33 1.0366368599 
6.39 1.0952722338 
6.45 1.0870027583 
6.51 1.1264211115 
6.57 1.1377453375 
6.63 1.1044958688 
6.69 1.1090656137 
6.75 1.0817321226 
6.81 1.0224832869 
6.87 0.9849368225 
6.93 0.9489861373 
6.99 0.8875066034 
7.05 0.8963750205 
7.11 0.8748830039 
7.17 0.8822868993 
7.23 0.9064871216 
7.29 0.9485671572 
7.35 0.9857003612 
7.41 1.0325498554 
7.47 1.0824482313 
7.53 1.1002214995 
7.59 1.1006377182 
7.65 1.0925763482 
7.71 1.0724577201 
7.77 1.0474020177 
7.83 1.0198475466 
7.89 1.0140300417 
7.95 0.9836629793 
8.01 0.9782945761 
8.07 0.9478327183 
8.13 0.909401754 
8.19 0.9159862873 
8.25 0.9231811113 
8.31 0.9414875255 
8.37 0.9370003259 
8.43 0.9964935502 
8.49 1.0328474228 
8.55 1.0372664896 
8.61 1.0804406754 
8.67 1.0852250584 
8.73 1.0636709296 
8.79 1.079521684 
8.85 1.0423372046 
8.91 1.0143976289 
8.97 0.9819613893 
9.03 0.9816455929 
9.09 0.9735640369 
9.15 0.9403625295 
9.21 0.9373987363 
9.27 0.9439774929 
9.33 0.9527348487 
9.39 0.9537810582 
9.45 0.9870212328 
9.51 0.986766017 
9.57 1.0123827938 
9.63 1.0473585197 
9.69 1.0415496097 
9.75 1.0571706863 
9.81 1.063619662 
9.87 1.0454241285 
9.93 1.0382274504 
9.99 1.0125313074 
10.05 1.0037332145 
10.11 0.9785467838 
10.17 0.9656140553 
10.23 0.9581712299 
10.29 0.9368752895 
10.35 0.9517754995 
10.41 0.9617476697 
10.47 0.9656942673 
10.53 0.9935211624 
10.59 1.0165635717 
10.65 1.0113834054 
10.71 1.0377388137 
10.77 1.0520369014 
10.83 1.0332325261 
10.89 1.0313509359 
10.95 1.0290244943 
11.01 1.0240119334 
11.07 1.0156991787 
11.13 0.9891583032 
11.19 0.9919882231 
11.25 0.9671513627 
11.31 0.9698104873 
11.37 0.9627715654 
11.43 0.9565709843 
11.49 0.9752765124 
11.55 0.9906356175 
11.61 0.9826938427 
11.67 1.0143911165 
11.73 1.0004499523 
11.79 1.0235821494 
11.85 1.0389837326 
11.91 1.0416361087 
11.97 1.0268646265 
