# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0610242636 
1.11 4.151655327 
1.17 4.1403860413 
1.23 2.8337888692 
1.29 1.8959612967 
1.35 1.2243378133 
1.41 0.9016423469 
1.47 0.6761211021 
1.53 0.4811371583 
1.59 0.3480371807 
1.65 0.2833089261 
1.71 0.2737940693 
1.77 0.3118208229 
1.83 0.3469561334 
1.89 0.4904285829 
1.95 0.7232762148 
2.01 0.9940248089 
2.07 1.2121436807 
2.13 1.3308036224 
2.19 1.4835241659 
2.25 1.7530144321 
2.31 1.762012569 
2.37 1.5766942207 
2.43 1.4134120082 
2.49 1.1805070265 
2.55 0.9714116395 
2.61 0.816566181 
2.67 0.6664984047 
2.73 0.5758364731 
2.79 0.4895959367 
2.85 0.502282246 
2.91 0.538966639 
2.97 0.6097172891 
3.03 0.8069511361 
3.09 1.0457743668 
3.15 1.2646354015 
3.21 1.3752818448 
3.27 1.3776583773 
3.33 1.3994098116 
3.39 1.3355501288 
3.45 1.2471080109 
3.51 1.2004816885 
3.57 1.1066766515 
3.63 0.9896957246 
3.69 0.929204915 
3.75 0.8322045253 
3.81 0.7776279972 
3.87 0.6978386871 
3.93 0.6771798159 
3.99 0.7109764679 
4.05 0.7376590379 
4.11 0.8386786854 
4.17 0.9951115707 
4.23 1.1498608013 
4.29 1.2463080784 
4.35 1.2841877158 
4.41 1.3101394249 
4.47 1.2679568614 
4.53 1.1635620514 
4.59 1.1266192213 
4.65 1.0386428086 
4.71 0.9592461234 
4.77 0.9081022755 
4.83 0.8704399651 
4.89 0.8170248674 
4.95 0.8143292913 
5.01 0.8256504795 
5.07 0.8200443165 
5.13 0.8777307022 
5.19 0.9093914002 
5.25 0.9956663368 
5.31 1.0708042243 
5.37 1.1530765496 
5.43 1.1741270601 
5.49 1.1937890508 
5.55 1.1842942846 
5.61 1.163970336 
5.67 1.0957913322 
5.73 1.0439077453 
5.79 0.9673193734 
5.85 0.9178177264 
5.91 0.8834895473 
5.97 0.8507051361 
6.03 0.8595078462 
6.09 0.8571374325 
6.15 0.8891478758 
6.21 0.9152634525 
6.27 0.9707244276 
6.33 1.0250189812 
6.39 1.0655316956 
6.45 1.1111608838 
6.51 1.1213879519 
6.57 1.128546734 
6.63 1.1143799921 
6.69 1.0872978882 
6.75 1.0613444709 
6.81 1.0392698472 
6.87 1.0109036278 
6.93 0.9334358773 
6.99 0.9126109569 
7.05 0.8922437841 
7.11 0.88481671 
7.17 0.8724363205 
7.23 0.9290460723 
7.29 0.9306885091 
7.35 0.9907526948 
7.41 1.0291106429 
7.47 1.0719210445 
7.53 1.0792381927 
7.59 1.095937008 
7.65 1.1078052197 
7.71 1.0817128149 
7.77 1.0480579911 
7.83 1.0272869378 
7.89 1.0030481 
7.95 0.9893414806 
8.01 0.9752947878 
8.07 0.9444943261 
8.13 0.9088643884 
8.19 0.938923729 
8.25 0.90976586 
8.31 0.9291329661 
8.37 0.962663226 
8.43 0.980168918 
8.49 1.0064323263 
8.55 1.0701388102 
8.61 1.0762122758 
8.67 1.0711159569 
8.73 1.0796847945 
8.79 1.0613805507 
8.85 1.0275277724 
8.91 1.0352363783 
8.97 0.9907281769 
9.03 0.9861611304 
9.09 0.9604272505 
9.15 0.9480019306 
9.21 0.9369243843 
9.27 0.9527747536 
9.33 0.947506045 
9.39 0.9534708855 
9.45 0.9781603864 
9.51 0.9789564164 
9.57 1.0231868188 
9.63 1.0359413138 
9.69 1.0625143555 
9.75 1.053063284 
9.81 1.0446185013 
9.87 1.0518422993 
9.93 1.0346344605 
9.99 1.0206945313 
10.05 1.0072833031 
10.11 0.9727130979 
10.17 0.9663300144 
10.23 0.9546124302 
10.29 0.943597582 
10.35 0.9609210989 
10.41 0.9583203508 
10.47 0.9762650241 
10.53 1.0007125739 
10.59 0.9768223648 
10.65 1.0232796207 
10.71 1.0234617467 
10.77 1.0498734684 
10.83 1.0349133442 
10.89 1.045325156 
10.95 1.0274950879 
11.01 1.0295010182 
11.07 1.0148441024 
11.13 1.0066255827 
11.19 0.9827483197 
11.25 0.9683810941 
11.31 0.9554538928 
11.37 0.9675104968 
11.43 0.9698850051 
11.49 0.9643767359 
11.55 0.985277082 
11.61 0.9835091481 
11.67 1.0074030611 
11.73 1.012492348 
11.79 1.0087601562 
11.85 1.0314259232 
11.91 1.0380902175 
11.97 1.0247355902 
