# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0459420037 
1.11 3.454213555 
1.17 3.7576171952 
1.23 2.6100776675 
1.29 1.9258246879 
1.35 1.4693520133 
1.41 1.0664746849 
1.47 0.9329847786 
1.53 0.6800441616 
1.59 0.5612725918 
1.65 0.5055780684 
1.71 0.4401733108 
1.77 0.4351199118 
1.83 0.4431234807 
1.89 0.5175076273 
1.95 0.6065075654 
2.01 0.7746062993 
2.07 0.9040311813 
2.13 1.0691166124 
2.19 1.303010276 
2.25 1.5632426829 
2.31 1.631013139 
2.37 1.5598924526 
2.43 1.3919996828 
2.49 1.230528033 
2.55 1.083830575 
2.61 0.9868972425 
2.67 0.8799914008 
2.73 0.7896662697 
2.79 0.7243914369 
2.85 0.7100165737 
2.91 0.6707973498 
2.97 0.709892768 
3.03 0.78230025 
3.09 0.8462434017 
3.15 0.9671583872 
3.21 1.0428745995 
3.27 1.1524379388 
3.33 1.1881195865 
3.39 1.2664543484 
3.45 1.2343039062 
3.51 1.2077547512 
3.57 1.1525106088 
3.63 1.1020712902 
3.69 1.0467358107 
3.75 0.9698832233 
3.81 0.9316883662 
3.87 0.8839322555 
3.93 0.8518136042 
3.99 0.8431733429 
4.05 0.8510125427 
4.11 0.8727882156 
4.17 0.8775823074 
4.23 0.956759922 
4.29 0.9883568497 
4.35 1.0716614229 
4.41 1.1044186099 
4.47 1.0974089116 
4.53 1.1115153178 
4.59 1.1136561196 
4.65 1.115920537 
4.71 1.0508489162 
4.77 1.0592516294 
4.83 1.0009777632 
4.89 0.9818924844 
4.95 0.9414270247 
5.01 0.9216859539 
5.07 0.9206211342 
5.13 0.9359559939 
5.19 0.9385968745 
5.25 0.9186816523 
5.31 0.9806644233 
5.37 0.9799293969 
5.43 1.0024923306 
5.49 1.0244105902 
5.55 1.0629386875 
5.61 1.0336315444 
5.67 1.059658475 
5.73 1.0444983787 
5.79 1.0601053728 
5.85 1.056198946 
5.91 1.0304181057 
5.97 0.9947068716 
6.03 0.9758439401 
6.09 0.959264666 
6.15 0.9664049229 
6.21 0.9527818998 
6.27 0.943133774 
6.33 0.9726918497 
6.39 0.9708474327 
6.45 0.9879925517 
6.51 1.0072490456 
6.57 1.0112159802 
6.63 1.0233905681 
6.69 1.0087420455 
6.75 1.0173953521 
6.81 1.0229650456 
6.87 1.0223842591 
6.93 1.0267341725 
6.99 1.0361257861 
7.05 1.0240044541 
7.11 1.0042502217 
7.17 0.9767067145 
7.23 0.9922986352 
7.29 0.9907487292 
7.35 0.9753057376 
7.41 0.971112491 
7.47 0.9733329772 
7.53 0.9660191467 
7.59 0.9854487774 
7.65 1.0209903631 
7.71 0.9991291643 
7.77 1.0100390178 
7.83 0.9992188527 
7.89 1.0158652236 
7.95 1.0228447586 
8.01 1.0095759752 
8.07 1.0173229798 
8.13 1.0254671435 
8.19 1.0205949087 
8.25 0.9921024469 
8.31 0.9747305536 
8.37 0.9936782399 
8.43 0.9943013221 
8.49 0.9804170244 
8.55 0.9912411133 
8.61 0.9955388764 
8.67 0.9801116093 
8.73 1.0093875758 
8.79 0.9806403674 
8.85 1.0016216027 
8.91 1.0072916318 
8.97 0.991003617 
9.03 1.0089188212 
9.09 1.0136964291 
9.15 1.0175024087 
9.21 1.0141247071 
9.27 1.0034336519 
9.33 1.0054493332 
9.39 0.996013225 
9.45 0.9986665047 
9.51 0.9897420829 
9.57 1.0030910829 
9.63 0.9895865144 
9.69 1.0013978585 
9.75 0.9882405268 
9.81 0.9966939166 
9.87 0.9940899066 
9.93 1.0003956249 
9.99 0.9955528005 
10.05 0.9866299467 
10.11 1.0108839113 
10.17 1.0161239364 
10.23 1.0039853933 
10.29 1.0121143028 
10.35 1.0063273319 
10.41 0.9986096903 
10.47 0.9975738003 
10.53 0.9996301178 
10.59 0.9873693683 
10.65 0.9889914375 
10.71 1.0071363174 
10.77 0.9996721402 
10.83 0.9900635633 
10.89 1.0173729492 
10.95 0.9929614304 
11.01 0.9978993417 
11.07 1.0056387329 
11.13 0.9878875866 
11.19 0.9972328374 
11.25 1.0079569987 
11.31 1.0045217207 
11.37 1.0081450415 
11.43 0.9939755609 
11.49 1.0036964883 
11.55 1.0071236098 
11.61 0.9830065978 
11.67 0.9984067689 
11.73 1.0037227767 
11.79 0.9845766023 
11.85 1.0190361539 
11.91 1.0023800579 
11.97 1.0052071489 
