# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0380209685 
1.11 3.5830909371 
1.17 3.6900852933 
1.23 2.5979063208 
1.29 1.9322720421 
1.35 1.4182173311 
1.41 1.1030462726 
1.47 0.8368007808 
1.53 0.7055933826 
1.59 0.582719168 
1.65 0.4970089486 
1.71 0.4781109001 
1.77 0.4496865612 
1.83 0.4563035637 
1.89 0.496384867 
1.95 0.6009628409 
2.01 0.7717098014 
2.07 0.8959953486 
2.13 1.0874688698 
2.19 1.2931361089 
2.25 1.583942988 
2.31 1.6317332331 
2.37 1.5019886833 
2.43 1.4231459752 
2.49 1.2158311727 
2.55 1.1076402746 
2.61 0.9645908793 
2.67 0.8974354781 
2.73 0.7780893722 
2.79 0.7482397146 
2.85 0.7181877467 
2.91 0.6985209727 
2.97 0.6894500966 
3.03 0.7685756842 
3.09 0.8448975948 
3.15 0.9473557994 
3.21 1.0807030943 
3.27 1.1221708643 
3.33 1.2173417836 
3.39 1.2200847491 
3.45 1.2584114044 
3.51 1.1869027955 
3.57 1.1597327291 
3.63 1.0965723898 
3.69 1.0226185127 
3.75 1.0073655614 
3.81 0.9362725873 
3.87 0.9069278187 
3.93 0.8456763136 
3.99 0.8473423087 
4.05 0.8349944495 
4.11 0.8525519945 
4.17 0.8859592294 
4.23 0.9687538297 
4.29 0.9897139501 
4.35 1.0663078957 
4.41 1.0900853083 
4.47 1.1303423428 
4.53 1.1328129354 
4.59 1.0899189 
4.65 1.0917741557 
4.71 1.0494362475 
4.77 1.0313536441 
4.83 1.0073490306 
4.89 0.986484741 
4.95 0.9631018571 
5.01 0.9505716448 
5.07 0.8989671802 
5.13 0.9260662805 
5.19 0.9251356934 
5.25 0.9378505573 
5.31 0.964374837 
5.37 0.9889124702 
5.43 1.0015733155 
5.49 1.0289554464 
5.55 1.0737284218 
5.61 1.065951062 
5.67 1.073006886 
5.73 1.0484174249 
5.79 1.0533540242 
5.85 1.0300392198 
5.91 0.9766596085 
5.97 1.0137929839 
6.03 0.9777749387 
6.09 0.9684148273 
6.15 0.9523402557 
6.21 0.9613534547 
6.27 0.9695309078 
6.33 0.9549539867 
6.39 0.9612157515 
6.45 0.9959872708 
6.51 0.9919180099 
6.57 1.020330596 
6.63 1.0144838839 
6.69 1.0332333178 
6.75 1.0412992759 
6.81 1.0363994003 
6.87 1.029163835 
6.93 1.0274542666 
6.99 1.006022453 
7.05 0.9993481256 
7.11 1.0041332444 
7.17 0.9821586403 
7.23 0.9700967297 
7.29 0.9813934326 
7.35 0.9787004669 
7.41 0.9811019745 
7.47 0.9696587621 
7.53 0.9992654036 
7.59 0.9853391978 
7.65 0.9957673023 
7.71 1.0160653853 
7.77 1.0168896428 
7.83 1.0093098265 
7.89 1.0152327456 
7.95 1.0265063692 
8.01 1.0194401856 
8.07 1.0178382888 
8.13 1.0062345195 
8.19 0.9971364586 
8.25 0.9916991942 
8.31 1.0033549441 
8.37 0.9731091003 
8.43 0.9824620526 
8.49 0.9945237442 
8.55 0.9734396291 
8.61 0.9891634091 
8.67 1.0038061936 
8.73 1.0029092034 
8.79 0.9988073831 
8.85 1.0095157868 
8.91 0.9970236233 
8.97 1.0123294808 
9.03 1.0027477822 
9.09 1.0297084226 
9.15 1.0041405315 
9.21 1.0087967145 
9.27 1.0120468163 
9.33 0.9998332938 
9.39 0.9870672636 
9.45 0.9879291015 
9.51 0.9998870048 
9.57 0.98866437 
9.63 0.9952003321 
9.69 0.9876647945 
9.75 0.9753597051 
9.81 1.0006786575 
9.87 0.9963650975 
9.93 1.0142155577 
9.99 1.0009643184 
10.05 1.0205603508 
10.11 0.9993666792 
10.17 1.005410678 
10.23 1.0115463813 
10.29 1.0125992641 
10.35 1.0027112071 
10.41 0.9980504241 
10.47 1.0013867914 
10.53 0.9906258642 
10.59 0.9853274017 
10.65 0.9984408977 
10.71 0.9989046534 
10.77 0.9978187504 
10.83 0.9844574013 
10.89 0.9865943816 
10.95 0.9999493024 
11.01 1.0040181795 
11.07 1.0066154459 
11.13 1.0071670872 
11.19 1.0149967674 
11.25 1.0149063869 
11.31 1.0011389975 
11.37 1.0030245834 
11.43 0.9873539082 
11.49 1.0102835632 
11.55 1.0048913181 
11.61 0.9981220614 
11.67 0.9842955161 
11.73 0.9888328513 
11.79 0.9997434698 
11.85 0.9995945247 
11.91 0.9939302888 
11.97 0.9985368035 
