# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0434420619 
1.11 3.4214428723 
1.17 3.8257274493 
1.23 2.6391935566 
1.29 1.9736016833 
1.35 1.4466385383 
1.41 1.1071050287 
1.47 0.8372365631 
1.53 0.7094432583 
1.59 0.604045022 
1.65 0.473035785 
1.71 0.479161144 
1.77 0.4624411579 
1.83 0.43943215 
1.89 0.4969914899 
1.95 0.5921610972 
2.01 0.7623373436 
2.07 0.936522711 
2.13 1.0862215083 
2.19 1.2701458252 
2.25 1.5925538095 
2.31 1.6192041249 
2.37 1.5742910355 
2.43 1.4290491712 
2.49 1.2165134287 
2.55 1.1213068153 
2.61 0.9748110184 
2.67 0.8836202164 
2.73 0.7992225488 
2.79 0.7311709042 
2.85 0.691473989 
2.91 0.7079861804 
2.97 0.7255376909 
3.03 0.7775205118 
3.09 0.854001267 
3.15 0.9399038699 
3.21 1.068646152 
3.27 1.1397083243 
3.33 1.2165806654 
3.39 1.2381557183 
3.45 1.2521247435 
3.51 1.2155594984 
3.57 1.169575773 
3.63 1.1148733009 
3.69 1.0415760849 
3.75 0.9868427496 
3.81 0.9282906036 
3.87 0.8929445351 
3.93 0.8264370199 
3.99 0.8569857043 
4.05 0.8492952895 
4.11 0.8718360271 
4.17 0.9152002726 
4.23 0.9535401357 
4.29 1.0018340302 
4.35 1.0456887119 
4.41 1.099076504 
4.47 1.1355353276 
4.53 1.1305644767 
4.59 1.1006952343 
4.65 1.107201655 
4.71 1.0941732349 
4.77 1.033836071 
4.83 1.0146974359 
4.89 0.9766813937 
4.95 0.94607157 
5.01 0.9075961045 
5.07 0.9410066616 
5.13 0.9224263672 
5.19 0.9203885784 
5.25 0.9518638449 
5.31 0.9479486961 
5.37 1.0024797346 
5.43 1.0292044046 
5.49 1.0433436307 
5.55 1.037543419 
5.61 1.0917947788 
5.67 1.0663864163 
5.73 1.086325324 
5.79 1.0552269408 
5.85 1.0272211766 
5.91 1.0130763972 
5.97 0.9652578743 
6.03 0.9789072689 
6.09 0.966904896 
6.15 0.956372872 
6.21 0.9675360993 
6.27 0.9554482192 
6.33 0.9600032265 
6.39 0.9819220353 
6.45 0.9938728052 
6.51 1.0181895449 
6.57 1.0204623357 
6.63 1.0400213082 
6.69 1.0275371606 
6.75 1.0521917673 
6.81 1.0452780995 
6.87 1.0232386678 
6.93 1.0184018717 
6.99 1.006639099 
7.05 1.0003484724 
7.11 0.9935699895 
7.17 0.9722963573 
7.23 0.9859585531 
7.29 0.9755262282 
7.35 0.9500939832 
7.41 0.9772835418 
7.47 0.9919367723 
7.53 1.0110679971 
7.59 1.022996644 
7.65 1.0162981712 
7.71 1.0169349075 
7.77 1.0201709428 
7.83 1.0227100989 
7.89 1.0112927814 
7.95 1.0143918777 
8.01 1.0264083502 
8.07 1.0043322617 
8.13 1.0039854135 
8.19 1.0036436473 
8.25 0.979655063 
8.31 0.9805103967 
8.37 0.9924547512 
8.43 0.9776754267 
8.49 0.9916598665 
8.55 0.9914189855 
8.61 1.0001092568 
8.67 1.0096535344 
8.73 1.0011661896 
8.79 1.022393084 
8.85 1.0235746082 
8.91 1.0004703061 
8.97 1.0098813024 
9.03 1.0084096192 
9.09 1.0044483341 
9.15 1.0141096991 
9.21 1.014106692 
9.27 0.9767434465 
9.33 1.0057714239 
9.39 0.9807234383 
9.45 0.9894242449 
9.51 0.9782077325 
9.57 0.998289806 
9.63 1.0082097079 
9.69 1.0014438851 
9.75 1.0153808425 
9.81 0.992379755 
9.87 0.9966170423 
9.93 1.0182416822 
9.99 1.0259931745 
10.05 1.0017129506 
10.11 1.00997184 
10.17 0.9981161379 
10.23 1.0073726744 
10.29 1.0005137005 
10.35 0.9923468099 
10.41 0.9850854999 
10.47 0.9940431688 
10.53 0.9867747238 
10.59 0.9905163865 
10.65 1.0038923425 
10.71 0.9921952407 
10.77 1.0237657683 
10.83 1.0072523624 
10.89 1.0107005573 
10.95 0.9996082358 
11.01 1.0066664291 
11.07 0.9931981187 
11.13 1.0092462247 
11.19 1.0165921289 
11.25 0.9950270195 
11.31 0.9903458553 
11.37 0.999606811 
11.43 0.9892602515 
11.49 0.9964452055 
11.55 0.9899524406 
11.61 0.9869463553 
11.67 0.9966381631 
11.73 1.0022701339 
11.79 1.0145795092 
11.85 1.0079454491 
11.91 0.9991795819 
11.97 1.0071557948 
