# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0397585682 
1.11 3.4841400453 
1.17 3.7735978516 
1.23 2.6453023979 
1.29 1.9501115415 
1.35 1.4144331534 
1.41 1.1209378464 
1.47 0.8627609309 
1.53 0.6581212414 
1.59 0.5587204081 
1.65 0.4964037966 
1.71 0.4457842275 
1.77 0.4151064074 
1.83 0.4758644373 
1.89 0.5385077188 
1.95 0.6217016733 
2.01 0.7489446117 
2.07 0.8994655801 
2.13 1.0967765037 
2.19 1.276413432 
2.25 1.5993546719 
2.31 1.6123906631 
2.37 1.513442613 
2.43 1.4180065161 
2.49 1.258765851 
2.55 1.1191335339 
2.61 1.0047949885 
2.67 0.8536924035 
2.73 0.7768212565 
2.79 0.7203141036 
2.85 0.6697016937 
2.91 0.6874543367 
2.97 0.7452522736 
3.03 0.7732057401 
3.09 0.8581674652 
3.15 0.9706391794 
3.21 1.0274059925 
3.27 1.1163038739 
3.33 1.2052577143 
3.39 1.2331841225 
3.45 1.2640113162 
3.51 1.2336030294 
3.57 1.1791923593 
3.63 1.1123198779 
3.69 1.0537313546 
3.75 0.9720810901 
3.81 0.9217100522 
3.87 0.8666443259 
3.93 0.8661601367 
3.99 0.8232116183 
4.05 0.8270960226 
4.11 0.8664175583 
4.17 0.9102137832 
4.23 0.9618471783 
4.29 1.0034728986 
4.35 1.0433745095 
4.41 1.0748066282 
4.47 1.110811703 
4.53 1.1250358304 
4.59 1.1181512634 
4.65 1.1283225161 
4.71 1.0891315306 
4.77 1.0477758029 
4.83 1.0129791735 
4.89 0.9566692056 
4.95 0.9545188872 
5.01 0.9210893693 
5.07 0.9088714597 
5.13 0.924770347 
5.19 0.9237317295 
5.25 0.9332131138 
5.31 0.9585184317 
5.37 0.996629585 
5.43 1.0083739413 
5.49 1.0232073935 
5.55 1.0523125914 
5.61 1.0671029627 
5.67 1.0510987412 
5.73 1.0763747672 
5.79 1.0562800967 
5.85 1.0454464547 
5.91 1.0315834808 
5.97 1.0044332964 
6.03 0.9567770875 
6.09 0.9651735188 
6.15 0.9486976216 
6.21 0.9644045749 
6.27 0.9471860629 
6.33 0.9408460052 
6.39 0.9668985141 
6.45 0.9935018972 
6.51 1.021538697 
6.57 1.0075075357 
6.63 1.0321396277 
6.69 1.0238811915 
6.75 1.0340761838 
6.81 1.0401682162 
6.87 1.0237918132 
6.93 1.0333613328 
6.99 1.022580137 
7.05 1.0151800549 
7.11 0.989938022 
7.17 0.9788592772 
7.23 0.9722372209 
7.29 0.9660677621 
7.35 0.9681779347 
7.41 0.9705919627 
7.47 0.9797852468 
7.53 0.9995874299 
7.59 0.981785198 
7.65 1.0173048244 
7.71 1.0170767746 
7.77 1.0161000576 
7.83 1.0240954122 
7.89 1.016519257 
7.95 1.0122081378 
8.01 1.0060853576 
8.07 1.0052266704 
8.13 1.0305684968 
8.19 0.9993672936 
8.25 1.0014099016 
8.31 0.9898591698 
8.37 0.9930379312 
8.43 0.9778485445 
8.49 0.9603169372 
8.55 0.9875609841 
8.61 0.9842669943 
8.67 0.9970045672 
8.73 0.9914912505 
8.79 1.0173037069 
8.85 1.0229542672 
8.91 0.9997606573 
8.97 1.0087107787 
9.03 0.9992345279 
9.09 1.0117440279 
9.15 1.0145995548 
9.21 1.0081710951 
9.27 1.005338502 
9.33 1.0075537103 
9.39 1.0068063507 
9.45 1.0028877959 
9.51 0.9849714952 
9.57 0.9962450268 
9.63 0.9650680255 
9.69 0.980633392 
9.75 0.9933525358 
9.81 1.0024265803 
9.87 0.992864501 
9.93 1.003597551 
9.99 1.0081841625 
10.05 1.015125259 
10.11 0.9837473159 
10.17 1.0079090255 
10.23 1.0153009157 
10.29 1.0065408961 
10.35 1.0140163536 
10.41 1.0100967894 
10.47 1.008614498 
10.53 0.9929560829 
10.59 0.9967912318 
10.65 0.996271323 
10.71 0.9924830045 
10.77 0.9780386292 
10.83 0.9723117559 
10.89 0.9954756889 
10.95 0.9911647672 
11.01 1.0083617912 
11.07 1.013078488 
11.13 1.0144436196 
11.19 1.0034828124 
11.25 1.0067399594 
11.31 0.9946813368 
11.37 1.0098466526 
11.43 0.9913971174 
11.49 1.009473162 
11.55 1.0158675628 
11.61 1.0011248578 
11.67 0.9979809458 
11.73 0.9880360104 
11.79 1.0000038665 
11.85 0.9835263238 
11.91 0.9871942333 
11.97 0.9881050487 
