# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0469151105 
1.11 3.4803790996 
1.17 3.7443396232 
1.23 2.6507328365 
1.29 1.9319890313 
1.35 1.4435010844 
1.41 1.0706051908 
1.47 0.8440176059 
1.53 0.7012320027 
1.59 0.5786747084 
1.65 0.5115843408 
1.71 0.431624597 
1.77 0.4632210137 
1.83 0.4749519456 
1.89 0.5120020066 
1.95 0.6259833652 
2.01 0.7584985363 
2.07 0.9063224926 
2.13 1.0564019576 
2.19 1.3122506072 
2.25 1.5177170784 
2.31 1.6181737275 
2.37 1.5715706463 
2.43 1.404606406 
2.49 1.2584305378 
2.55 1.0939219241 
2.61 0.9919991274 
2.67 0.8630736387 
2.73 0.7829379593 
2.79 0.7319851672 
2.85 0.7142312902 
2.91 0.6756907191 
2.97 0.741316577 
3.03 0.7608057905 
3.09 0.8511421648 
3.15 0.9645428656 
3.21 1.0482142151 
3.27 1.1219211395 
3.33 1.182190581 
3.39 1.2351544586 
3.45 1.2422305353 
3.51 1.2830803588 
3.57 1.17685362 
3.63 1.0902390862 
3.69 1.0123242604 
3.75 0.9780925857 
3.81 0.9289417287 
3.87 0.8974957421 
3.93 0.8444901995 
3.99 0.83890579 
4.05 0.8378161107 
4.11 0.881856652 
4.17 0.9130169053 
4.23 0.9425036479 
4.29 0.988097732 
4.35 1.0600731082 
4.41 1.0695054858 
4.47 1.1022195829 
4.53 1.107341951 
4.59 1.1377966736 
4.65 1.1107261433 
4.71 1.0854089131 
4.77 1.0398991054 
4.83 1.0041631432 
4.89 0.9720360142 
4.95 0.9617718139 
5.01 0.9452540081 
5.07 0.9309386414 
5.13 0.9031240154 
5.19 0.9357971909 
5.25 0.9098350757 
5.31 0.9624493636 
5.37 0.9921206524 
5.43 1.0029922567 
5.49 1.0305073273 
5.55 1.0456933271 
5.61 1.0751397214 
5.67 1.0491844398 
5.73 1.0740433747 
5.79 1.0375338288 
5.85 1.041592932 
5.91 1.0157607816 
5.97 0.9961818951 
6.03 0.9927773832 
6.09 0.9694235726 
6.15 0.9696048101 
6.21 0.9519007933 
6.27 0.9611681431 
6.33 0.9601034729 
6.39 0.9672905 
6.45 0.9927252182 
6.51 1.0067895507 
6.57 1.0148783023 
6.63 1.0074569329 
6.69 1.0317437604 
6.75 1.0244281046 
6.81 1.0359996968 
6.87 1.0168644469 
6.93 1.0063736986 
6.99 1.0121883052 
7.05 1.0215752629 
7.11 0.9999196035 
7.17 1.0030803966 
7.23 0.9843627593 
7.29 0.962975429 
7.35 0.974084922 
7.41 0.9782539378 
7.47 0.981573584 
7.53 0.9929346017 
7.59 1.0052160381 
7.65 0.9917657912 
7.71 1.0182679846 
7.77 1.0119092896 
7.83 1.0235622514 
7.89 1.0227627128 
7.95 1.0093725267 
8.01 1.0019159198 
8.07 1.0126758594 
8.13 1.0101317125 
8.19 0.9974303377 
8.25 0.9983737928 
8.31 0.9816203907 
8.37 0.9866537597 
8.43 0.9780466298 
8.49 0.9830341121 
8.55 0.9919553521 
8.61 1.0096736892 
8.67 0.9919006126 
8.73 1.0052632906 
8.79 1.0071401685 
8.85 1.014369112 
8.91 1.0101621413 
8.97 1.0009851172 
9.03 1.0197610446 
9.09 1.0014566624 
9.15 0.9987221987 
9.21 1.0030037763 
9.27 0.9974125221 
9.33 0.9971730166 
9.39 0.9977368242 
9.45 0.9937875014 
9.51 0.9839179559 
9.57 0.9856884414 
9.63 0.9974941724 
9.69 1.0027775605 
9.75 0.9998607076 
9.81 1.0055756534 
9.87 1.0014929563 
9.93 1.0090628527 
9.99 0.9986564335 
10.05 1.0049897911 
10.11 0.9940703863 
10.17 0.9986320262 
10.23 1.0161986899 
10.29 1.0065408961 
10.35 0.9923969118 
10.41 0.9967828251 
10.47 0.9908313676 
10.53 1.0054047058 
10.59 0.9924549573 
10.65 0.9878828251 
10.71 1.0007465501 
10.77 1.0019159198 
10.83 1.0087002073 
10.89 0.9942489782 
10.95 1.0062621304 
11.01 1.0000200752 
11.07 1.0004074646 
11.13 0.9997404509 
11.19 0.9974390836 
11.25 1.0266298458 
11.31 0.9951980927 
11.37 0.9944257831 
11.43 0.9846037243 
11.49 0.9936320196 
11.55 0.997723198 
11.61 0.9896904169 
11.67 0.9981240357 
11.73 1.0075390625 
11.79 1.0082186139 
11.85 0.9990271326 
11.91 0.9959571419 
11.97 1.0181681064 
