# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0527692589 
1.11 4.0851963601 
1.17 4.2255096855 
1.23 2.8631827671 
1.29 1.9070564744 
1.35 1.2942149361 
1.41 0.9300114076 
1.47 0.6468003454 
1.53 0.4640245816 
1.59 0.3484762383 
1.65 0.2995375026 
1.71 0.2592174124 
1.77 0.2767255715 
1.83 0.3423369629 
1.89 0.5030669353 
1.95 0.7220999516 
2.01 1.0140623861 
2.07 1.2501980663 
2.13 1.322154841 
2.19 1.4701178204 
2.25 1.7270792128 
2.31 1.8111049297 
2.37 1.6299689326 
2.43 1.4295040238 
2.49 1.2051735814 
2.55 0.9769141868 
2.61 0.7846242916 
2.67 0.6809408418 
2.73 0.5653075997 
2.79 0.4930426674 
2.85 0.4759231691 
2.91 0.502160247 
2.97 0.6193725141 
3.03 0.8416609724 
3.09 1.0548387011 
3.15 1.2688075151 
3.21 1.3755844393 
3.27 1.4099881441 
3.33 1.4021093188 
3.39 1.347437343 
3.45 1.2402764259 
3.51 1.2241265357 
3.57 1.1149834008 
3.63 1.0155538374 
3.69 0.9315704786 
3.75 0.8236788808 
3.81 0.7651404045 
3.87 0.7061263162 
3.93 0.6707201076 
3.99 0.6850745898 
4.05 0.7548219035 
4.11 0.8617181468 
4.17 0.9993763683 
4.23 1.1156643891 
4.29 1.2733013074 
4.35 1.322142881 
4.41 1.310185315 
4.47 1.2640067324 
4.53 1.1764865511 
4.59 1.1107296697 
4.65 1.0201375836 
4.71 0.977183602 
4.77 0.9343809537 
4.83 0.8819349191 
4.89 0.8412002604 
4.95 0.8254817772 
5.01 0.8030617523 
5.07 0.818329431 
5.13 0.872986641 
5.19 0.9148501698 
5.25 1.0036009461 
5.31 1.079076688 
5.37 1.1499767779 
5.43 1.1828477204 
5.49 1.1950843427 
5.55 1.1860247497 
5.61 1.1630683298 
5.67 1.1176659339 
5.73 1.01867693 
5.79 0.9635903644 
5.85 0.9281977343 
5.91 0.8832734639 
5.97 0.8863998033 
6.03 0.8572422998 
6.09 0.8786384886 
6.15 0.9021398188 
6.21 0.9187629333 
6.27 0.9726544268 
6.33 1.0277417567 
6.39 1.0638745057 
6.45 1.103229307 
6.51 1.0901107558 
6.57 1.1173750024 
6.63 1.1237543998 
6.69 1.1090378694 
6.75 1.0805737052 
6.81 1.041111908 
6.87 0.9859939874 
6.93 0.9613599539 
6.99 0.9224579813 
7.05 0.8854756501 
7.11 0.8878743246 
7.17 0.9005364748 
7.23 0.9227978541 
7.29 0.9546241248 
7.35 0.9992989951 
7.41 1.0369693485 
7.47 1.0526725423 
7.53 1.0642991892 
7.59 1.0970582933 
7.65 1.0969521795 
7.71 1.0715513254 
7.77 1.0544343814 
7.83 1.0303147264 
7.89 1.0134908015 
7.95 1.0054701063 
8.01 0.966672215 
8.07 0.9610413291 
8.13 0.9334122497 
8.19 0.9285585497 
8.25 0.9224322315 
8.31 0.9251067052 
8.37 0.957046481 
8.43 1.0128067092 
8.49 1.0213990413 
8.55 1.0450782008 
8.61 1.0531542834 
8.67 1.0692987344 
8.73 1.0815824261 
8.79 1.064282112 
8.85 1.039286083 
8.91 1.0189382631 
8.97 0.9981214145 
9.03 0.9851897926 
9.09 0.9746232504 
9.15 0.9629034481 
9.21 0.9550261844 
9.27 0.9392017296 
9.33 0.9544618502 
9.39 0.9644916758 
9.45 0.9770521456 
9.51 1.0011066415 
9.57 1.0162135158 
9.63 1.0356583531 
9.69 1.0255098276 
9.75 1.0421576847 
9.81 1.0653796012 
9.87 1.0579300793 
9.93 1.0475202742 
9.99 1.0009256134 
10.05 0.9905393731 
10.11 0.9921142633 
10.17 0.9677373596 
10.23 0.9650945525 
10.29 0.9700210308 
10.35 0.9633270398 
10.41 0.9555037689 
10.47 0.9630112555 
10.53 0.9923928157 
10.59 1.0143258122 
10.65 1.0260920466 
10.71 1.0246893355 
10.77 1.0232336583 
10.83 1.018997291 
10.89 1.0389583848 
10.95 1.0449373475 
11.01 1.0281713867 
11.07 1.0007759079 
11.13 1.0032133078 
11.19 0.9891854598 
11.25 0.9783936575 
11.31 0.9722234396 
11.37 0.9652736634 
11.43 0.9671871104 
11.49 0.9776963378 
11.55 0.9776064894 
11.61 0.9925347644 
11.67 1.009335296 
11.73 1.01166722 
11.79 1.0130981595 
11.85 1.0382674547 
11.91 1.0172194025 
11.97 1.0340306016 
