# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0429392537 
1.11 3.5450673647 
1.17 3.7272128553 
1.23 2.6188290098 
1.29 1.8899189184 
1.35 1.4478303507 
1.41 1.0854089131 
1.47 0.8656008286 
1.53 0.7121461194 
1.59 0.5834007269 
1.65 0.5110783227 
1.71 0.4853335401 
1.77 0.4273709149 
1.83 0.4658270283 
1.89 0.5075843879 
1.95 0.6007213827 
2.01 0.7256828822 
2.07 0.8934153632 
2.13 1.0975604755 
2.19 1.3088193883 
2.25 1.610487071 
2.31 1.6163665199 
2.37 1.5127380307 
2.43 1.4135398127 
2.49 1.2319407929 
2.55 1.1001429707 
2.61 0.9961577823 
2.67 0.8640117623 
2.73 0.7820204538 
2.79 0.7681953901 
2.85 0.7072003013 
2.91 0.7026609643 
2.97 0.7193891242 
3.03 0.7395880992 
3.09 0.8497911455 
3.15 0.9223987833 
3.21 1.0750048017 
3.27 1.1280490656 
3.33 1.197735823 
3.39 1.2698816328 
3.45 1.2325501882 
3.51 1.2119566978 
3.57 1.1625873102 
3.63 1.1003594491 
3.69 1.0643659635 
3.75 0.9720810901 
3.81 0.9298182956 
3.87 0.8921021378 
3.93 0.8672223886 
3.99 0.8533444279 
4.05 0.8778102852 
4.11 0.842243188 
4.17 0.8975997339 
4.23 0.9247391813 
4.29 0.9752526562 
4.35 1.0562343499 
4.41 1.097147157 
4.47 1.0973631671 
4.53 1.1049459049 
4.59 1.1279739685 
4.65 1.1123421367 
4.71 1.0733547229 
4.77 1.0733313103 
4.83 1.00917618 
4.89 0.9634988983 
4.95 0.9546875599 
5.01 0.9587528753 
5.07 0.9159527195 
5.13 0.9120755059 
5.19 0.9338667171 
5.25 0.9492755754 
5.31 0.9648079227 
5.37 0.9737739611 
5.43 0.9969955224 
5.49 1.0277698521 
5.55 1.0383218736 
5.61 1.0554943112 
5.67 1.0506569793 
5.73 1.0671949093 
5.79 1.0604619565 
5.85 1.0491572544 
5.91 1.0239546794 
5.97 1.0114260094 
6.03 0.9715925938 
6.09 0.974907513 
6.15 0.9709624198 
6.21 0.9596988507 
6.27 0.9607686551 
6.33 0.961554378 
6.39 0.9693810914 
6.45 0.9900068416 
6.51 1.0061482835 
6.57 1.0186907677 
6.63 1.0143831993 
6.69 1.0114009235 
6.75 1.015027412 
6.81 1.0297469175 
6.87 1.0243994769 
6.93 1.0151687758 
6.99 1.0241329394 
7.05 1.0073636895 
7.11 1.005791122 
7.17 0.99131918 
7.23 0.9847092033 
7.29 0.9944714142 
7.35 0.9786287584 
7.41 0.9687891451 
7.47 0.9917447519 
7.53 0.9969262986 
7.59 0.9888254504 
7.65 1.0382599286 
7.71 1.0038651725 
7.77 1.0033128424 
7.83 0.9857078291 
7.89 0.9939793234 
7.95 1.0111579115 
8.01 1.0182809634 
8.07 1.0067785848 
8.13 1.014547701 
8.19 0.9931486457 
8.25 1.0082917483 
8.31 1.0005092989 
8.37 1.0047089948 
8.43 0.9947848456 
8.49 0.9845092533 
8.55 0.9868774157 
8.61 0.9990067562 
8.67 0.9969082662 
8.73 0.9968470439 
8.79 1.0166388025 
8.85 1.0077651464 
8.91 0.9858920119 
8.97 0.9903739675 
9.03 1.0014536108 
9.09 0.9984255636 
9.15 1.0022809164 
9.21 1.0175991856 
9.27 1.0061491136 
9.33 1.0131915008 
9.39 0.9964919873 
9.45 1.0027994435 
9.51 1.0059544873 
9.57 0.9948491147 
9.63 0.9985345836 
9.69 0.9787377823 
9.75 1.0077390208 
9.81 0.9938304617 
9.87 1.0025926613 
9.93 0.9942644974 
9.99 0.9905495062 
10.05 1.0146267934 
10.11 0.9944833091 
10.17 0.9925568232 
10.23 0.9951418059 
10.29 1.002808459 
10.35 1.0034486414 
10.41 1.0173152038 
10.47 1.0100499076 
10.53 1.0024709539 
10.59 0.9939529431 
10.65 1.0020727141 
10.71 0.9990314746 
10.77 0.9999003043 
10.83 0.9984466818 
10.89 1.0026826139 
10.95 0.98643731 
11.01 1.0071484507 
11.07 0.9909796198 
11.13 1.0158689267 
11.19 0.9959468049 
11.25 0.9887054728 
11.31 0.9937216472 
11.37 0.9948663794 
11.43 0.9957799517 
11.49 1.0121617962 
11.55 0.9910003856 
11.61 1.0075971829 
11.67 1.016439551 
11.73 0.9940150483 
11.79 1.0153002927 
11.85 1.0038182918 
11.91 1.0052808767 
11.97 0.992917928 
