# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0499289429 
1.11 4.0716265784 
1.17 4.2586294425 
1.23 2.8450364122 
1.29 1.9010412764 
1.35 1.361334203 
1.41 0.862395601 
1.47 0.64689682 
1.53 0.4402095662 
1.59 0.3393362512 
1.65 0.2793373057 
1.71 0.261871466 
1.77 0.2694493918 
1.83 0.3226851195 
1.89 0.4650018064 
1.95 0.7176752116 
2.01 1.0382197895 
2.07 1.2715900771 
2.13 1.3831059482 
2.19 1.4619129891 
2.25 1.7264781235 
2.31 1.7903812866 
2.37 1.668248172 
2.43 1.4194048511 
2.49 1.1679328867 
2.55 0.9671285194 
2.61 0.7956428931 
2.67 0.6343188582 
2.73 0.5387631661 
2.79 0.4775909191 
2.85 0.4616602332 
2.91 0.4971804604 
2.97 0.6124140684 
3.03 0.8009434594 
3.09 1.0804135808 
3.15 1.3282023427 
3.21 1.4068114797 
3.27 1.4262004051 
3.33 1.4048762562 
3.39 1.3495113315 
3.45 1.2601932532 
3.51 1.1936360179 
3.57 1.0928075007 
3.63 0.9947103969 
3.69 0.9084857568 
3.75 0.8147293953 
3.81 0.7395970384 
3.87 0.6730032309 
3.93 0.654946826 
3.99 0.6881653646 
4.05 0.7306474116 
4.11 0.8718077336 
4.17 1.0328276787 
4.23 1.1488279922 
4.29 1.2673542723 
4.35 1.3489662151 
4.41 1.347288936 
4.47 1.2782191022 
4.53 1.1905655636 
4.59 1.1080590342 
4.65 0.9935456989 
4.71 0.9422409544 
4.77 0.8826100785 
4.83 0.8556663044 
4.89 0.8127067115 
4.95 0.8141821942 
5.01 0.7797244891 
5.07 0.8144433133 
5.13 0.8831242609 
5.19 0.9227194136 
5.25 1.043237524 
5.31 1.0905501339 
5.37 1.1586358321 
5.43 1.207248278 
5.49 1.228935601 
5.55 1.1856062313 
5.61 1.1509911842 
5.67 1.0820505994 
5.73 1.0385706637 
5.79 0.9575103626 
5.85 0.9214272618 
5.91 0.8322370509 
5.97 0.8333861212 
6.03 0.8558853068 
6.09 0.8620394599 
6.15 0.879913051 
6.21 0.9401207228 
6.27 0.9972018973 
6.33 1.0452639976 
6.39 1.075901002 
6.45 1.1101448879 
6.51 1.1306713351 
6.57 1.1230054066 
6.63 1.1402983599 
6.69 1.1055827776 
6.75 1.0565981393 
6.81 1.0017406582 
6.87 0.9853607704 
6.93 0.953399049 
6.99 0.8933399802 
7.05 0.8860469295 
7.11 0.8505095806 
7.17 0.8978244103 
7.23 0.9123282784 
7.29 0.9636491453 
7.35 1.0048199763 
7.41 1.0430640193 
7.47 1.079036643 
7.53 1.0830093861 
7.59 1.113204923 
7.65 1.1033317387 
7.71 1.0759519906 
7.77 1.0593032485 
7.83 1.0362142073 
7.89 0.986990471 
7.95 0.9694667258 
8.01 0.9591141119 
8.07 0.9374566343 
8.13 0.9184474087 
8.19 0.9106519985 
8.25 0.9081772118 
8.31 0.94543047 
8.37 0.9591835107 
8.43 1.0144592829 
8.49 1.0476844737 
8.55 1.0611968578 
8.61 1.0724912841 
8.67 1.0755670425 
8.73 1.0765153837 
8.79 1.0651910171 
8.85 1.0351793124 
8.91 0.9996062029 
8.97 1.006557099 
9.03 0.9572939444 
9.09 0.9718818874 
9.15 0.9451371552 
9.21 0.9287022818 
9.27 0.9331380109 
9.33 0.9477401706 
9.39 0.9698324955 
9.45 0.9715340143 
9.51 1.0172387727 
9.57 1.0313278799 
9.63 1.0590025575 
9.69 1.0651443415 
9.75 1.0591123674 
9.81 1.032000543 
9.87 1.038415781 
9.93 1.0251753644 
9.99 1.0012339887 
10.05 0.9973575451 
10.11 0.9857488651 
10.17 0.9500061466 
10.23 0.9678511651 
10.29 0.9428899723 
10.35 0.9533232163 
10.41 0.9539137978 
10.47 0.975639124 
10.53 0.9984306837 
10.59 1.0200013924 
10.65 1.0316206452 
10.71 1.0376708276 
10.77 1.0446001005 
10.83 1.039619635 
10.89 1.0342260146 
10.95 1.024635763 
11.01 1.013562832 
11.07 1.0035965593 
11.13 0.9779713938 
11.19 0.986197016 
11.25 0.9791250629 
11.31 0.9640807253 
11.37 0.9594415054 
11.43 0.9702035223 
11.49 0.9756567371 
11.55 0.9865379139 
11.61 0.9927910862 
11.67 1.0110218755 
11.73 1.0117474575 
11.79 1.0315489708 
11.85 1.0267560572 
11.91 1.0320377481 
11.97 1.0284461964 
