# Radial distribution function (200 data points):
# "Pair separation distance" g(r)
0.03 0.0 
0.09 0.0 
0.15 0.0 
0.21 0.0 
0.27 0.0 
0.33 0.0 
0.39 0.0 
0.45 0.0 
0.51 0.0 
0.57 0.0 
0.63 0.0 
0.69 0.0 
0.75 0.0 
0.81 0.0 
0.87 0.0 
0.93 0.0 
0.99 0.0 
1.05 0.0531366984 
1.11 4.0871276397 
1.17 4.326979258 
1.23 3.1072008407 
1.29 2.0419784442 
1.35 1.3514433632 
1.41 0.8463008471 
1.47 0.5228271577 
1.53 0.339592993 
1.59 0.2179983182 
1.65 0.1513188253 
1.71 0.1431544606 
1.77 0.1493343866 
1.83 0.2450494668 
1.89 0.4262006019 
1.95 0.7714528937 
2.01 1.2366178659 
2.07 1.5026519246 
2.13 1.5130394224 
2.19 1.5164886175 
2.25 1.6855846351 
2.31 1.8015152244 
2.37 1.685576788 
2.43 1.4932806275 
2.49 1.2452713316 
2.55 0.9840447695 
2.61 0.702763375 
2.67 0.5422629926 
2.73 0.3875402476 
2.79 0.3072143928 
2.85 0.2765205819 
2.91 0.3292968849 
2.97 0.5241210708 
3.03 0.8378236855 
3.09 1.2264646448 
3.15 1.5433996863 
3.21 1.6864073435 
3.27 1.6302972817 
3.33 1.514006954 
3.39 1.3388802176 
3.45 1.2410018159 
3.51 1.0844768696 
3.57 1.0449566172 
3.63 0.9861852846 
3.69 0.8798065641 
3.75 0.7576761828 
3.81 0.6326195907 
3.87 0.5613593552 
3.93 0.5029226256 
3.99 0.5436024082 
4.05 0.6702112092 
4.11 0.8324911028 
4.17 1.0702122898 
4.23 1.3348240129 
4.29 1.4946554358 
4.35 1.5489118553 
4.41 1.5242008911 
4.47 1.3929660674 
4.53 1.229182037 
4.59 1.0449132048 
4.65 0.9084447082 
4.71 0.8172094228 
4.77 0.7873379902 
4.83 0.7521441905 
4.89 0.7095419949 
4.95 0.7124946922 
5.01 0.7053538759 
5.07 0.7407499434 
5.13 0.8419331189 
5.19 0.9327141497 
5.25 1.0923576778 
5.31 1.2078091635 
5.37 1.2957450702 
5.43 1.3363989743 
5.49 1.3652393052 
5.55 1.3266043503 
5.61 1.2646782859 
5.67 1.1188227057 
5.73 0.9750479835 
5.79 0.8524413547 
5.85 0.7563123409 
5.91 0.7011953789 
5.97 0.7006901445 
6.03 0.7123390793 
6.09 0.765099746 
6.15 0.8363359927 
6.21 0.937192101 
6.27 1.043347972 
6.33 1.1434148678 
6.39 1.2063496167 
6.45 1.2490831341 
6.51 1.2254651074 
6.57 1.2394316882 
6.63 1.1900306235 
6.69 1.1565273896 
6.75 1.0973761438 
6.81 1.0143813285 
6.87 0.9303998055 
6.93 0.8351921595 
6.99 0.7705533942 
7.05 0.7305589428 
7.11 0.7081109656 
7.17 0.7744562631 
7.23 0.8310188274 
7.29 0.9509391657 
7.35 1.0718431168 
7.41 1.1658476679 
7.47 1.2223974767 
7.53 1.2489638067 
7.59 1.2392743482 
7.65 1.1883475607 
7.71 1.1192175552 
7.77 1.074671774 
7.83 1.01985306 
7.89 0.9649841627 
7.95 0.9161192904 
8.01 0.8740812754 
8.07 0.8327547821 
8.13 0.8009597491 
8.19 0.788109205 
8.25 0.8225319385 
8.31 0.8830619101 
8.37 0.9323919327 
8.43 1.0378556877 
8.49 1.1365714478 
8.55 1.1945852278 
8.61 1.2188230201 
8.67 1.2213281672 
8.73 1.183934943 
8.79 1.1390386301 
8.85 1.0581070229 
8.91 0.9838228404 
8.97 0.9295812217 
9.03 0.8884950271 
9.09 0.8461098539 
9.15 0.8397993858 
9.21 0.8301635533 
9.27 0.844125464 
9.33 0.8921433822 
9.39 0.9351655729 
9.45 0.9799292801 
9.51 1.0522889195 
9.57 1.1109151284 
9.63 1.1529504814 
9.69 1.1627971165 
9.75 1.1703766572 
9.81 1.146938167 
9.87 1.119403692 
9.93 1.0632657368 
9.99 0.9895812502 
10.05 0.9521679988 
10.11 0.8900199891 
10.17 0.8421833616 
10.23 0.8300856085 
10.29 0.8441550751 
10.35 0.8610936746 
10.41 0.9052380194 
10.47 0.9636640961 
10.53 1.0375848687 
10.59 1.0702980452 
10.65 1.1180971694 
10.71 1.1384016689 
10.77 1.1341317816 
10.83 1.1275265182 
10.89 1.1071609326 
10.95 1.0735796781 
11.01 1.0380206981 
11.07 0.9895540066 
11.13 0.9516983203 
11.19 0.9208550661 
11.25 0.8691392639 
11.31 0.84738587 
11.37 0.8609477067 
11.43 0.8655197621 
11.49 0.9283140763 
11.55 0.9672690591 
11.61 1.0287683592 
11.67 1.0767865079 
11.73 1.1277024158 
11.79 1.1468670743 
11.85 1.1226977237 
11.91 1.1208480497 
11.97 1.0833011335 
